,0,1,2
168,버즈프로 에어팟 프로 비교  내돈내산 리얼 솔직 후기,일단 본인은 갤럭시 S20플러스 사용하면서 에어팟프로 사용 하던 유저입니다.​오늘 버즈프로 배송와서 방금 헬스장가서 사용햇는데요​각각 특징 적어보려고 합니다.​먼저 에어팟 프로1. 주변소리듣기 -말이 필요없죠 그냥 안꼇을때 듣는거랑 소리가 별 차이 없습니다. 최고입니다​2. 음질 그냥저냥 들을만하고 편의성이 모든걸 커버​3. 주변소리 듣기 모드에서 노캔모드로 변경시 꼭다리 눌러서 변경하기때문에 에어팟 위치 조정할때 터치실수해서 모드 변경되는일 전혀 없습니다.​4. 그밖에 웨어러블앱 배터리 확인 앱은 사용안하고 사용안해도 1년 넘게 사용하면서 전혀 불편은 없엇습니다.​5.노이즈캔슬링은 정말 최고 말이 필요없슴​6. 다만 가끔 연결끊김 연결 오류 가끔잇는데 편의성이 모든걸 커버해서 걍 잘 사용햇습니다.​버즈프로​1. 주변소리 듣기 모드가 4단계로 잇어서 커스터마이징에 자유가 큰거 같지만 사실 2단계 3단계 4단계 필요없다고 생각합니다. 3단계 4단계는 일반사람들 쓸일없어요.​버즈프로를 무슨 보청기로 쓸 것도 아니고 에어팟프로 처럼 심플한게 나아요. 주변소리듣기햇을때 빼고 들엇을때 별 차이 없이 들려주는게 젤 좋을텐데요​그런면에서 1단계로 놓고 썻을때 약간 소리가 작게 들린다거나 약간 어색합니다. 그렇다고 못쓸정도다 이정도는 아닙니다. 쓸만해요. ​2. 음질은 에어팟프로보다 조금 더 풍성한것 같긴합니다. 근데 뭐 개쩐다 이정돈 아니고요.​3. 버즈프로는 터치실수가 너무 많아요. 이어폰을 위치를 조정한다던가 하면 여지없이 재생중지 되거나 다음곡으로 넘어가요.  터치차단을 해놓으면 에어팟프로 처럼 내가 노캔모드 주변음듣기 터치 불가능하고 ​다음곡재생 터치 불가능합니다. 바꿀려면 다시 폰들어 가서 터치차단 온오프를 해야되요 에어팟프로는 기기 특성상 이런 기능 전혀 필요없어서 군더더기 없는 제품 같아요.​4. 에어팟프로 쓸때는 안썻던 웨어러블앱은 그냥 뭐 잇어도 그만 없어도 그만같습니다.​5. 노이즈캔슬링 말이 워낙 많아서 걱정햇는데 헬스장가서 썻는데 꽤 준수햇습니다. 귀가 작아서 그런진몰라도 기본 이어팁 썻는데 차음 잘됫어요. 꽤 만족스러운 성능입니다.​6. 갤럭시 제품이다보니 에어팟프로보다는 연결성은 더 낫습니다.​종합해보면 2년전 나온 모델이지만 확실히 에어팟프로가 군더더기없는거 같아요​갤럭시는 선택지는 많은거 같은데 사실 쓰는 기능은 정해져 잇어요 근데 애플제품은 커스터 마이징의 자유는 없지만 우리가 최고의 밥상을 차려놧으니 너는 그냥 먹기만 하면돼 이런 느낌입니다.​굳이 버즈프로의 음질때문에 꼭 넘어가야한다 이정도는 절대 아니라고 봐요​​,2021.01.28. 21:40
169,음향기기 좋아하는 1인의 버즈프로 솔ㅡ직한 리뷰,"질문/추천 금지 X​사용중인 음향기기 <아시는 분들은 대충 성향을 파악하실 수 있을 것 같네요>무선이어폰: 겔럭시 버즈, 겔럭시 버즈 플러스, 에어팟<분실> , 버즈 프로 , 에어팟 프로<비교를 위해 잠시 빌렸습니다>인이어이어폰 : 메제 라이솔로, 유니트멜로디 메버릭2r  ame아르젠트헤드폰 : 소니 1000x, d7200, 포칼 엘레지아스피커 : 개인제작 스피커​나름 음향기기들을 보유하고 있고 매일 이어폰으로 음악을 2시간 이상은 듣는지라 나름대로 리뷰를 해보려고 합니다​사실 무선이어폰에서는 여태것 큰 기대는 하지 않아왔지만 에어팟 프로를 쓰면서 인이어에 가까워질 수 있는 가능성을 보고 이번 버즈 프로도 구하게 되었네요 ㅎㅎ​음질 :  사실 이 음질이라는 것이 어떤 것을 말하냐에 따라 다를 것 같은데요음색이나 벨런스처럼 주관적인 요소들을 완전히 배제하고 따져보려고 해요​결론부터 말하자면 음질  ""좋습니다""이게 어디에 비교를 하느냐에 따라 다르긴 하겠지만 인이어와 전문 장비들로 듣는 환경에서의 같은 노래로 비교를 해본 바, 음의 표현간의 간격에서 빠짐이 없다고 생각합니다물론 유선 장비들 만큼은 아니지만 ""무선으로 이보다 더하면 유선은 이제 필요가 없다' 라고 느낄 정도로 유선의 정보량을 거의 따라왔다는 생각이 드네요익명의 유튜버분께서 측정해주신 음역 튜닝 그래프를 본 결과 삼성에서 치찰음을 줄이기 위해 많은 노력을 한 그래프모양을 볼 수 있었고 실제로 기존에 쓰던 버즈와 버즈플러스보다 치찰음에 있어서는 월등하게 잘 잡은 것을 느꼈습니다대표적인 비교군 에어팟 프로와 비교해서 표현력에서 전혀 밀리지 않고 레퍼런스를 지향하는 듯한 튜닝은 오히려 제 취향에 잘 맞았습니다.​노캔 :  이게 좀... 제가 혹시 불량에 당첨된건지는 모르겠지만 노캔을 끈 상태로 노캔을 키면 잡음이 사라지는 것은 확실히 느낄 수 있었지만 이상하게도 잡음이 살짝 잡히네요;;;<띠이이이이이이ㅡㅡㅡ> 소리가 크진 않지만 조용한 공간에서도 노캔을 쓰기에는 적지않게 거슬리는 느낌을 받았습니다.잡음이 들린다는 것을 제외하더라도 에어팟 프로에 비해 많이 아쉽습니다 ㅜㅜ음질에 있어서는 많은 다른 리뷰들을 보면서 듣는 순간 바로 공감할 수 있었지만 노캔에 있어서 에어팟 프로를 거의 따라왔다? 이건 개인적으로 동의하기는 힘드네요...노이즈캔슬링 잡음에 대해서는 추후에 소프트웨어 업데이트로 잡아주시기를 기대해 봅니다!​음색 : 이것이야말로 정말 주관적인 생각일텐데요평소에 자주 쓰던 이어폰이나 주로 듣는 음악에 따라 생각이 다를 수 있겠네요또한 어떤 음색이 좋다 안좋다 라기보다는 자신에게 필요한 음색, 혹은 맞는 음색인지 대충 참고 정도로 말씀드릴게요이어폰에 관심이 있으신 분들이라면 위에 글에서 제가 사용중인 이어폰 목록을 보시면 플랫한 소리의 이어폰보다는 조금 유니크한 튜닝을 가진 이어폰을 갖고 있다는 것을 파악하셨을 것 같은데요사실 제가 음향관련 일을 하는 것은 아니니 레퍼런스 음색에 대한 필요성을 느끼지 못했고 마음에 드는 음색의 이어폰이 있으면 꽂혀왔지만 무선만큼은 튜닝을 건들여서는 안된다고 생각합니다더군다나 수많은 사람들이 쓰는 유명 브랜드에서는요삼성은 이러한 점을 고려해서 누구나들어도 불편하지 않도록 잘 튜닝한 것 같습니다개인적으로 삼성 웨어러블 앱에서 저음강조나 뭐 소프트웨어적으로 음색을 조절할 수 있게 되어있는데 켜본 결과 그냥 에코를 넣는다거나 저음을 심하게 부스팅하는 등, 너무 과하다고 생각하고 기본 세팅 그대로를 가장 추천합니다",2021.01.28. 13:57
170,버즈 프로 후기 (지극히 개인적!),"질문/추천 금지 X안녕하세요 20일날 버즈 프로 구매후 8일동안 하루도 빼먹지 않고 사용해왔습니다(※프로 쓰기 전까진 버즈1서대 사용)​노캔----일단 방에서는 진짜 조용해진다는것을 느꼈습니다근데 처음에 노캔을 쓰거나, 차 안에서 쓰면 약간 머리가 어지럽다는게 느껴졌습니다그리고 사는곳이 제주여서 바람이 다른곳에 비해 많이 붑니다그런데 저번주 토욜에(23일)에 바람이 유독 많이불었었는데, 진짜 약간의 윈드 노이즈 제외, 다 엄청났습니다​​음질----진짜 좋습니다버즈를 끼다가 프로를 끼니깐 차원이....ㄷ근데 노캔을 쓰거나, 끄기에서도 약간 저음과 둥등 두드려주는 느낌이 적어서 아쉬웠습니다​근데  Bass Booster Pro 앱을쓰고나선 저음이 강해진다는걸 느꼈습니다!(절대 광고아님!!!)​​착용감----(저는 기본팁 L로 썼습니다)저는 버즈와 비교해도 딱히 빠지네? 라는 느낌이 안들었습니다근데 프로를 1시간 정도? 끼면 프로랑 닿는 부분 연골이 아픕니다...ㅠ그래도 안떨어지더라구요!!​



 














(마지막은 인증사진!!)​총평☆☆☆☆반",2021.01.28. 12:22
171,버즈 프로보다 에어팟 프로가 더 잘만든 이어폰이라고 생각하지만 삼성폰엔 버즈 프로를 추천하는 이유,"먼저 두 이어폰 비교해보자면​※저의 개인적인 사용 느낌입니다​​​착용감 - 에어팟 프로 승​버즈 프로도 커널형치곤 착감이 좋은 편이지만 에어팟 프로보다 편한 느낌은 아닌거같습니다​그리고 에어팟 프로는 이압이 거의 느껴지지않는데 버즈 프로는 조금 느껴집니다 (버즈 프로도 커널형 치곤 이압이 적은 편입니다)​그에 따라 골진동 소음도 느껴지구요(단 ANC 켰을때는 에어팟 프로는 좀 먹먹한 느낌이 듭니다)​​​​PNC (물리적인 차음성)  - 에어팟 프로 승​사람 목소리같은 고음역대는 ANC가 아닌 PNC의 영역인데​이 부분에선 사람 귀마다 다르겠지만 에어팟 프로의 차음성이 더 좋았습니다​버즈 프로는..  기본 이어팁이 에어팟 프로대비해서 퀄리티가 많이 떨어집니다​솔직히 버즈 프로 번들 이어팁 너무 대충 만든거같습니다​​​​ANC 성능 - 에어팟 프로 승​ANC로 인한 중저음역대 소음은 버즈 프로도 에어팟 프로와 비슷하게 잘걸러줍니다​근데 문제는 윈드 노이즈입니다​바람이 많이 부는 날에 ANC를 키면 버즈 프로는 바람이 마이크를 때리는 소음이 거슬릴정도로 들려서​바람이 많이 불땐 오히려 ANC를 끄는게 더 낫다 싶을정도입니다​그에 반해 에어팟 프로는 윈드 노이즈가 거의 안느껴집니다​그렇기때문에 에어팟 프로의 ANC 성능이 더 좋다고 생각합니다​​​​​음질 - 버즈 프로 압승​버즈 프로로 음감하다가 에어팟 프로로 음감하면 답답합니다​상대적으로 에어팟 프로는 소리가 뭉쳐있다는 느낌이 들고 답답하고 별로입니다 (버즈 프로대비 상대적으로 그렇다는것이고 에어팟 프로만 듣고 있으면 그런 느낌이 잘안듭니다)​음질은 개인취향도 분명 있지만 저는 에어팟 프로는 음질면에선 돈값 못한다고 생각하고​버즈 프로는 가격대비해서 음질이 굉장히 뛰어나다고 생각합니다​​​​통화품질 - 동급​버즈 프로는 에어팟 프로보다 확실히 주변 소음 더 잘차단해주고​대신에 목소리 전달력은 에어팟 프로가 좀 더 깔끔합니다​전 통화품질은 여러 상황에서 전체적으로 종합 비교했을때​조용한 환경일수록 에어팟 프로, 시끄러운 환경일수록 버즈 프로가 더 낫다는 느낌이 들어서​그냥 동급이라고 생각합니다​​​​주변 소리 듣기 성능 - 에어팟 프로 압승​이건 누가 들어도 똑같을겁니다​에어팟 프로가 훠~~~~~~얼씬 자연스럽습니다 ​넘사벽입니다.. ​에어팟 프로는 화이트 노이즈,윈드 노이즈도 거의 없고 주변 소리 또한 굉장히 자연스럽게 들려줍니다​과장 1도 없이 에어팟 프로는 그냥 쌩귀로 듣는것과 별차이가 없는 수준이라고도 볼 수 있습니다​하지만 버즈 프로는 버즈 플러스대비 좀 나아진 수준이고 부자연스러운건 여전합니다​​​​배터리 - ANC 켰을땐 에어팟 프로 승,ANC 껐을땐 버즈 프로 승​스펙상​에어팟 프로 ANC ON - 이어버드 4.5시간 / 케이스 포함 24시간​버즈 프로 ANC ON - 이어버드 5시간 / 케이스 포함 18시간​​​에어팟 프로 ANC OFF - 이어버드 5시간 / 케이스 포함 24시간​버즈 프로 ANC OFF - 이어버드 8시간 / 케이스 포함 28시간​입니다​ANC 상태에서는 에어팟 프로가 좀 더 낫다고 생각하고​ANC를 껐을때는 버즈 프로가 더 낫다고 생각합니다​​​​​방수 등급 - 버즈 프로 승​에어팟 프로 IPX4 , 버즈 프로 IPX7​버즈 프로의 방수등급이 더 좋습니다​​​결론적으로 저는 에어팟 프로가 더 잘만든 이어폰이라고 생각합니다​음질빼고는 딱히 부족한 부분이 보이지도 않고 굉장히 잘만들었다고 생각하구요​버즈 프로는 잘나온 이어폰은 맞지만 에어팟 프로에 비하자면 좀 아쉽다고 생각합니다​그리고 ㅋㅍ 가격 기준 버즈 프로는 카드 할인받고 22만 후반대 에어팟 프로는 25만원이죠​솔직히 저 가격대로 비교하면 에어팟 프로 가성비가 좀 더 좋은건 맞습니다​​하.지.만 저는 삼성폰 유저라면 버즈 프로를 추천합니다​그 이유는 호환성때문입니다​삼성폰에 에어팟 프로를 사용했을때​- 가끔 소리가 작게 연결됨​- 가끔 한쪽만 연결되거나 연결되었는데 소리가 안나옴​- 가끔 전화가 폰으로 받아짐​- 가끔 ANC가 한쪽만 풀렸다 돌아옴​​이런 증상들이 발생했었습니다​처음엔 그냥 단순 오류인가싶어 그때마다 다시 페어링했지만​다른분들에게서도 같은 증상이 나타나는걸 봐선 호환성 문제인걸 알게되었습니다​물론 아무 오류없이 잘쓴다는분들도 계십니다​하지만 저런 문제를 겪는 사람들이 더 많기때문에 저는 삼성폰엔 버즈 프로를 더욱 추천드립니다",2021.01.28. 05:12
172,나름 음질 중시하는 유저의 버즈프로 사용후기 + 갤워치 액티브2 짧은후기,"질문/추천 금지 X​안녕하세요 여기에도 최근 글썼지만 갤럭시s8+ 쓰다가 갤s21 울트라로 갈이타며 버즈프로, 갤워치 액티브2 오늘 받아 후기 남깁니다. ​1. 버즈프로​저는 무선이 나오기 전에는 소니, 젠하이저, 뱅앤올룹슨의 유선이어폰들을 들었고 ​처음 뮤선 이어폰 입문은 삼성 아이콘x로 했다가 소니 wf 1000xm3를 사용해왔습니다.​사실 이전 이어폰은 사용한지가 꽤 되어 느낌만 남은 것일뿐 실질적인 비교는 소니 wf 1000xm3와 하는게 맞는 것 같아 그 기준으로 느낀점을 말씀 드립니다.​두 이어폰의 음표현 성향 자체가 다른 것 같습니다. 소니는 약간 아날로그적인 느낌이 강하고 비유하자면 조미료가 덜 들어간 느낌, 기본에 충실한 느낌​버즈프로는 조미료가 약간 더 들어간 느낌, 약간 일반 대중들에게 어필하는 포인트들 (해상력, 중저음 베이스 쿵쿵)을 적절하게 믹스업한 느낌이 납니다. ​근데 소니는 단점이 있습니다.이어버드, 충전케이스가 무지 크고 누워서 듣기 어려운 이어버드 구조, 갤럭시와의 호환성에서 약간 불편, 음질모드 / 안정적연결 모드 중 음질모드로는 외부 활용에 제약이 많은 단점(밀집된 곳에서 끊김현상 빈번)​그래서 일반 대중이 그냥 고르는데 있어서는 갤버즈프로가 훨 좋은 선택일거 같습니다. ​저 같은 경우도 그냥 소니꺼 팔 예정입니다.​​2. 갤워치 액티브2​그냥 이쁩니다. 어중간한 아날로그 시계 사느니 스트랩 잘해서 끼고 다니면 괜찮을 것 같습니다. 요즘 시계 시장이 스마트워치로 죽고 있다는게 이해가 됩니더. 매우 만족 스럽습니다. 어짜피 시계화면 계속 킬거 아니고 필요할 때만 화면 두드려 보면 되고 알림 연동 되고.​여담이지만 삼성의 생태계 구축은 잘 되고 있는 것 같습니다. 저만 해도 갤21u 갤탭s6 버즈프로 갤럭시액티브2​조금이나마 구매를 고려하시는 분들께 도움이 되시길 바랍니다.",2021.01.28. 00:21
173,버즈프로 후기...,질문/추천 금지 X​투고 서비스로 써보고있는데 노캔.. 잘 되네요...얼마나 잘 되냐면 전철인데 내리는 곳 소리가 잘 안 들려서..2정거장이나 ... 지나쳤어요...ㅋ...ㅋㅋㅋㅋㅋㅋ되게 만족스러운데... 슬퍼요....,2021.01.27. 21:40
174,버즈프로 후기,"질문/추천 금지 X​s21사은품으로 버즈프로 바이올렛이 왔습니다.​처음 받아봤을때 느낌이 와 케이스 진짜작다는거 ㅋㅋ​그리고 음질 정말 만족스럽네요. ​버즈라이브, 젠하이져 모멘텀, 베오플레이 e8 3.0 써왔는데 ​착용감, 음질 정말 만족스럽네요. 이제 주력으로 e8 3.0 버즈프로 쓸거같습니다. ​​​​",2021.01.27. 15:45
175,버즈프로 3일차 후기,"게시판에 착용감이나 이어팁, anc에 대해 여러 다양한 얘기들이 있어서 걱정햇는데 저에겐 착용감도 아주 편하고(버즈플러스 사용햇엇는데 훨씬 가볍고 편한 느낌) 이어팁은 m사이즈가 제 귀에 딱 맞는지 anc도 체감이 아주 잘되네요(특히 지하철, 버스 소음을 거의 없애줘서 너무너무 만족합니다.) 제 개인적인 견해로는 정말 잘 나온 tws를 삼성에서 뽑아낸듯합니다.(앞으로의 펌웨어 업데이트를 통해서 윈드노이즈 정도만 좀 더 잡아주면 좋을거 같아욯ㅎㅎㅎ)",2021.01.27. 13:08
176,갤럭시 버즈 라이브 후기,"질문/추천 금지 X​



 














다행히 제 귀에는 딱 맞네요.운동할때 귀에서 떨어지지도 않고 생각했던거보단 안정감이 있어요. 원래 버즈 프로 사고싶었지만 너무 비싸서 당근마켓에서 미개봉 11에 샀는데 나름 만족합니다. 음질도 괜찮구요 ㅎㅎ  근데 노캔은 되는건지 안되는건지.. 아직 노캔성능은 잘 모르겠습니다 그냥 오래오래 쓰고싶네요",2021.01.27. 12:14
177,내 버즈프로는 그나마 양품,질문/추천 금지 X​다른 사람들 보면 삐이 소리나 노이즈 심하다거나 연결끊김도 있다고 하는데 저는 이어팁 귀구멍에 안맞아서노캔에서 가끔 소리 세어들어오는거 말고는 다행히삐소리나 이상한 잡음? 이런거는 한번도 못들었네요일부러 사람들이 노캔마이크부분 막고 누르면 이상한 소리 들린다는데 몇번 해봐도 아무소리도 안나요나도 이상하면 어쩌지 싶었는데 나름 양품인가보다!!,2021.01.26. 23:51
178,에어팟 프로에서 버즈 프로로 왔습니다,"질문/추천 금지 X​​​​​​7년동안 아이폰만 사용하다 10월달에 노트10으로 기변했습니다​그후 s20+로 기변 후 삼성페이 및 주사율120뽕 맞고 갤럭시 생활 완벽 적응​에어팟 프로 1년동안 사용했고 처분 후 버즈프로로 넘어왔어요.​삼성닷컴에서 23일 토요일 밤에 주문해서 오늘 26일 화요일 낮에 받았습니다.​애니콜케이스는 아직 출발도 안했네요 ㅠㅠ



 

























​에어팟 사용하다가 친구 버즈 라이브 중저음 음질 맛보고 라이브 사려했다가 프로 루머보고 존버​결론은 완전 만족해여​갤럭시에 에어팟 쓰면서 많이 끊겼거든요​한쪽만 연결되고 음악 나오다가 막 멈추고 그랬어요​제 기준 이어폰에서 중요하다고 생각하는 요소​1. 음질2.착용감3.노캔 및 부가기능​일단 음질에서 에어팟 프로 압살하네요​​​​



 














​​에어팟 프로는 새끼돌고래가 따따따 따따따따따따​버즈프로는 100톤짜리 흰긴수염고래가 뙇!뙇 똬따따따땨 뙇 !​죄송합니다 좀 오버가 심했어요​제 말은 확실히 노래 듣는 맛이 좋아졌다 이 말이에요​​다음 착용감​제 귀는 지금까지 안맞는폰이 없던 귀입니다​에어팟 에어팟 프로 버즈 플러스 라이브 프로까지​전부 잘 맞았어요.​버즈 프로 개발자 분들이 제 귀를 모티브로 설계를 하셨나 하는 이상한 생각이 들정도로 너무 잘맞어요.​진짜 너무 편해요.​흔들어도 빠질 생각도 안하고 오래껴도 하나도 안아파요.​착용감은 개인 귀마다 천차만별이라서 여기까지만 할께요.​그 호불호 심하다는 라이브도 제 귀에 너무 잘맞았어요.​​다음 ANC ​오늘 받은지라 버스도 못타보고 사람 많은곳도 못가봐서 아직은 잘 모르겠어요.​잠깐 나갈일이 생겨서 6차선 도로에서 신호 기다리면서 노캔 켜봤는데 에어팟 프로랑은 다른 느낌이였어요​에어팟 프로는 물속에 들어간 느낌 ?​딱 켜면 그 뭐랄까 약간 압력? 이걸 이압감이라고 하나요​반면 버즈 프로는 그런느낌 전혀없이 그냥 소음만 사라져요.​이 부분에서 많은 분들이 에어팟 프로가 노캔은 더 쌔다 라고 느꼈다고 생각해요.​젤 중요한 대중교통을 못타봐서 노캔얘기는 여기까지.​노이즈 수용은 에어팟 프로가 훨씬 자연스러워요.​말하면 노캔 꺼주고 노래 음량 줄어드는 기능은 그냥 아 이런 기능도 있구나 정도.​360도 공간음향은 가족 s21로 들어봤는데 제 기준 이건 애플이 훨씬 잘만들었습니다. 현재 기준으로는요.​애플은 일부 컨텐츠만 되는 반면 갤럭시는 유튜브 광고도 3d 음향으로 들려요.​빨리 s20도 3.1 먹었으면 좋겠어요.​여튼 너무 만족합니다​애니콜 케이스 빨리 써보고 싶네요 ㅠㅠ​지금 글쓰면서도 버즈 프로로 음악듣고 있는데 에어팟 프로에선 안들리던 소리가 막 나네요​소리가 풍부하다고 해야하나요​막귀는 아닌데 음알못이라 설명을 못하겠네요.​유선 음질 박살나는 이어폰 하나 사고싶네요 ㅜ​이상 가독성 꽝 리얼 뻘글 읽어주셔서 감사합니다​​",2021.01.26. 23:24
179,에어팟 프로 -> 버즈 프로 후기,"질문/추천 금지 X​



 




































에어팟 프로는 ㅅㅍㄱ케이스가 튼튼해서 샀었고 버즈 프로는 바이올렛 색상이 예뻐서 ㅇㄹㄹ로 샀는데 저 앞쪽 고리부분이 좀 불편하긴합니다 ㅋㅋ​에어팟 프로를 6개월정도 쓰다가 얼마전에 판매하고 오늘 버즈 프로가 와서 비교해보니​1. 페어링폰이 갤럭시라 그런지 에어팟 프로 쓸때는 뚜겅을 열고 5초정도있다가 유닛을 빼야지 한쪽만 들리거나하는 불상사가 안일어났었는데 버즈 프로는 그런 기다림 없이 바로 쓸 수 있어서 좋았습니다​2. 힌지 : 자성은 좋고 끝까지 열고 살짝 움직였을때 덜렁덜렁거리는건 정상인거아는데 힌지부분에서 뭔가 걸리면서 소리나는데 이게 불량인지 정상인지 모르겠네요 힌지는 에어팟 프로가 깔끔하더라구요​3. 음질 : 그냥 버즈 프로가 훨씬 낫습니다 해상력이랑 노래들을때 재미가 ㄷㄷ​4. 노캔 : 에어팟 프로와 별차이없었습니다 물론 작년 10월 에어팟 프로 리콜사태 이전의 유닛 + 리콜 이전 펌웨어 상태였을때의 에어팟 프로 노캔 성능이 더 나아보인다고 느꼈지만 이건 +먹먹함, 이압감도 같이 딸려오는거기때문에 호불호가ㅋㅋㅋ저는 에어팟 프로 썼을때 먹먹한거 며칠내로 적응했었는데 유닛 교체하고 펌웨어 업데이트하니까 전에 비해 주변소리 다들려서 손해본 느낌이었었죠 ㄷㄷ​5. 주변소리듣기 : 이거는 에어팟 프로 쓸때 좌우 번갈아가며 버튼이 씹힐때가 많아서 그닥 써본적이 없는터라 비교하기어렵네요 그런데 이 기능은 대부분 에어팟 프로가 압승이라 하더라구요 버즈 프로는 1단계는 괜찮지만 1단계씩 오를수록 노이즈가 좀 있엇어서 1단계만 쓸꺼같습니다​6. 착용감 : 안쪽에 불룩 튀어나온 부분이 불편할줄 알았는데 괜찮더라구요 저는 최대한 귀에 딱붙게 착용하는걸 좋아하는데 그렇게 착용해도 통증이 느껴진다거나 그러진않았습니다​방수는 뭐 버즈 프로가 낫고 윈드노이즈는 나중에 나갔을때 테스트해보고 자잘한 설정은 나중에 건드려봐야겠네요지금까지의 결론은 ""에어팟 프로 -> 버즈 프로 만족한다""입니다",2021.01.26. 17:51
180,액티브2핑크골드,질문/추천 금지 X​​쿠폰으로 못사서 보라검정만있어서​지xx에서ㅋ 돈더주고 샀어용​어제주문 오늘도착​이쁘네용,2021.01.26. 17:18
181,갤럭시 워치 액티브2 사용 소감,"두랄루민입니다. :-)​갤럭시 기어 S3 프론티어로 입문해서 한 3년 정도 사용하고 바꿨습니다.​애플 워치가 갖고 싶었지만 아이폰없이는 활성화도 못하고 시계로밖에 못쓴다기에 포기...​비슷하게 생긴 중국 스마트워치를 노리다가, 가격도 그리 싸지 않고 심전도 되는 모델이 없어서 포기...​심전도 되는 모델 중 가장 저렴한 모델이 아마도 이모델 같습니다. (건강검진에서 심전도 이상인가 뭐 나와서 신경쓰여서 삼 ㅎㅎ)​사용 소감 위주로 써봅니다.​​뚜벅뚜벅​​외관  - 프론티어에 비해 매우 가볍고 슬림해보임 - 크기는 44미리인데, 남자는 무조건 44미리 가야합니다. 제가 팔목 가는데 40미리 샀으면 후회할뻔.. - 베젤이 없어져서 심플해지고 좋은데, 대신 어디 부딪히면 바로 AS행일듯합니다. - 시계줄은 20mm를 사용해서 조금 아쉽습니다. 줄이 좀 얇아보이는 느낌​배터리 - 3년 넘게 쓰던 구형 모델과 비교해서인지, 오래 갑니다. 직장인 일상으로 7시에 집을 나서 17시30분쯤 집에 돌아오니 90% 남아있습니다.​성능  - 딱히.. 체감되는 건 없는데, 빠르지도 버벅이지도 않습니다. 적당함  - 부팅하자마자 만지면 좀 버벅대고, 로딩이 다 끝나면 괜찮아집니다. 프론티어는 그런것 못느꼈는데 이놈은 그러네요.​기능 - 심전도와 혈압 체크 기능이 있습니다. 그외는 다 고만고만해보입니다. - 심전도는 나름 파형이 정확하게 나옵니다.(이건 의사 유튜버의 의견입니다.)   전 심전도가 모니터링되다가 이상이 감지되면 진동으로 경고해주고 이런걸 상상했는데, 아니네요.   일단 잴때 손목 에서 팔꿈치쪽으로 좀 올려서 꽉끼게 하고 오른손가락을 용두에 대고 30초간 있어야 측정됩니다.   모니터링은 될수가 없네요. 좀 이상하다 싶을 때 측정하는것으로 만족해야할듯... - 혈압은 안해봤는데, 이건 보정을 해야한다고 합니다. 그다지 정확도는 높지 않을듯하네요.  - 가상베젤(?)은 디게 불편하네요. 디자인을 얻고 불편함을 얻었습니다. 한클릭 돌릴때마다 진동이 오긴하는데, 그리 편하지 않습니다.   베젤을 잡으면 바깥쪽에서 손가락을 대니까 화면이 안가리는데, 가상베젤은 가장자리를 터치하다보니 화면이 가립니다. ​사진은 함께 구입한 액세서리와 같이 늘어놔봤습니다.



 














​",2021.01.25. 19:35
182,버즈프로 폼팁 vs 실리콘팁 (둘다 순정아님),"질문/추천 금지 X



 







데코니 폼팁 L











갤럭시 순정 C_Type 이어폰 AKG 이어팁







데코니 폼팁의 경우 너무 큰건지 제 귀에 안맞는건지귀에 밀어넣고 입을 벌리거나 할 경우 소리가 좀 샙니다.​이건 M사이즈 팁이 없어서 테스트를 지금 할수가없는데AKG 이어팁 (고무팁)을 꼈을경우는 입을 벌릴경우에도 소리가 새진않습니다​하지만 확실히 차음성 자체는 폼팁이 더 좋다고 느껴집니다​​",2021.01.25. 18:54
183,버즈 프로 사용 후기,"제가 써왔던 무선 이어폰은 다음과 같습니다.버즈(1세대), 보스 QC 이어버드(최근에 나온 노캔되는거), 에어팟 프로​(1이 가장 긍정적임을 의미합니다)​-음질1.QC 이어버드2. 버즈 프로3. 에어팟 프로​-노이즈캔슬링1.QC 이어버드2. 에어팟 프로3. 버즈 프로​-노이즈캔슬링 작동시 이압감1. 버즈 프로2. QC 이어버드3. 에어팟 프로​-착용감1.버즈 프로2. 에어팟 프로3. QC 이어버드​저의 선택은 버즈 프로 입니다.​-이유1. QC이어버드는 착용감이 좋지 않았고 케이스도 너무 크다.2. 에어팟프로는 이압감이 강해서 편치않았고 페어링이 불안정(특히 통화시, s20사용자) 그리고 소리가 내 취향이 아님3. 버즈 프로의 소리는 마음에 들었고 페어링도 안정적, 착용감도 만족​",2021.01.25. 17:55
184,버즈 프로 런닝후기~~,"폰질문금지, 판매글금지, 추천인(수익)글 금지, 제목에는 간략한 질문내용 표시 ​사용기종 :  ​​질문내용 : (구체적으로):질문/추천 금지 X​개굿개굿개굿개굿개굿​안빠지고 음질 좋고 가볍고 착용편하고 단점 휴대폰 휴대... 쒯",2021.01.25. 16:47
