,type,review,star
40,에어닷,추천 받아서 구매한건데 너무 만족스럽네요도 하루만에 왔습니다칼 부터 너무 마음에들어요 박스 포장에 깔끔하게 케이스랑 설명서랑 충전선 구성품 잘 받았습니다 첫 무선 이어폰으로 설레는 마음으로 설명서 꼼꼼하게 읽고 페어링시도했는데 생각보다 쉽더라구요음질은 무선이랑 비슷한것같아요 솔직히 별 차이를 못느낄만큼 음질이 좋았습니다 이 제품 사길 너무 잘한것 같아요 구매전 첫 무선이어폰이라 다른 제품 검색도 많이 해보고 했는데 터치가 잘 안먹힌다거나 음질이 생각보다 좋지 않다는 후기들이 많더라구요 근데 저는 너무 만족중이에요 ,5
41,에어닷,와 대박이네요 샤오미 제가 좀 덤벙거리는 성격이라 무선이어폰 정말 여러대 갈아치웠는데여태까지 사봤던거 등급을 나눠보면 만원 만원 만원 짜리들은 정말 딱 그값을 하거든요이전에는 가성비 무선이어폰 검색해서 만원짜리 사봤는데 걔도 나름 괜찮았지만역시 음질에서 완벽한 퍼포먼스를 보여주진 못했거든요샤오미 청춘팟은 진짜 레알 가성비네요 일단 음질이 너무좋아요통화음질음악음질이 너무 좋아서 이게 만원대 제품이 맞나 싶어요다만 아쉬운 점은 터치동작이 한정적이어서 다음노래 재생 등의 기능은 많이없어요저는 어차피 다른기능을 많이안써서 괜찮지만 무선이어폰으로 여러가지 기능을 자주사용하는 분들은조금 불편할 수 있겠다 싶었어요최소음량을 줄이는 방법을 전화로 문의해서 설명을 받아보았는데그것도 제품페이지에 안내가 되어있으면 좋을것 같아요기사님이 수령장소를 착각하셔서 제품받을때 번거로운 점도 있었고충전잭이 좀 짧아서 충전할때 제가 원래 가지고 있던 다른잭으로 충전하고이런 아쉬운 부분도 있었지만음질이 뛰어난 부분에서 정말 돈아깝지 않게 잘 구매한것 같네요아 그리고 디자인은 샤오미답게 너무 깔끔하고 이쁘네요저는 남자지만 요즘은 이런 화이트색상이 깔끔하고 무난한거 같아요,5
42,에어닷,마트서 구매 했다가 한쪽 안들려서 반품 후 지마켓에 재구매한쪽이 안들리는게 이것도 똑같아서 설명서 읽고 따라하니 되네요 설명서를 보지 않고 반품해서 미안스럽네요양쪽 사용시 한번에 꺼내 연결된 후 한쪽만 사용하다 다른한쪽은 케이스에 넣다 후에 꺼내니 한쪽씩만 되더라구요 초기화 후 재 페어링 했어요 이상 무터치라 딸이 제게 와서 비비니 음악듣다 정지 됐다는실은 헤드 돌리는거 땜 버즈 라이브 사려했는데마트서 보고 잘 만들었다길래 충동구매 후 음질은 관심 없고 귀에 꼽고 헤드돌림 테스트해봤어요헤드 돌리는거 많이 하는편인데 귓 바퀴 방향대로 쏙 끼우고 머리  여러번 연속 돌렸는데 안빠지네요블루투스들이 거의 표준형이라 그런지 넘 크고  머리 몇번 돌리면 빠지더라구요  휙떼구르르 마루 소리리도 신경쓰이고 이것도 보기엔 튀어나와서 여자 귀엔 커보이지만 빠지진 않아요 참 유선이어폰과 무선음질은 비교하는거 아니래요음질은 나름 만족해요,5
43,에어닷,저 원래 리뷰 잘 안쓰는 사람인데 오늘 맘 먹고 씁니다일단 샤오미 에어닷 청춘 직구할까 엄청 망설이다 일 출시되는 날 바로 지인들과 함께 구매했습니다일단 무선 이어폰을 처음 쓰는 저도 바로 아무런 어려움 없이 바로 페어링 하고 사용했구요 주위 소리가 들린다는 평 있던데 전 그게 차라리 나은 것 같습니다 운전 하는 입장에서 이어폰 끼고 차 오는 줄 모르고 다니는 사람들 보면 정말 답답했거든요 위험하기도 하구요 아들이 주로 사용할 꺼라 그 부분은 안전성 면에선 전 더 낫다고 생각했습니다그리고 결정적으로 이 리뷰를 쓰게 된 것은 바로 에어닷의 기나긴 생명력 때문입니다주말에 빨래를 너는데  니가 거기서 왜 나와 심지어 헹굼까지 돌렸는데 분명 아들램 바지는 확인 했는데 티 주머니에 있었나 봅니다충전 케이스에선 물이 찰랑거리는 소리와 함께 물이 뚝뚝 떨어지고폼나게 에어닷 끼고 다니던 아들 얼굴은 사색이 되고 탈탈털어 충전 케이스 안의 물은 거의 뺐는데 이어폰에서도 물이 뚝뚝일단 하루 말려 보자 하고 선풍기 앞에서 만 하루를 말리고 나서 혹시나 하는 마음에 충전기를 연결했는데  역시나 불은 들어오지도 않구 어차피 고장난거 분해해 보고싶다는 아들램의 요청에 화를 꾸욱 누르며 오케이 해줬습니다 그 이후론 속터져서 보지 않아 모르고 바로 오늘 한숨 푹푹 쉬며 충전기를 연결했는데 빨간 불이 똬악 아들이 분해하겠다며 사이를 벌려 놓은 틈으로 보이는 그 불빛이 어찌나 반갑던지요 그 이후로 왼쪽이 빨간불이 들어오고이왕이면 오른쪽까지 들어왔음 좋겠다 했는데 얼마지나지 않아 불이 다 들어오는거 있지요충전하라는 명쾌한 목소리도 들리고요샤오미 저렴하다고 해서 품질이 저렴한건 분명 아닌건 알고있었지만 이정도인줄은 몰랐네요 주변에 에어닷 사라고 열심 홍보하고 있습니다 특히 여기서 근데 금액이 올라서 다들 망설이시는데 그 가격만큼 오래 쓸 테니 걱정말고 구입해보라고 오늘 하루 종일 말하고 있네요 터치로 켜고 끄고 시리 불러 음성명령하는 것도 너 무 편해요죽다 살아난 에어닷으로 오늘 이것 저것 다 테스트 해봤는데  모두 정상 작동입니다에어닷 원래 방수 인가요이상 리뷰 마칩니다,5
44,에어닷,무지식에 막귀라 뭐라 설명하기 어려운데 기본적인게 스테레오소리라 귀에 꽂아듣기 부드러운 소리는 아니에요 더 저렴한가격에 샀던 q사건 소리 단계 갭이 있었지만 이렇게 째지는 소리는 아니었는데 다만 착용감은 훨씬 좋은편이라 가격대비 만족스럽습니다,5
45,에어닷,기존에 쓰던 에어팟을 잃어버려서 새로 구매하려고 했는데 너무나 비싼금액 때문에 주저하다가 샤오미 청춘팟 질렀네요 제가 막귀는 아니라서 혹시 음질이나 성능이 딸릴까봐 걱정했는데 가격대비 훌륭하네요 정말 역시 샤오미라는말이 왜나오는지 알겠어요 친구꺼 만원짜리 무선이어폰으로 들어보면서 비교해봤는데도 청춘팟이 확실히 음질이 뛰어나요 대륙의 실수 감사합니다,5
46,에어닷,어제 주문했는데 오늘 바로 왔네요음악듣기도 좋고 통화품질도 괜찬다는 추천은 받아서 구매했네요충전 완전히 되기전에 한번 페어링해봤는데 오 생각보다 더좋네요 와이프꺼도 기계 이상없고 무게감도 없고 운동할때  딱이라고 간만에 물건같은거 사왔다고 칭찬 들었네요 좋은 이어폰 싸게 잘샀어요 페어링 처음하는데도 빨리되고 기존 쓰던거랑은 완전히 다르네요 신세계예요 기존 무선이어폰 바로 쓰레기통으로 골인간만에 네이버에서 제대로된 쇼핑했네요 감사해요 잘 쓰겠습니다,5
47,에어닷,가성비 레알 갑이네요 아직까지 잃어버리지 않고 만족하면서 사용 중입니다 주변에서 다들 어디서샀냐고 너무이쁘다고 이름 막 물어보네요 화이트색상이 너무 깔끔하고 이쁘대요 우리가 기대하는 딱 그런 깔끔한 화이트색이에요 사진에 담기조차 힘든 이쁜 흰색입니다귓구멍이 작은 편이라 오래끼고 있으면 아픈적도 많은데 이건 아프지도 않고 오래껴도 이질감이 없네요 r페어링은 블루투스 연결될 때 하얀 빛이 반짝반짝하는데 연결다하고 사용할때는 빛이 안 나옵니다음질은 음악듣고 동영상보고 하기에 나쁘지 않습니다 이어폰 음질에는 딱히 예민하지 않은 편이라 신경 안 쓰여요 통화음질도 이정도면 괜춘합니다 저는 그럭저럭 무난하게 들리는데 상대방 쪽에선 크게들린다고 조용히좀 말하라고 하네요 자기가 음량을 낮추면되지다른 후기보면 왼쪽이 안들린다는 평이 종종 보여서 걱정했는데 제꺼는 아직까진 괜찮습니다 그런데 배터리가 꼭 오른쪽이 먼저 닳아요 무슨 이유일까요 그리고 한달 정도 사용하고 보니 충전하려고 넣고 뚜껑 닫으면 한쪽이 충전이 안될때가 종종 있습니다 그러면 다시 뺐다가 끼워줘야하는 사소한 불편함이 있어요 하다보면 이정도는 금방 익숙해 지더라구요 그거 빼곤 문제없고 가격도 깡패인데 성능또한 뒤지지 않네요 가성비 레알 갑이네요 이건,5
48,에어닷,에어팟쓰다가 잃어버렷는데 다시사기엔 지갑사정이 너무 안좋았어요하지만 에어팟이 음질부분에서 너무 뛰어났기때문에다른 무선이어폰들은 눈에 안들어오더라구요샤오미가 가성비로 유명하니까 찾아봤더니무선이어폰 종류도많고 해외직구도 여럿 보이더라구요해외직구는 귀에서 중국말들리는거 짜증날거같아서샤오미몰에서 정품으로 구매했구요사실 에어팟이랑 최대음량 출력이 비슷한점이사게된 가장 큰 이유에요도 하루만에 빠르게 도착했어요해외직구는 도 일 걸린다고 하니저같이 성격급하고 당장 필요한 분들은 못견딜거 같네요제품수령하고 실제로 페어링시키고 들어보니 에어팟이랑 비교해봐도음질이 크게 떨어지거나 그러진 않더라구요걱정했던 통화음질도 깨끗하게 잘들리는것 같아요이부분은 좀 신기한게 에어팟 쓸때보다통화할때 울림이 크다고해야되나하이튼 그래서 그런지 목소리도 잘들리고상대방도 잘들린다고 하더라구요가격적인 부분도 조금 걱정했던게에어팟 사기전에 만원짜리 샀다가음질이 너무구려서 동생준적이 있거든요그때 당한 이후로 결국 비싸야 제값을 하는줄 알았는데샤오미꺼는 역시 가성비가 좋네요그리고 디자인도 이뻐서 끼고다닐맛이 나요결론적으로 요즘 산것중에 제일 맘에 들어서리뷰도 길게남겨보아요,5
49,에어닷,은 주문 후 그 다음날 집에 도착해서 무척 빠름깔끔한 디자인에 한국어 지원 가능기기 그리고 한국어 메뉴얼이 있고케이스에서 이어폰을 꺼내면 자동 페어링이 되어 편리함사실 막귀라서 음질 평가는 어렵지만 예전에 사용하던 삼성번들 유선 이어폰 정품과 차이 못느낌지하철에서도 끊김없이 잘 사용가능했고 충전 케이스가 있어서 장시간 사용 및 보관이 용의 함가성비 굿 추천 함,5
50,에어닷,무선이어폰을 알아보고있었는데 별에별 이어폰들이 엄청 많더라구요 뭘 사야할지 몰라서 고민만 하고 있었는데친구가 추천해줘서 구매했습니다가격도 할인하고있어 저렴하게 구매했는데 제품도 너무 좋앙요 가격대비 완전 추천입니다특히 유선사용하고 계신분들 적극 추천이요유선 사용하고있다가 조금 가격대가 있는 무선이어폰 구매했었는데한달 사용했는데 제품 고장나서 다시 유선으로 갈아탔었거든요근데 한달정도 사용했을때 선이 없어 너무 편리하게 사용했어서꼼꼼하고 신중하게 찾아보면서 주문못하고있었는데 친구가 추천해줘서구매했거든요근데 너무 마음에 들고 음질도 전에 사용하던것보다 훨씬 뛰어나요끊김이나 지지직거리는 잡소리도 없어 너무 좋습니다,5
51,에어닷,수요일 저녁에 주문해서 토요일에 왔습니다유선이어폰 쓰다가 답답해서 알아보고 산건데 마음에 들어요이정도 가격에 괜찮네요 진짜 편하고 음질도 좋아서 잘듣고있어요깔끔한 색이고 설명서도 읽으면 금방 이해되고 정말 후회없이 잘산것같아요 앞으로도 잘 애용할게요 처음 사본건데 생각보다 그이상 괜찮아서 놀랐습니다 귀에도 딱맞고 크지도 작지도 않아서 빠질것같진 않습니다,5
52,에어닷,와 진짜 가성비 최고네요작년에 저렴한 제품을 선물받은적이 있는데 음질도 별로고 연결도 안되서 무선이어폰 안쓰겠다고 생각했으나 필요에 의해 구매했는데 역시 사람들이 사성비짱은 샤오미라고 하는 이유를 알겠어요저렴한 금액에 이정도면 안살이유가 없네요,5
53,에어닷,고가 블루투스 이어폰을 사용해 보지는 않았지만 이정도 품질이면 중고가 이어폰보다는 확실히 좋다고 생각합니다 저는 특히 일을 하면서 통화하기가 힘들어서 통화품질 좋은 이어폰을 찾고 있었는데 상대방과 통화 녹음 된 걸 들어보니 목소리 아주 잘들리고 저도 잘들리고 블루투스 송수신 속도도 굉장히 빠르고 만족합니다 단 이어폰 마이크와 입의 거리가 멀기 때문에 말소리가 잘 전달되기 위해 주변 소음차단 기능은 못하는건지 제 주변 소리가 조금 크게 들리긴 하더라고요 그래도 의사소통하는데 전혀 지장 없습니다,5
54,에어닷,차이팟 알아보다가 샤오미도 무선이어폰이 있다고 해서 요걸로 샀어요 그냥 중국꺼는 뭔가 믿음이 안가서 사기 싫었는데 청춘팟은 한국연구진이 의뢰해서 만든거라고 해서 괜찮은거같아요 써봤는데 가격대비 나쁘지않네요,5
55,에어닷,애엄마라 사실 자주쓸건아니지만가끔 유모차끌때 애기안고있을때 전화오면 통화가 힘들어서구입했어요긴가민가해도 가격싸니까 한번사볼까고민하다가후기보고 바로구매했어요첨엔 조작이 힘들다생각했는데금방적응되네요저녁에 공원운동다녀올때 써봤는데 넘좋아요,5
56,에어닷,가격대비 좋아요 애기있는집이라 고장도 날것같고 분실도 할것같아서 저렴이로 샀어요다만 전 왼쪽귀로 듣는걸 좋아하는데 오른쪽 유닛을 끄면 왼쪽도 같이 꺼져요 하지만 반대로 왼쪽유닛을 끄고 오른쪽 유닛으로 들으면 들리고요 죄끔 아쉽 사진은 세 딸램착용샷입니다 잘 들어가네요,5
57,에어닷,한달 전 구매하고 리뷰씁니다이어폰 헤드폰은 중고가 많이 이용해 봤는데 이 제품 참 가성비 최고입니다 애플 에어팟이랑 비교해서 고음부분 그리고 청명함정도만 딸리고 아주 훌륭합니다 약간 뭉게지는게 있긴 하지만 진짜 이 가격에 이 정도 사운드는 말이 안되네요 ,5
58,에어닷,진짜 가성비 최고인듯 해요 블루투스 이어폰 검색하다 가격 저렴하고 성능 좋은걸로 알아봤는데 진짜 좋네요 왼쪽이 가끔 끊기는데 그건 왜그런건지 그래도 일단 음질 좋구요 굉장히 작아서 주머니에 쏘옥 넣고 다니면 넘 좋을거같아요,5
59,에어닷,오자마자연결해봤는데좋으네요통화음질은상대방은소리가울린다고하더라구요아직은처음이라끊기거나하는건 없어요그리고제가귓구멍이작은편인데 젤작은이어캡쓰니까 들어가네요고르다고르다 여기서사길잘한거같아요,5
60,에어닷,오 생각보다너무좋네요제가 커널형 이어폰을 답답해해서 걱정했는데 제일작은걸로 끼니 아주 딱맞고 빠지지도않고 정말좋고 유선이어폰에서 벗어나서 너무좋아요통화하는건 밖에선 좀크게 말해야 될꺼같아서 조금 불편하긴한데 전 영상보거나 겜할때 쓸려고산거라 저한테 좋아요,5
61,에어닷,편리하고 가볍습니다 기존에 목에 걸어 쓰는 블루투스 이어폰을 사용하고 있었는데 목 뒤쪽에 닿고 땀차는 게 답답하던 차에 자주 가는 커뮤니티에서 샤오미 블루투스 이어폰을 할인하고 있다는 글을 발견해서 바로 구매해봤어요  굉장히 빨랐습니다 며칠 써보니 연결도 간편하고 가벼워서 굉장히 좋습니다 정식 한글판이라 한국어 지원한다는게 큰 메리트고요 자리차지도 덜 하고 충전용 케이스 안에 넣어 들고다니니 먼지도 덜 붙고요 휴대폰이 c타입 선이라 이어폰 충전용으로는 아직 pin 케이블을 써야 한다는 게 좀 아쉽지만 갖고있는 샤오미 보조배터리들도 핀 충전선이니 그렇게까지 귀찮지는 않습니다,5
62,에어닷,사용할때마다 가끔 왼쪽이어폰이 안들려서 초기화하는 수고스러움이 있었는데 한달정도 사용해보니 노하우가 생겼습니다케이스에 넣기전에 휴대폰 블루투스를 끄고 넣으시고다시 쓸땐 이어폰을 다 꺼내고 난뒤 블루투스를 켜고 사용하세요그럼 초기화하는 번거로움이 사라집니다,5
63,에어닷,오전에 주문하고 다음날 도착 퀵 이네요 기사님 감사합니다샤오미 자체가 워낙 깔끔하게 잘 나와서 요것도 착 깔끔하니 이쁘네요 이어폰 끼고 한강 걷고 뛰었는데 아직 귀에 익숙하지 않아서 살짝 답답하지만 잡음도 생각보다 덜하고 안정감 있어서 좋네요운동할 맛이 나네요  터치가 아직 익숙치 않지만 통화도 괜찮아요 잘 사용할께요,5
64,에어닷,깜찍한크기에 소리도 좋고자석이라 케이스에 착용감도 좋고  케이스 색이 흰색이라 이물질이나 잔기스  보이면 어떻하나 걱정했는데무광인지 하여간 고급스런 광택의 흰색이네요만족해요고장없이 오래 사용했으면 하는 바램인데요건 몇달  후에나  알겠죠,5
65,에어닷,이건 신세계입니다 유선 이어폰 쓰던거 나름 좋다고 쓰던건데 이거 쓰고 한 번 다시 써보니 너무 신세계에요 이 좋은걸 왜 이제 알았을까요 전 우물 안 개구리입니다 모두 이거 쓰시고 우물 안 개구리 탈출하시길 바랍니다 전 이 친구 충전 시키고 어딜 놀러갈지 행복하게 찾고 있습니다 빨리 충전 시키고 놀러가야징 으히히,5
66,에어닷,디자인 성능 모두 좋네요 무선 이어폰은 처음 사용해봤는데 너무 편하고 좋아요 사용방법도 간단하고 특히 전화할때 아이가 달라고 안해서 너무 만족스러워요  진작에 살걸 그랬네요 귀에 잘 걸릴까 했는데 오래 하고 있어도 불편하지 않아요  음질도 너무 좋아요 ,5
67,에어닷, 하루만에 온게 대박이구여처음에 왼쪽만 페어링되고 오른쪽은 고장인가 안되더라구여 근데 알고 봤더니 조그만 스티커를 떼야 충전이 되더라구여 그것도 모르고 계속 이어폰만 만지작 거렸네요페어링 속도도 빠르고 실험삼아 전화까지 해봤는데 잘되더라구여버즈나 에어팟은 너무 비싸서 엄두도 못 내고 있었는데가성비템으로 잘 산것 같아서 좋네여,5
68,에어닷,These buds go very cheap these days Theres a newer version but apparently not considerably improved Sound quality is very decent for the price It needs some EQing bloated mid bass though Connectivity can be an issue sometimes short range one bud disconnecting etc In overall recommended,5
69,에어닷,가격대비 음질이 좋습니다 초기 기기와 블루투스 연결 이후에는 케이스에서 꺼내면 거의 바로 기기와 연결되는 점이 아주 편리합니다 통화 중 사용에 대한 부분은 조금 더 사용해 봐야 정확하게 알 것 같지만 현재까지는 만족스럽습니다,5
70,에어닷,어머니가 일할 때 이어폰이 줄이 있다보니 너무 불편하다고 하셔서 블루투스 무선 이어폰을 사드렸는데 음악을 들으며 일할 수 있어서 좋고 평소에도 간편하게 쓸 수 있어 너무 좋다는 말씀을 하셔서 괜히 뿌듯했습니다 좋은 제품을 저렴하게 팔아주셔서 너무나 감사드립니다 ,5
71,에어닷,디자인 깔끔하고 좋아여 개 구매해서 와이프 줬는데 와이프는 귀가 작아서 조금 꽉 인끼는 느낌인가봐요 소리조절을 할수 없다는게 아쉽고 생각보다 음질이 좋은지는 모르겠어요저렴한 가격대에 깔끔한 디자인을 선호하시면 좋아요,5
72,에어닷,일단 샤오미꺼라고해서 믿고 구매했어요 샤오미하면 가성비가 좋은제품으로 유명하니까 적어도 돈버리진 않겠지 하고 구매했네요사용해보니 정말 돈버리지 않고 저렴한 가격에 좋은제품 구매한것 같아요 코로나때매 중국은 짜증나지만 제품한텐 감동했네요 많이파세요,5
73,에어닷,대박입니다 솔직히 가성비만 따지고 샀는데 실물로 보니 겁나 이쁩니다 음질도 놀라울 정도네요 일할때 한쪽만 끼고 이어셋으로 활용하기도 아주 좋습니다 솔직히 에어팟 이뿌지도 않은데 많이 하고 다녀서 좋아 보이는 것 같네요 에어팟 분의가격 으로 득템입니다 진심 강추,5
74,에어닷,블루투스이어폰처음써보는데 개꾸르네유그동안 왜 안썻나 싶네요저는 개임같은거 잘안해서 멜론용이랑 통화용으로만 삿는데 통화할때 살짝 울리는거 같은 느낌 말고는 전체적으로 굿입니다 금액대도 많이 안비싸고 잘산거같네요 추천합니다,5
75,에어닷,샤오미라는 브랜드 처음 써보네요사무실에서 아이패드에 연결에서 쓰려고 삿구요전화보다는 음악듣기용으로 삿느데 음질 좋아요사실 비싼것들의 음질이 어떤지는 모르지만 뭐 노래만 잘들리면 된다고 생각하기때문에 굉장히 만족하면서 사용중입니다뚜경열고 제품꺼내면 바로 연결되네요 개꿀이여싸고 적당한 이어폰으로는 좋을듯해요,5
76,에어닷,미밴드한글버전과 에어닷 청춘판 한글버전 살려고 벼르다가 이번에 둘다 샀어요 일단 둘 다 가성비는 완전 최고인 듯 합니다 에어닷은 음질이나 디자인이나 둘다 마음에 듭니다 이어폰을 터치하는게 아직은 조금 어색합니다 감도는 괜찮습니다 케이스도 작고 충분히 고급스럽습니다 케이스에 자석처럼 이어폰이 딱붙어 들어갑니다 이어폰은 귀에 딱 들어갑니다 이어캡 대중소 다 옵니다 전체적으로 맘에 듭니다,5
77,에어닷,이젠 더이상 대륙의 실수라고 하기 힘들겠어요 출시하는 제품 마다 나름의 경쟁력이 있으니  품질 좋습니다 예전엔 중국제품은 뭔지 못미덥고 조악했는데 옛날 얘기인거 같아요  도 아주 총알같았습니다 잘 사용하겠습니다 감사합니다,5
78,에어닷,사이즈가 어떨지가 제일 궁금했는데 차키 보다 작고 두께도 컴팩트합니다 기존 타 제품을 사용중이지만 궁금해서 사봤는데 완전 만족합니다디자인 심플하고 타 제품들에 비해 케이스 작아서 휴대성이 갑입니다오늘 하루 테스트 차 써보니 음질도 무난합니다,5
79,에어닷,이 일단 완전 빨라용신청하고 담날 바로 받았구요다른데선 아직 만원 중반대 판매중인걸 특판기간에 싼 가격으로 구입할수 있어서 감동은 두배 입니다일단 써보니 중국산이라 음질 걱정했는데이거이거 완전 물건이네요아주 맘에 듭니다건데 다른건 다좋은데 전화 통화시 살짝 음색이 떨어지는데이거 빼곤 와전 대만족 입니다가성비 절정의 상품입니다,5
80,에어닷,와 정말 득템 무엇보다 이쁘고요 성능좋고 가격좋고 콩나물 사려다가 샤오미 전자제품 사고 만족해서 알아보던중 발견 운동할때 오디오북 들으려 샀는데 운동할 맛 납니다 ,5
81,에어닷,가성비는 역시가 역시네요,5
82,에어닷,싸고좋아요 비싼거 살필요없어요,5
83,에어닷,가성비 갑 성능갑 모양도 너무 이쁘고 좋네요,5
84,에어닷,케이스도 너무 너무 예뻐요  캬캬 연결잘해서 쓰고잇어요,5
85,에어닷,연걀 쉽고 디자인도 무광이라 더 이쁜 것 같아요 케이스도 작고 무엇보다도 가성비 갑입니다 부모님께도 사드리려고요,5
86,에어닷,빠른  좋구요저 개인적으로 가격 대비 가성비 최고입니다잘 쓸께요,5
87,에어닷,좋아요 성능도 가성비 좋고 맘에 들어요 디자인 깔끔하고 세련된 느낌,5
88,에어닷,가격대비 가성비 최고입니다음질도 괜찮아요,5
89,에어닷,별기대 않하고 주문했는데이건 대박입니다  근자에 보기드문가성비대마왕 이에요 믿고 구매하셔도 됩니다,5
90,에어닷,음질 괜찮고 착용감도 좋아요 은 하루만에 오고 가성비 좋다는 이어폰 몇개써봤는데 가성비 끝판왕인듯,5
91,에어닷,이거 물건 비싼거 사지말고 통화위주시면 강추 굿,5
92,에어닷,가성비 매우 좋고 성능 좋아요,5
93,에어닷,생각보다 좋아요 가성비 짱,5
94,에어닷,개 우매후 좋아서 하나더 구매 했어요가성비 너무 좋아요,5
95,에어닷,가성비 좋습니다   QCY T 쓰다가 고장으로 갈아탓습니다 음질 좋고 다 좋은데,5
96,에어닷,음질 너무 좋아요 진짜 대륙의 실수인듯 조금 아쉬운 점이 있다면 충전케이블이 C타입이 아니고 핀이라는것,5
97,에어닷,아직까진 음질좋게 잘 사용하고 있습니당,5
98,에어닷,빠른깔끔한 디자인 추천합니다,5
99,에어닷,역시 가성비는 좋은 것 같습니다,5
100,에어닷,도  빠르고 가겍도 좋아요,5
101,에어닷,음질도 좋고 가성비 굿이네요,5
102,에어닷,가성비 최곱니다 추천해요,5
103,에어닷,가성비 좋네요 감사합니다,5
104,에어닷,잘쓰겠습니다 번창하시길,5
105,에어닷,저렴하고 좋네요  그냥 큰 기대없었는데 무광 매트한 하얀색이 깔끔하고 좋네용,5
106,에어닷,가성비 최고네요통화품질도 좋고 음질도 괜찮아요,5
107,에어닷,페어링 어렵다는 후기 많아서 긴장했는데 초만에 성공했어요 전 음악감상보단 공부용이라 가성비 좋고 만족합니다,5
108,에어닷,아주유용하게 쓰고있습니다 감사합니다,5
109,에어닷,빠른 에 감사합니다,5
110,에어닷,작동도간단하고블투연결도소리도잘들립니다깔끔하게무난한사용용도로추천합니다,5
111,에어닷,잘들리잘들리전화도바로받고좋네요,5
112,에어닷,친구 선물해주고 저도 샀네요개  구매했어요  ,5
113,에어닷,엄청난 가성비를 기대하며 구입했습니다 ,5
114,에어닷,사용전이긴하냐대륙의 실수라니 써보갰음,5
115,에어닷,도빠르고 상품도 좋아요,5
116,에어닷,빠른  감사합니다 가격도 도 만족합니다,5
117,에어닷,받아서 사용해보니 음질 전화모드 아무 이상없이 잘 작동되네요 가성비 최고의 이어폰 같습니다,5
118,에어닷,마음에드는 제품이네요 가격대비 좋습니다,5
119,에어닷, 빨리왔어요 불량도 아니고 좋습니다,5
120,에어닷,작고 소리도 잘들리고 가성비 좋네요,5
121,에어닷, 엄청 빠르고 좋아요,5
122,에어닷,도 빠르고 좋네용,5
123,에어닷,생각보다 좋네요 ,5
124,에어닷,심플해보이고가격대비성능도좋은것같습니다,5
125,에어닷,가성비가 좋다하니 한번  써보려고 주문했어요,5
126,에어닷,번째 구매해서 쓰고 있는데 가성비 좋습니다,5
127,에어닷,역시 가성비 갑입니다 전에 블랙 사용해봤는데 잃어버려서 화이트 구매해봤어요,5
128,에어닷,이거완전 대박이요비싼거 살필요없어요,5
129,에어닷,좋아요 가격 대비 최고,5
130,에어닷,이 굉장히 빨랐어요 주문 후 그 다음날 받았습니다 가끔 페어링이 끊기고 아이폰 기준 타자터치음 지연이 있습니다 구매고민하시는 분들 참고하세요 ,5
131,에어닷,처음에는 페어링 방법을 몰라 헤맸는데 판매자분께서 톡톡으로 잘 설명해주셔서 해결했어요가성비 좋네요,5
132,에어닷,샤오미폰을 사용하고 있어서 구매했습니다제품  다 마음에 듭니다한국어로 안내 설명이 나와 좋습니다양쪽 페어링에 관한 문제도 설명서에 자세히 나와있어서 좋습니다충전은 핀케이블로 하면 됩니다,5
133,에어닷,저렴한 가격에 깔금한 디지안 나쁘지 않은 사운드 가성비는 킹이네요,5
134,에어닷,엄마가 필요하셔서 사 드렸어요 음질도 좋고 디자인도 예뻐요 아침부터 끼고 운동하시네요 ,5
135,에어닷,주문다음날 도착하는 빠른 감사드립니다 가성비 최고네요,5
136,에어닷,도 빠르고 가격대비 대만족입니다,5
137,에어닷,번째 구입입니다 성능 좋아요,5
138,에어닷,색상 이쁘고요 한글지원 최고,5
139,에어닷,가격대비 최곱니다 만족합니다,5
140,에어닷,페어링하면서 살짝 애먹었는데 연결 잘되서 잘사용하고 있습니다,5
141,에어닷,도 빨리오고 가격대비 만족하며 쓰고있습니다 ,5
142,에어닷,빠른 과 가성비에 아주 만족합니다,5
143,에어닷,가격 대비 가성비가 매우 훌륭 합니다이가격에 무선이어폰이라니 정말 좋네요,5
144,에어닷,괜찮아요 자주 이용할게요,5
145,에어닷,저렴하게 잘 구매했습니다,5
146,에어닷,가성비좋아요많이파세요,5
147,에어닷,가성비 아주  좋습니다,5
148,에어닷,페어링 오류때문에 시간이 걸렸네요강의시청용으로 구입했는데가성비 굿 입니다,5
149,에어닷,방금 받아서 충전중 일단 외형은 맘에 드는데 뽑기가 잘됬기를,5
150,에어닷,사이즈도 작고 심플하니 넘 맘에드네요음질도 조힝요,5
151,에어닷,다른제품 쓰자마자 고장나서 갈아탔는데 좋네요,5
152,에어닷,좋은 가격에 잘 산거 같아요,5
153,에어닷,음질이 가격대비 좋네요,5
154,에어닷,잘들리고 상태도 좋아요 good,5
155,에어닷,아내가 탐내서 재구했어요 한글로 음성안내해서 직그보다 좋아요,5
156,에어닷,비싼거 안사도 음질좋아요나중에 또사야되면 재구매각입니다,5
157,에어닷,귀가 편하고 터치여서 너무 좋네요 가성비로 굿입니다,5
158,에어닷,편하게 잘 사용하고 있어요 재구매했네요,5
159,에어닷,도빠르고 가격도 저렴하고 좋아여,5
160,에어닷,도 빠르고 가격도 저렴 최고예요,5
161,에어닷,가성비 좋은것 같아서 구매했습니다,5
162,에어닷,음질도 괜찮고 나름 귀에 맞아요,5
163,에어닷,가성비가 좋고 음질은 짱이에요,5
