,0,1,2
177,드디어 마스크 쓰고 잠금해제 되네요 ㅠㅠ,​그동안 매번 비밀번호 입력했는데....오늘 갑자기 마스크 쓰고 잠금해제 되네요...??와우~~~!!!​어제 업뎃한건 때문에 그런건진 몰라도...갑자기 잠금해제 되서 기뻐요 ㅠㅡㅠ​잠금해제 때문에 애플워치 살까말까 엄청 고민했어요... ㅠㅠㅠ,2021.07.21. 12:57
178,14.7 업뎃 했어요... 폰이 프레쉬해짐ㅠㅠ,평소에 충전할때도 온돌방처럼 뜨끈뜨끈음악을 들어도 영상을 봐도 뜨거웠어요.바깥에서 햇빛 좀 보고 날씨 많이 더운날엔폭탄 터지기 직전처럼 뜨거워서 ⚠️이렇게 뜨면 식는데 한참 걸렸는데그냥 날 더워서 열흡수해서.. 더 그런가보다 했어요...이번에 14.6에서 7로 업뎃 하면 발열 없어진다고!그런글을 많이 보고서 바로 업뎃했어요..ㅜㅜ그랬더니 와우... 발열이 뭐죠? 신선해졌어요. 이게 정상이였던거죠.세상에..... 마음이 한결 놓이네요^^아무리 써도 안따뜻해져요! 넘 좋네용ㅋㅋㅋ😭😭좋아요. 업뎃하길 잘했어요.........👍🏻발열 있으신 분들 꼭 업뎃해보셔요~~~​​,2021.07.21. 12:24
179,거울샷 중독,​​아이폰12미니 퍼플로 바꾼뒤로괜히 거울샷을 찍게되는 거 같아요 🤣​이정도면 거울샷 중독이 맞는거같습니다 (?)  #오늘의워치는 #스포츠루프,2021.07.21. 11:46
180,미니 배터리 심각...,올해 1월에 미니사서 잘쓰다가..요즘들어 배터리가 너무 빨리 닳더라구여​아무것도 안하다가 카톡온거있나? 보고 나오면 일퍼잠깐 시계만 봐도 일퍼 이런식으로 닳는데너무 눈에띄게..​최근에 깔았던 앱들이 문젠가 싶어서 쓸모없는 앱들은 다 지우기도하구..했는데 ​어제는 80퍼 남아있길래 켜져있는거 다 끄고자고 일어났더니 35퍼남아있더라구요;;;;자는동안에 45퍼나빠지고...배터리 들어가서 쭉 빠진 시간대에 뭐가 돌아갔나하고 클릭했는데 암것도 없음....​평소에는 5퍼 7퍼 이렇게 빠졌는데...사용란지 6개월밖에안된 미니 배터리가 눈에 띄게 엉망이라 고민이네요ㅠㅠ 오늘 아침에 14.7로 업데이트했ㄴ느데 좀 괜찮아질런지..​미니 쓰시는 분들 혹은 다른 12 쓰시는분들 배터리 드레인 문제 없나요????,2021.07.21. 09:49
181,"14.6, 14.7 대기 전력 소모 차이.","​제 휴대폰은 12 미니입니다.​휴대폰의 사용량이 적은 관계로, 제 경우 거의 대부분을 대기전력으로 볼 수있을 것 같은데요.​​* 주 사용 앱은 카톡 / 전화 정도입니다.  하루 중 95% 이상의 시간을 Wi-fi 상태로 사용하며, 5G는 사용하지 않고 있습니다. ( LTE요금제 )  게임, 영상 소비 등은 전혀 하지 않습니다. ( 태블릿 및 노트북으로 소비)  ​​배터리 소모량 감소를 위한 이런 저런 세팅 없이 그냥 순정상태 그대로 쓰고 있습니다.​​왼쪽은 14.6 ( 7월 1일에 찍은 스크린 샷 ) , 오른쪽은 14.7 ( 방금 찍은 스크린 샷 )​​확실히 14.7 일 때의 배터리 소모량이 꽤 줄어들었네요. ^^​



 





















 



​",2021.07.21. 09:46
182,14.7 업뎃하고나니 발열이 사그라졌네요ㅋㅋ,"그래도 미열은 있지만..장시간 사용해도 문제없습니다!!14.6때는 장시간 사용하면 폰이 뜨거워 미칠뻔 했는데ㅋㅋ오죽하면 제 다니는 미용실 인턴(8-9월에 디자이너로 승급)도 12프로 골드 쓰는데 폰이 폭발하는줄 알았다네요ㅋㅋ 12프로 이제는 편하게 사용가능할꺼 같아요ㅋㅋ



 
















 














근데 저도 256기가 할걸 그랬나요??SD추가된 S20과 같이써서 문제는 없는데ㅋㅋ그리고 256기가짜리 탭s7 도 있죠ㅋㅋ​그리고 12프로와 삼성키보드 트리오500 작동한 영상입니다!!



 


 Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:hlsCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.24.6 (HLS)Build Date (2021/5/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다.    14.7 업뎃하고나니 발열이 사그라졌네요ㅋㅋ    재생 수29    topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 01:15 화질 선택 옵션자동     자동       270p       480p       720p  HD      1080p  HD  화질  전체화면    00:08  00:23  00:38  00:53  01:08 광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기14.7 업뎃하고나니 발열이 사그라졌네요ㅋㅋ



 



저희누나 탭s7fe 산 기념으로 선물해준거지만 제가 먼저 작동해봤습니다ㅋㅋ탭a 10.1에서 4년만에 바꾸죠ㅋㅋ​",2021.07.21. 00:40
183,알리발 맥세이프 케이스 인증,4천원에 샀는데 받아보니 이건 뭐 ㅋㅋㅋㅋ하단 스피커부분 사출이 ㅎㅎ사진 한방 찍고 바로 버렸어요 ^^ 알리에서 구매하실때 후기 잘 보시길 😅,2021.07.20. 23:23
184,tplus esim 다시 가입해봤습니다,작년 요맘때 아사모 체험단으로 써보고 해지했었는데요 이번에 6개월 무료 이벤트 하길래 다시 가입해봤습니다,2021.07.20. 18:41
185,14.7 업데이트 이후 (짧은 시간의) 배터리 사용량 차이.,"​먼저 기기는 12 미니 64GB 입니다.​​​오늘 점심시간 근처에 14.7로 업데이트 했습니다.​​



 














​​첫번재 충전은 출근하면서 차에서 충전한 거구요.​​두번째 충전이 14.7로 업데이트를 위해 충전기에 꽂았을 때입니다.​​그 것을 기준으로 왼쪽이 14.6 / 오른쪽이 14.7 입니다.​​오른쪽의 14.7에서의 전력 소모량이 미세하게... 줄어든 것 같습니다.​​물론, 짧은 시간의 사용이고 더 써봐야 알겠지만요. 제가 워낙 라이트하게 사용해서 차이를 크게 못 느낄 수도 있습니다. ^^",2021.07.20. 16:51
186,기종 변경 생각중 12pm> 12m,현제는   12 pro max 퍼시픽 사용   중입니다 ㅡ 일전에는  이런 생각이 들지  않았는데  ㅠㅠ 요즘 들어  ㅠㅠ ​폰이  너무 큰거 같은데  ??  이런 의문이  생기기  시작 했습니다 ㅡ ​무조건   큰게 좋아  이런 주위였죠  ㅠㅠ 허나지금은    미니가 쓰고 싶어  ㅡ 작은거  쓰고 싶은데 ㅜ 이렇습니다 ㅡ​현시점에   12pro max 처분을 하고  미니를  사는게 ?? 이 가려움을    긁어 내는 최선일까요  ??   아님  13 에서   미니가 나오기를    한번 기달려  볼까요  ???,2021.07.20. 16:37
187,서드파티 카드지갑 질렀네요..,"정품 실케 화이트 착용중인데 이게 맥세이프도 지원이 되나봐요.​+아, 아이폰12부터 기종모두가 맥세이프기능이 원래 있는거구,정품 실케 가케도 그래서 기본지원이 케이스에서도 가능한거였어요!아이폰 넘어온 새내기라.. 이해부탁드립니다ㅋ이제 깨닳았네요..  ㄷㄷ​그래서 저렴하고 정품보다 자력이 강하다는 서드파티 제품, 퍼플이랑 옐로우 질러봤어요.부착 잘 되고 편하다면 이 제품 쭉 써봐야겠어요.​​카드지갑 부착하고 다니시는분 자랑 또는 사진 보여주세요~!어떤 색상 조합으로 다니시나요?!​",2021.07.20. 16:27
188,12미니 배터리 효율이 ... 확 떨어지네여ㅠㅠ,12미니 라이트유저로써 99% 였는데..​버전업데이트 때문인지 모르겠지만 94%까지 내려가있네요ㅠㅠ​영상보는것도 많이없는데 ㅠㅠ 저만 이런가요??,2021.07.20. 16:01
189,12그린이랑 선플라워 케이스,"ㅋㅍ입고 소식에 바로 주문해서 오늘 도착했어요!색감이 좀 밝게 찍혔는데 개나리색 느낌나요



 














발틱블루 지갑이랑



 














피스타치오 깔맞춤!!!!!!



 














아 그리고 아이폰12 케이스 지퍼백 미니 사이즈에 쏙 들어가는거 아시나요?ㅋㅋㅋㅋㅋㅋㅋ",2021.07.20. 14:49
190,액정 기스가 씨게 났네요 ㅠ,생폰 사용 한달만에 ㅋㅋㅋㅋㅋ액정에 기스가....약간 패임처럼 났습니다.....ㅋㅋㅋㅋㅋㅋ고장 안나면 오래오래 잘쓰다가 리퍼받으려고 했는데이렇게 되면 1년 안에 리퍼각이네요;ㅁ;스크롤 할때마다 걸려요 ㅋㅋㅋ5월 중순에 사서.. 한달 애지중지쓰다가 전후면 필름 다 떼버렸는데 곧..전투폰이 될거같아요 ㅋㅋㅋㅋㅋ끼얔,2021.07.20. 13:06
191,아이폰 미니로두 은하수가 잘찍히네요 ㅠㅠ,감격스럽습니다ㅠ,2021.07.20. 12:57
192,고민되네요..,"13 출시를 두어달 앞두고, 며칠전 잠이 안와 ㅋㅍ 검색 중 ..갑자기 할인이 떠서 무심코 12프맥 구매를 했습니다.​(wow 회원인지라 여차하면 보내겠다는 생각)​받아보니 웬걸..초..초...초...초 양품을 받아버렸네요.. (한가지 흠이라면 올해 1월에 만들어진거라는거 ?) 기스나 흠칫번개, 오줌 액정 등 화면 이슈 등불량 문제가 많고..​그리고 무게가 무거워서 반품했다는 글을 많이 봐서 그렇게 큰 기대를 하지 않았건만.. 오히려 지금 갖고 있는11pro 랑 무게가 별반차이가 없네요..12프맥이 더 얆고, 더 가볍게 느껴지기도 하구요..​색이 진짜 오묘합니다. (그레이 파이트)그레이색도 아니고,진짜 애플.. 색상은 기가막히게 뽑네요..​아쉬운 점은 그립감?아무래도 화면이 크고 각이져서 그런지11프로가 더 그립감은 안정적이네요.   60헤르츠인건, 갤럭시 폰을 안써봐서 그런지 모르지만 불편한건 못느끼겠습니다. ​12프맥이 사진에 대한 칭찬이 자자해서비교해보니 특별히 차이가 나는 건 망원 입니다.망원은 진짜 기가막히네요.. ​​근데, 12프맥을 보면서 느낀건11프로가 진짜 갓성비였구나 라는 걸 새삼 느낍니다.ㅎㅎ..​이게 행복한 고민인지아님 괜한 고민인지 모르겠네요.. 허허 ; ​다시 보내줄 생각으로한두시간 만지고 넣어놨는데..​(아직 갖고는 있네요.. 뭐지? 미련인가..)",2021.07.20. 10:18
193,14.7에서의 배터리 효율체크 시작,"​​​1.



 








저도 14.6 올리고....배터리 효율 떨어졌어요
대한민국 모임의 시작, 네이버 카페
cafe.naver.com






 



​2.



 








이틀 전에 14.6 업뎃 12pro 배터리 효율 글쓴사람인데요
대한민국 모임의 시작, 네이버 카페
cafe.naver.com






 



​​3.



 








12pro 14.6 배터리 효율 후기 3탄
12pro 1월 12일 개통 했습니다 전 글에 계속 썼는데 2탄이 93% 였는데 좀전에 확인하니 92%까지 또 떨어졌습니다 어디까지 떨어지나 보겠습니다 ㅋㅋㅋ 게임 전혀 안하...
cafe.naver.com






 



​↑ 이전 배터리효율 보고서 글들​​​



 














​​14.6에서 91%까지 떨어진 배터리 효율확인후 14.7로 올렸습니다​



 














​​12pro 1월12일 개통 14.6이전 버전에서 배터리효율 100% 확인14.6 업데이트 후 배터리 효율 급격히 떨어짐 확인5G 항시 세팅전화, 카톡, 문자, 무선애플 카플레이 t맵 정도사용14.7 업데이트 후  배터리 효율 체크 시작함일단 발열이 없어서 너무 좋아요​​",2021.07.20. 08:50
194,카본케이스?? 진지하게 고민이에요..,삼성폰을 오랫동안 쓰다가 미니로 아이폰 넘어왔는데요​미니가 저한테 최적인거 같아서요...ㅎ​케이스는 현재 안쓰고 있어요 실리콘 쓰다가 여름이라 그런지 지문도 많이 묻고 해서요​요새들어 ㅌㅇㅌ카본케이스가 눈에 밟혀서 알아보고 있는데 가격도 가격인지라 고민만 하게 되네요..​혹시 카본케이스 쓰시는 분들 비싸게 주고 사용하시다가 후회되신적 있으신가요??​5만원대정도면 그냥 고민없이 살텐데 가격이 10만원대이더라구요...​망설여지는게 당연한건지...고민만 하고 있네요..,2021.07.19. 21:25
195,ㅋㅍ 실케 선플라워 12/12pro 재입고 됐네요,저도 대기 타다가 알람 와서 바로 구매했습니다ㅋㅋ 40개 남았다네요 필요하신 분들 얼른 겟하세요!',2021.07.19. 20:27
196,간단하게 써보는 아이폰기종별 소감,"굉장히 지극히 매우 어썸하게 주관적인 내용입니다 적당히 참고만 하시는게 좋을거 같습니다​​​​/아이폰 8~ 10​현시점 스마트폰으로써 적당히 쾌적한 마지노선​특히 텐의 망원은 현 시점으로도 꽤나 좋다고 생각함​​/XS​전세대에 비해 의외로 유의미한 체감성능​성능,카메라등 나아졌다는게 느껴짐​다만 보통 라이트유저의경우 텐이라는 대체제가 있고​좀 무겁게 쓰는유저의경우 텐에스를 갈바에야 11~이상으로가서 ​위치가 좀 애매함​그래서 그런지 중고가들이 좀 (좋은의미로든 나쁜의미로든) 이상함​​​/11프로( 11,11프맥은 아주 짧게써봄 그래서 11프로내용만 있어요)​개인적으로 최고의 가성비폰이라고 생각함 ​아마 13출시이후에도 변함없을듯​성능은 12시리즈와 비교시 크게 체감이 없는수준이고​무엇보다 11프로의 망원성능은 가격대비 그야말로 최상이라고 보여짐​마지막 조약돌디자인으로써 노케이스 사용시 그립감도 12시리즈에비해 좋음​​/12 12프맥​12프맥은 여기쓰기엔 여백이 너무적어서 일일이 나열불가​그냥 최고의 아이폰이라고 생각함​(망원성능은 사용해본 모든 모바일기계중 최상)​지금 글쓰고 있는사람이  현장직+육체노동 직군이 아니였더라면​무조건 사용했을 핸드폰. 안타깝게도 일하면서 쓰기에​굉장히 무리가 있어서 어쩔수없이 방출​​​12 ​가볍다 끝​​​​​---보너스​12와 11프로라인중 뭘살까...하시는 분들이 계실텐데​​-디스플레이​크기 차이가 있다곤 하지만 실제 사용하면서​크게 체감되지는 않습니다​다만 누군가에겐 거의 같은크기에 좀 더 커진 디스플레이 있다는게​메리트 있을수는 있겠습니다 ​-5G​누군가에겐 중요하겠지만 저한테는 1도 중요하지 않고​-스피커​역시 별체감 없고 (참고로 텐S시리즈와 11프로 체감은 상당했습니다)​-그립감​케이스상태나 노케상태나 11프로가 압승이고​-카메라​여기서 갈립니다​실제로 광각은 아주 크게 차이가 없습니다​(12가 야간모드 좀 빨리찍는거같은데 직접비교가 아니므로 그냥 패스)​초광각은 제가 아예 사용을 안해봤기에 뭐라 말씀을 못드리겠네요​그러면 망원유무의 차이가 있는데​제 경우엔 해당부분이 아주아주 큽니다 그리고 누군가는 저처럼 대부분의 사진을 망원으로​찍을거에요(즉 아웃포커싱을 하든 안하든 상관없이)​즉 망원을 많이 사용하는 사용자라면 가격차가 아주크지 않는한 11프로를 추천합니다​-무게​압도적으로 12가 좋음​가벼운것도 아주 중요한부분이지만​11프로라인(맥스포함)자체가 무게중심이 좀 개떡같아서​오래잡고있으면 그 좋은 그립감으로도 커버못하는 피로감이 몰려옴​그에비해 12는 그냥 가볍다보니 무게중심이고 뭐고 그냥 편함​다만 그립감이 꽤나 차이가 나는부분이라 (상단내용에도 언급했지만​개인적으로 조약돌그립이 최고) 이 부분은 개인이 선택해야할 문제​​​​​​​​​​​​​​",2021.07.19. 19:42
197,실버로 데려왔어요ㅎㅎ,전에쓰던폰이 실버라 그파로 가려고 했었는데 저한테는 좀 어둡더라구요ㅠㅠ고급스러웠지만 전 밝은 색상이 더 끌려 실버로 데려왔습니다ㅎㅎ13 존버 하려했지만 14까지 잘 써봐야겠어요 :),2021.07.19. 18:02
198,말도 안되는 침수;;;,"아이폰만 4부터 써왔는데4,5,6,7+,8+,11,12프로팩스...11사용할때도 방수성능이 역시 최고!!! 라고 생각했는데...12프로팩스.. 역사상 최고 비싼 아이폰을 20년 12월에 바꿨는데...​얼마 안되서 무선충전이 안되더니.... 발열도 심하고 해서 센터 맡겼더니​이제 아이폰 부분 수리가된다고 메인보드만 교체해서 재조립해서 준다고;;;​다시 방수되도록 정밀하게 수리해준다고 했는데 먼가 모르는 불안감이 존재하더니...​주말에 아이때문에 물놀이를 갔는데... 수심이 70~80 되려나? 계속 넣어 놓고 있던것도 아니고​집에서도 문제 없더니 아침에 맛이 갔네요 -_-;;​밝기가 아무리 환하게 해도 어두운곳에서 겨우 볼일정도로 나오더니...​셀카에 습기가 찬것처럼 보이네요 ㅡㅡ;​아무래도 침수에 의한 불량 같은데.... AS센터에 말해보니 역쉬나.... 침수는 내잘못이다 우린 정확히 수리를 했다고...​리퍼 받으면 얼마였더라가? 78만원? ​그냥 수리 받지 않고 이런 문제가 생겼으면 또 모르겠는데 수리하고 침수당하니 아주 마음이 안좋네요​근데 방수테스트라는게 물기를 뿌리고 테스트하는거였나요? ​암튼 맘에 안드는데... 아이폰 쓰고 처음으로 맘에 안드네요​왜 그동안 리퍼로 교체해주더니 왜 부분 수리를 해줘서 사람을 참;;;​근데 12프로 맥스가 방수가 잘안되요???",2021.07.19. 16:45
199,케이스가 금방 왔내요,어제 배송 했다고 메일은 왔던데 이리 빨리 올줄이야 ㅋㅋ 이쁩니다 크아아앙,2021.07.19. 15:26
200,삼성폰 20년인생 마감 오늘부터 12프로맥스로 이사왔습니다.,이사 오긴 했는데...........그저 통화만 하고 맨붕입니다.잘 적응 할 수 있을지 걱정이네요.유튜브 보고 따라하고 있는데 눈이 아프네요 ㅋ​,2021.07.19. 14:40
201,iPhone 13 시리즈 AOD 및 120Hz 지원 예상,"iPhone 13 미니, 13 (LTPS 디스플레이)No AODNo 120Hz​iPhone 13 프로 (13과 배터리 용량 동일, 저전력 LTPO 디스플레이)AODNo 120Hz​iPhone 13 프로 맥스 (저전력 LTPO 디스플레이)AOD120Hz​오늘 13 시리즈에 AOD 들어갈 거란 루머 보니 웬지 이렇게 나올 거 같은 예상이 드네요.",2021.07.19. 12:49
202,xs -> 미니 간단 후기,우선 하루 써본 것임을 감안해주시구...​다른 것 다 차치하고 망원 렌즈 유무가 제법 크네요🥺🥺​인스타 근접 갬성샷 자주 찍으시는 분들에게는 안좋을 것 같아요!​물론 디지털 줌이 일정 수준 커버하는 능력이 있지만 그래도...!​그 외에는 전부 만족입니다. 배터리는 퍼센테이지 안보고 그냥 반 넘어가게 닳아 있으면 충전해주고 있어요.,2021.07.19. 12:24
203,아이폰 7+에서 12민희로 넘어왔어요,"13까지 기다리려다가 통신사 할인으로 반값에 12민희로 넘어왔는데 넘 좋네요7+가 워낙 덩치가 커서 맨날 떨어트렸는데 한손에 감기고 좋아요배터리도 재택하고있어서 불만 없네요



 














​",2021.07.19. 11:33
204,12프로 배터리..머선일..,잠들기전에 80퍼센트대 확인하고 잠들었는데 (새벽12:30)아침에 7시좀 넘어 일어났는데 갑자기 29프로..?​너무 황당해서 배터리부터 들어가봤는데..활동한내역도 없고 갑자기 쭉 달았어요..저번달까지만해도 성능100프로였는데.구입한지 이제 5갤인데..(올해2월구입)..지금까지 많은 시리즈를 써봤지만 이건 진심 문제 있는거 아닌가 싶네요..ㅠㅠ무상교체 지원 안해주나요..흑흑 ㅠㅠ​​,2021.07.19. 10:53
205,아이폰을 컴퓨터로 원격제어 하고 싶어서 찾아봤는데,"[내돈내산 리뷰]








​지금은 ios15랑 다른 베타 버전으로 되는 것 같긴한데​이 프로그램은 윈도우에서도 아이폰 원격제어가 가능하게 해주네요​유투브에서 찾아보다가 발견했어요! 이미 아시는 분들도 많을 것 같지만...​wormhole 이라는 프로그램인데​ios에서는 따로 폰에 어플 설치할 필요 없이 ​컴퓨터로만 설치하면 됩니다!​유료긴 하지만 구독제가 아니라 라이센스를 사는 것이고 하지만 빠릿빠릿하고 엄청 좋아요 !​



 














​저는 1디바이스 1만원정도 하는거랑​3디바이스 21000원 정도 하는것중에서​(10디바이스도 있긴했어요)​3디바이스로 결정했습니다 !",2021.07.19. 04:59
206,미니 3주 사용후기,"두구 xs max 에서 12미니로 넘어온지 만 3주가 되었습니다​



 















































1. 우선 사진은 훨씬 낫다? 라는 느낌이 듭니다지 멋대로 색감조정을 해버리긴 해도 똥손인 제게 ,,,나름 고퀄의 사진을 찍을 수 있는 기회를 주더군요다만 배율이 훨씬 낮은 건 조금 아쉽습니다​2. 생각보다 안 작네요처음 미니를 들었을 땐 으에??? 싶었는데남자친구 핸드폰인 xs 도 이제는 너무 커보입니다 ㅋㅋ적응의 동물이 확실하네요​3. 만족 한다는 그런 얘기입니다,,,,​4. 배터리는 평소에 게임/영상 시청을 잘 안해서인지 별 불편한 점은 없네요 ㅎㅎ",2021.07.19. 01:34
207,UDC 미리보기,,2021.07.18. 22:33
208,XS에서 12미니로 넘어갈까 고민 중입니다 ..,중고가 고려하면 한 3~40만원 ..?? 정도의 추가금이 발생할 것 같은데어찌 해야 좋을지 ..겜을 안해서 XS로도 성능이 부족하다거나 한다는 생각은 전혀 안들긴 합니다만아무래도 크기가 미니쪽이 쫌 더 맘에 든다는건데xs에서 넘어오신 분들 만족들 하시나요??,2021.07.18. 17:53
209,12 어제샀는데 배터리효율,무슨 아이폰8때보다 심각함...,2021.07.18. 14:56
210,미니를 잊지 못해 다시 들여왔어요,"한번 들였다 방출했는데, 그 때는 화면 가로폭 짧은 것이 은근 거슬리고 답답했거든요. 그런데 이번에 다시 사용해보니 또 그렇지도 않더라구요?🙄🤔​오래 쓸 생각으로 실리콘케이스도 야무지게 하나 입혔습니다😃",2021.07.18. 13:14
211,아이폰으로 시작하는 애플의 생태계,"아이폰을 시작하니 계속 생태계를 만들게 되는군요...​아이폰12미니 화이트 잠깐 쓰다가 아이폰12프로 그래파이트로 최종 결정하게 되었습니다.​



 














​아이폰12프로 128G 그래파이트에  후면보호필름 하나 붙여주고 카메라보호 알루미늄 스타일링 붙여주고맥세이프 매트클리어 케이스 착용해서 최종적으로 사용중입니다. ​반투명 보호필름에 매트한 케이스를 사용하다보니 영롱한 애플로고가 잘 안보이는 문제점이 있네요...가까이서 보면 보이긴 하지만... 너무 가리긴 합니다.​또한 여름철이라 너무 이것저것 붙이고 착용해서 발열이 좀 걱정이 되긴합니다.​자신있으면 생폰이 진리이긴 합니다.​



 














​​갤럭시 워치 3 사용했었는데 결국 애플워치를 또 사게되네요... 적당히 애플워치 SE 44mm 셀룰러버전 선택했습니다.​​아이패드는 최근에 아이패드 에어1 오래된 제품을 하나 얻어서 사용해보고 있는데 조만간 아이패드 신형으로하나 마련할 것 같습니다.​아.. 아이폰 하나 바꾸니 역시 애플 생태계가 시작되는군요...​​얼마 안써봤지만 사용해보니 그래파이트, 실버그레이 색상이 오래 써도 질리지도 않고 고급진 애플의 색상 같습니다. ^^",2021.07.17. 17:19
212,긴여정끝에 미니로..,업무적 스트레스로 갤럭시s20 쓴지도 어언 1년이넘어가는시점에서 민희뽐뿌가 심하게왔습니다..애플매장가서 정신없이 30분을 만져보고 정신차리고 차에오니 제손엔 블랙민희가있네요... 아직 뜯진않아서 되돌릴수는있지만..어찌하는게좋을까요..ㅎㅎㅎ 쓰게되면 데이터쉐어링유심끼고 안드로이드는 서브 민희 메인쓰려합니다ㅜㅜ,2021.07.17. 16:00
213,14.6 발열 겪으시는 분들 도움되실까 싶어 글 씁니다.,"발열 당시 그래프(좌) / 해소된 그래프(우)


 



​저는 12mini를 예약구매로 사서 지금까지 사용중이며약 1달전쯤에 14.5.1에서 와이파이 접속이 너무 늦는 문제가 있었어서 개선됐을까 하고 14.6으로 올렸었는데그뒤로 발열과 이로인한 배터리 드레인으로 엄청난 불편을 겪다가 오늘 해결이 된듯해서 도움될까 싶어 올려봅니다.​저의경우 발열은 사용, 충전을 하는 중에는 무조건 발생했고특히 사파리 이용시 가장 빠르게 발열이 나타났고 카메라 아래부터 시작해 폰전체가 온전히 쥐기 불편할 정도의 열이 발생 했습니다. 아마 최근 폭염으로 더 크게 느꼈을지 모르겠네요충전시 발열도 엄청나 그래프처럼 간헐적으로 충전을 하다보니 악순환이 반복되었다고 생각하는데덕분에 14.6 업데이트 전에 100%이던 성능치가 업데이트 후 1주일에 1%씩 깎여 지금은 96%네요​​서론이 길었지만 막상 시도해본것은 몇개 없으니 이중 해당하시는 내용이 있길 바랍니다.​1. 14.7 업데이트  - 14.7에선 개선된다고 하여 정식을 기다렸으나 최근 폭염으로 도저히 사용이 어렵다 판단해 rc 버전으로 올렸습니다. 개선은 없었습니다.​2. 모든설정 재설정 - 예전에 다른문제 겪을때 시도해본 방법이지만 앱실행시 매번 설정해줘야 하는 번거로움만 있을 뿐 개선없었고 이번에도 마찬가지였습니다.​3. 사파리 탭 갯수를 10개 이하 유지 권유 - 전 사파리 탭 10개를 넘어가본적이 없습니다.. ㅜ​4. 사파리 설정 - 개인 정보 보호 광고 측정과 Apple Pay 확인을 비활성화 했습니다. 이후로 폰이 미지근해지는듯 한 느낌을 받았는데 하루지난 현재 그래프가 매우 안정적으로 돌아왔습니다. 간만에 시원한 폰 만지니 너무 기분이 좋네요​저의 경우는 아마 저 사파리 설정이 문제였지 않나 싶고 이게 제가 설정을 따로 한적이 없는 걸로 보아 기본값인데 문제가 발생했다고 보고 있습니다.​물론 두 그래프가 완전 동일한 조건은 아닙니다.사용 빈도와 충전 빈도 차이에 따른 그래프 차이도 있었겠지만 무엇보다 수면시간 내 배터리 소모율을 보면 주말인 오늘 더 오래 잠을 잤음에도 배터리는 더 오래 유지되는걸로 봤을때 확실히 개선이 됐다고 생각합니다.​말만 많고 정보는 없지만 발열로 고통중인 많은 분들에게 도움 되었으면 좋겠어요",2021.07.17. 14:42
214,아이폰12미니 케이스,​오늘도 퍼플퍼플 💜 전 빨리 빨리 질려하는 편이라휴대폰을 바꾸면 케이스를 수십개씩사는 편인데 이 케이스는 진짜 ..​한눈에 반해버려서 오픈만 기다렸다가바로 구매했습니다 ! 블랙에도 잘 어울렸지만미니 퍼플에도 넘나 찰떡 ㅠㅠㅠㅠㅠㅠㅠ  투명케이스라 폰만의 색감은 살려주되감성 있는 케이스를 원하신다면 !“ 에이그 “ 추천합니다 💜💜💜💜,2021.07.17. 13:08
215,아이폰 8에서 존버타다가 12pro max로 갈아탔는데,아이폰8 작아서 어떻게 썻는지 신기하네요 ㅋㅋ 너무 좋네요 ㅎ,2021.07.17. 11:13
216,기어이 또 일어났습니다.,"국내 출시 첫 날부터 썼는데 밤새 배타리가 광탈하는 현상을 14.4까지 겪다가 14.5, 14.6에선 괜찮았습니다. 그래서 마음 놓고 있었는데...14.6 사파리 발열이 심해서 14.7 베타로 도망쳤습니다.14.7 베타 4까지도 괜찮았는데 베타 5 올리고 초기화 한 번 했더니 또 광탈이 일어나더라고요rc 업데이트하면 괜찮아질까 싶어서 올렸는데 기어이 또 발생하네요 ㅋㅋㅋㅋ그냥 15 베타로 갈까봐요 ㅋㅋㅋ",2021.07.17. 08:02
217,음악어플에서 음악 넘어갈 때 lagging이 너무 심하네요,음악이 핸드폰에 한 1600곡 있는데 넘길ㄸㅐ 한 5초 있다가 재생되요안드로이드일때는 상상도 못했던 불편함,2021.07.16. 22:16
218,미니에서 프로로 넘어왔습니다 ㅎ,미니가 작고 좋긴한데...밧데리 스트레스.....작은 화면 때문에 12프로 실버로 기변했습니다 ㅎㅎㅎ몇달후 13발표할거 같긴한데.... 그냥 질럿습니다.재고가 실버 256밖에 없다고 해서 128하려다가 256으로 ㅎㅎㅎ할부원금은 할인받아서 128보다 싸게해서 그나마 ㅎㅎㅎ생각보다 12프로 무겁지 않내요12max는 무겁던데 ㅎㅎ빨리 데이터 옮겨지고 쓰도 싶내요 ㅎㅎㅎ,2021.07.16. 19:51
