,0,1,2
143,구매완료,애케플 필수겠죠케이스 고민중인데 매키 쓰시는분 후기좀 알려주세용,2021.07.12. 11:24
144,아이패드에어와 애플펜슬,아이패드 에어  배터리효율 퍼 중고 만원에 구매신지모루 케이스  신제품 만원에 구매애플펜슬 머지포인트 만원 행사가 만원에 구매 후이마트에서 통신사할인 받고 차액 천원정도결제 후 구매드디어 입문했어요 패드도,2021.07.12. 10:04
145,개발자 베타 버그,동영상 재생시 슬라이드오버에서 여러 창 나오게 하면 재부팅 됩니다스와이프로 화면이 바로바로 전환되는건 문제 없는데 위로 스와이프시 잠깐 멈추면 내가 띄운 슬라이드오버 된 앱이 나오면 화면 꺼지면서 재부팅 됩니다다음 베타버전에서 개선되길 바래야죠ㅎㅎ,2021.07.12. 09:11
146,갤럭시탭보다 불편한점 해결안 있을까요,안녕하세요아이패드세대 쓰다가 세대 나올시점 년간 갤탭 외도하고 이번에 세대로 돌아왔습니다  그전엔 몰랏으나 탭 쓰다가 아이패드로 다시넘어오고 가장 크게 불편하게 느낀점이 있어 혹시나 불편함 해결안이 있나해서 글남겨요 에 유선연결하여 영화시청 또는 인터넷사용 시 갤탭은 블루투스 마우스 키보드로 불편함이 없었으나 아이패드는 몇가지 불편함점이 있네요     유선연결로 넷플릭스 왓챠 등 전체화면으로 영상감상 시 마우스커서가 보이지 않습니다 아니 활성화가 안되는걸지도 모르겠네요 보다가 일시 중단하거나 끄고싶을때 마우스로 제어를 못하는 문제가 있어요 혹시 해결안 있을까요     그리고 키보드로 볼륨제어가 안됩니다 펑션키에 키보드볼륨 조절 및 음소거 등 기능이 아이패드 자체적으로 작동은 하는데 연결하면 작동이 안되네요 이것도 무언가 방법이 잇나요 정품 키보드를 사야하는지 원래 그런건지 알수가 없어 답답하네요 ㅜ,2021.07.12. 08:51
147,고민끝에 드디어 주문했네요 이시간에,막상 주문할려니 품절떠서 ㅋㅍ 재입고 알림 설정해놨는데  이시간에 알림이 떠서바로 구매 했습니다  프로인치세대하고 매직 키보드 빨리 도착했으면 좋겠네요 ㅎ,2021.07.12. 01:29
148,아이패드 프로 세대세대 인치 왔어요,기존에 아이패드 프로 세대 인치를 출시와 동시에 구매하고 년이상 사용했어요 처음 구매할 때는 뭐가 좋은지도 모르고 어떻게 써야할지도 몰라서 년은 방치해두었다가 나중에는 웹서핑부터  유튜브 강의 시청 등등 잘 사용했어요 애플케어가 뭔지도 모르고 솔직히 그 당시에 애플케어가 있었는지도 잘 모르겠어요 ㅎ 근데 흠집 조금 말고는 고장난 곳도 없고 너무 잘 구동 되어서 새로운 아이패드 사기가 좀 그랬었는데 요즘 화면 큰게 좋아보이는 이상한 병에 걸렸는지 처음엔 프로 세대 로 사야지 했다가 금전적인 부분도 있고 생각했던 것보다 너무 커서 세대세대 인치로 마음 먹고 가로수길 가서 바로 픽업해왔어요 ㅎㅎ달치 알바비 털어서 구매했어요ㅠ아이패드 프로 세대세대 인치  스마트 폴리오 케이스  애플펜슬 세대  펜슬 케이스  스코코 필름  아이패드 파우치  아이폰  미니 실케 이렇게해서 대략 만원 정도 썼습니댜 기존에 쓰던 아이패드 프로 세대  과 애플펜슬 세대 입니다 ㅎ 그동안 잘 썼다 고마웠어ㅋ영롱한 패드ㅎ기존에 쓰던 아이패드는 스코코 종이질감인가 그거썼는데 생각보다 화질이 너무 안 좋아보여서 카페에서 서칭좀하고 다른거 샀어요캐릭터가 한창 좋을 대학생임니다애플펜슬 세대 춘식이 케이스 귀여운거 못잃어요ㅎ클라우드 블루 너무 이뻐서 사고싶었는데 가로수길 가서 제 아이폰 미니 블랙 끼워보니 예상대로 색 매칭이 너무 별로여서 그냥 무난하게 실케 화이트 샀습니당,2021.07.12. 00:55
149,아이패드프로 형 세대 고민 끝에 구입했네요,두달전에 아이패드 세대 입문했다가 오늘 가에서 프로형 세대  기가 셀룰러로 구입했습니다유지하고 포인트 받으면 대충 정도에 구입했네요전 패드로 약간의 필기와 동영상 그리고 주식하는데 사용해서 이동하면서 사용하기에 인치 선택했습니다세대는 베젤도 크고 용량도 너무 부족해서 불편했는데 이젠 그럴일이 없겠네요빠르면 화요일쯤 올것같은데 케이스와 필름 준비해놔야겠네요 세대도 처분해야하고요,2021.07.11. 17:31
150,신형 패드 프로 배터리 효율은 별로네요,세대 아이패드 프로 형 월 일부터 사용 중인데 배터리가 너무 빨리 닳습니다 그것 외에는 만족합니다,2021.07.11. 16:36
151,아이패드 세대 를 쓰다보니 전까지 쓰던 갤럭시가 미니처럼 보이는 현상이생기네요,전만해도 인치 갤탭이 엄청 커보이고 실제로도 큰편인데참고로 인치 갤탭도있어서 더 커보이는것도 있고근데 한달전쯤 아이패드 프로 세대 를 사고 쓰다보니오랜만에 갤탭 충전하려 꺼냈는데이젠 충전만 연명하는 처지ㅠㅠ엄청 작아보이는 효과가 생김ㅋㅋㅋ휴대는 생각도안했다가 휴대용으로도 들고 다녀도 괜찮겠다는 느낌마저 드네요아이패드가 큰것인가 아니면 제가 큰 태블릿의 기준을 몰랐던건가,2021.07.11. 12:18
152,아이패드 사용ㅠㅠ,아이패드를 입문했더랬죠근데 요즘은 편의를 위해 기기간 모든 정보를 쉽게 공유할 수 있자나요여기서 문제가 생겼어요전 패드를 개인용으로 쓰고 싶은데 와이프도 써야한다더라구요애들도 써야한다고분명 그런말 없었는데사니까 갑자기ㅜㅜ그러다보니 제 개인적인 정보나 각종 로그인들이런것들을 모두 사용하지 못 하게 됐어요그때그때 로그인하고 로그아웃하고 해야겠더라구요그리고 전 회사에 들고다니며 사용하려고 산건데 집에서도 써야하니 그건 좀 그렇다고 하네요ㅠ쩝집에서 쓸꺼면 굳이 프로세대 안사고 세대나 세대로도 충분한데 진즉 알았다면 그걸 살걸그랬어요에휴ㅠ애플 생태계를 구축해가려던 마음이 싹 사라지네요불편하게 쓸거라면 그냥 사지말걸 하는 생각도 드네요,2021.07.11. 12:14
153,아패 프로 인치 점프데스크탑 사용 시 문제들혹시나 결제 고민하시는 분들 참조,이게 아이패드 자체의 문제보다는 어플이 문제가 있습니다 참고로 이 문제는 인치에서는 발견되지 않았던 문제입니다 풀 스크린 제일 황당한 문제 풀 스크린 맞춰도 공백이 생기네요 에서는 화면 꽉꽉 채워서 상당히 좋았는데 인치는 그게 안됩니다 여기서도 급나누기가  아래에서 보시면 검은색 부분이 공백입니다 인치에서는 이 공백이 없어요  화면이 위로 올라가는 현상아니 해상도는 그렇다치고 이 문제는 뭐냐 화면이 자기 멋대로 올라갑니다 이유도 몰라요 노트북과 연결하면 일단 미리  올라가있고 마우스 좀만 사용하면 또 올라가네요  장난하나요 로그인하면 이렇게 올라가있고 걸핏하면 또 이렇게 됩니다  여담으로 신한  역시 마찬가지로 잘리네요 하 일부러 휴대성 생각해서 인치 왔고 만족하며 쓰고 있는데 생각치도 못한 어플에서 문제가 생기네요 환불하고 인치 가라는 계시인건지 음,2021.07.10. 14:02
154,애플펜슬 에 너무 많은 기대를 했나봐요,드로잉영상시청 주 목적으로 새로 세대 인치를 샀는데그림 앱에서 그리던 그림 옮겨놓고 파일 열어보니 화면 굉장히 커서 진짜 그림욕구 뿜뿜 차오르고 정말 신났었는데요막상 애플펜슬 와서 슥슥 테스트해보니 걍 그러네요앱 차이도 있다지만 일단 갑자기 압력 쎄게 눌린듯한 현상 그리고 처음에 그을때 살짝 갈고리 모양으로선도 갑자기 중간에 얇아지고 그려지는거 기존에 갖고 있던 애플펜슬으로 다른 아이패드에 동일한 브러쉬로 해봤는데 비슷한 느낌이긴 하지만 세대가 좀더 과한 느낌이더라구요그래서 이거 불량인가 하고 불안했는데 가만보니 어제 필름 고르면서 우연히 본것 중에 생액정에 선 그으면 아무래도 유리에 바로 긋는거다보니 미끄러지고 살짝 자글거리는 현상이 있다는 그런 내용을 봤거든요 그래서 종이필름 쓰면 그런거 덜하다는 식의 홍보였는데 딱 그느낌인것 같기도 하고요사실 지금 생액정이라 제가 기스날까봐 걱정돼서 조심스럽게 긋다보니 더 신경쓰이는 것 같고ㅜ 기존에 있던 아이패드애플펜슬세대는 종이필름으로 붙여놔서 맘편하게 직직 그어서 그런 염려도 없구요진짜 불량같으면 아 바로 환불 할텐데 딱히 크게 불량으로 보기엔 브러시마다 차이도 보여서예를 들어 잉크느낌의 브러쉬는 저런 현상이 두드러지는데 연필 브러쉬는 기존 아이패드세대 펜슬이랑 별로 차이가 없거나 주문한 필름 와서 붙여놓고 맘이 놓이면 ㅋㅋ 그때 편하게 써봐야 겠네요여튼 평소에 포토샵으로 작업하다가 이번에 아이패드 오면서 엄청 기대했는데 첨부터 너무 신경쓰이는 부분이 있어서 그런가 김새네요시무룩장인은 도구를 가리지 않는다지만 저는 장인이 아니라 그런가 ㅋㅋ 역시 포토샵컴퓨터로 작업하는이 최고구나 하는 생각잌ㅋㅋㅋ아 좀 다른 이야기지만 아이패드 자체는 정말 좋습니다영상 보는 맛 쩔고 스피커도 진짜 짱짱해요 솔직히 좀 충격받은 ㅋㅋㅋㅋㅋㅋ뭐 골고루 앱을 사용해보진 않았는데 지금 가장 크게 느껴지는 단점은 배터리 소모가 생각보다 빠르네요 쯔읍,2021.07.09. 15:29
155,개인적으로 모든 애플 기기 중 가장 예뻤던 색깔은,아이폰 슬레이트 블랙입니다이 색상으로 아이패드도 나왔으면 당장 질렀을텐데ㅠㅠ,2021.07.09. 14:31
156,아이패드   매직마우스,화면에 손댈이 없어 좋습니다키보드 사야 더 좋을라나요 ㅋㅋ 고민입니다,2021.07.09. 14:31
157,세대 인치가 왔습니다,어제 인치 반납하고 인치가 왔네요근데 커도 느므커요ㅠ회사에 가지고 다니며 쓸껀데이동이야 차로하니 상관없는데 사용시 커서불편하진 않을까 걱정이네요와이프는 그래도 무조건 큰 화면이라고하키보드도 사라는데그 돈이면 인치 쓰고 노트북을 사는게 낫지않나 하는 생각이듭니다일단 손에들고 쓰기엔 무겁고 불편합니다아직 노트기능은 써보지 않아 필기시 얼마나 편한지는 모르겠고회사에선 파일과 그 위에 필기등 기능을 많이 쓸건데 일단 사용해보고 판단해봐야겠네요근데 블루밍 현상은 유튜버나 카페글보고 걱정을 많이했는데예민한 편이라 생각했는데제가 많이 무딘가봐요솔직히 모르겠습니다ㅠ글고 녹테현상도거슬리는게 도 없네요너무 걱정했었나 싶네요영상 시청은 시원시원하니 좋긴하네요게임도음ㅋㅋ확실히 폰보다 집중도 잘 되고요이젠 영상 및 사진편집도 배워봐야겠어요여튼 이래저래 아직도 갈등중이지만잃는게 있으면 얻는것도 있는법이니 일단 정붙이고 잘 활용해봐야겠습니다,2021.07.09. 12:19
158,아이패드 프로   질렀네요,재다재다 후기랑 리뷰 보고 세대 살까 하다가결국 질렀네요  ㅎ공홈말고 쿠팡에서 산거라 불량확인 해봤자 귀찮고 그래서 나중에 애캐플 들고 하자 있으면 교환 할려고요 혹 해서 매직 키보드도 같이 샀는데 크게 쓸일이 없는듯 ㅠ하지만 터치패드는 좋네요 ㅎㅎ,2021.07.09. 10:24
159,하드웨어의 중요성,이번에 아이패드 프로 세대로 갈아타니까굿노트에서 발생하던 수많던 오류들이 다 해결됐네요백지되는 현상튕기는 현상내보내기 오류터치 씹힘굿노트 쓸 때 유난히 더 심했습니다등등묵은 체증이 내리는 기분이에요,2021.07.09. 09:58
160,결국 고민하다가 질러버렸습니다,얼마전에 아이패드 사이즈 고민글을 올렸습니다만몇일동안 장터들에서 대기 타다가 아이패드 인치 세대  셀룰러 모델 질러버렸습니다사실 제일 마음에 드는 것은 아이패드 미니었지만이제는 나온지도 너무 오래 되었고예전 프로 인치 써본 결과 펜 충전방식도 불편하더라구요또 미니를 한 년 정도 써봤었지만 램이나 성능 때문인지 한 년정도 쓰니 버벅이더라구요인치는 들고다니기 너무 크기도 하고제일 오래 쓴 제품이 아이패드 세대 였으니 이번에도 오래 쓸 생각으로 질렀습니다사실 아이패드 생각도 없다가 지르게된 계기가아이패드에  거기다가 이상 모델 한정이지만 램 기가이번에는 오래 쓸 수 있을꺼라는 확신을 받았습니다 ㅎㅎ그나저나 이제는 키보드가 고민이네요지금 보고 있는 것은 로지텍 콤보터치 매직 키보드 입니다만매직 키보드가 좋아보이기는 한데 일단 무겁고 다른것보다 제일 큰 문제가 사이드 보호가 안되네요 ㅠㅠ또 바닥에 놓고 필기하려니 뒷면이나 사이도 보호가 안되고다시 고민의 시작인 듯 합니다,2021.07.08. 23:31
161,아이패드 인치 조금 만족스럽지 못하네요,인치 사려고 했다가 재고가 많이 없어서 인치 사서 지금은 컴퓨터 옆에 잘 매달아 놓고 동영상 머신으로 잘 사용 중입니다큰걸 좋아하는 편이라 인치는 먼가 좀 작은듯해서 조금 만족스럽지 않네요 조금 기다리더라도 인치 살껄그랬나봐요그래도 아이패드 프로 기계자체는 갤럭시탭플러스를 써봐서 그런지 빠릿빠릿해서 좋네요,2021.07.08. 23:25
162,오늘받았어용,아직까지는 찍힌것도 없고화면도 깨끗하게 나오고 좋아용 쿠팡갓팡 사랑해요,2021.07.08. 22:46
163,대만족 합니다,랑 같이 주문후 고민하다가  아무래도 이동성 셀룰러 이건 못참아서 인치 선택했습니다실버에 화이트 매키 이건 진짜 미친 조합인거 같네요,2021.07.08. 20:52
164,아이패드프로 세대 불량인것같아요,ㅋㅍ에서 구매하고 하루만에 받았는데 펜슬이 하루 더 늦게와서 기본적인 불량확인만 다했을땐 괜찮았는데 펜슬 같이 사용해보니 필기감이 뭔가 쫀득쫀득한 느낌 나잖아요 근데 하단 중앙부만 쭉 미끄러지는데 미끄러지는 부분만 펜 자국 엄청 남아요 이거 불량맞죠 저같은분 없으신가요,2021.07.08. 20:06
165,에어패드 프로,언젠가 일시불로 사겠다,2021.07.08. 16:02
166,어제 데드픽셀때문에 교환신청한 아이패드가 하루만에 왔네용,지방인데도 하루만에 교품이 도착해서 새제품으로 풀박스 맞교환 했는데 혹시몰라 센터에서 뜯어보니 그것도 데드픽셀이 하나 있네요일 기다려받았는데 불량이라 교환해서 다시 받은거 조차 불량이라니 ㅠㅠ 이번꺼는 그래도 스크래치라도 없으니 이전 데드픽셀비교해서는 그렇게 엄청 크지도 않아서 그냥 쓸까 합니다이번에 다시 또 교환 신청하면 이번처럼 빨리 올거란 보장도 없고 무상리퍼권 하나 생긴셈 쳐야겠네요ㅜㅜ여러분은 양품 받으시길 바래요,2021.07.08. 15:18
167,아오늘 받았는데,와이프가 돈쓸꺼면 인치로 사지 왜 인치샀냐고 당장 환불하고 다시 사라고 난리도 아니네요왜 꼭 뭘사도 어중간한걸 사냐고영상만 보더라도 크게보라고나는 인치가 더 좋은거같은데ㅜㅜ내가 쓸껀데이게 더 합리적으로 보였는데ㅠㅠㅜㅜ빛번짐  신경쓰일꺼같은데액정 테두리도 거슬릴꺼같은데결국 베젤 찍힘이 있기도하고 해서 반품넣고 인치로 다시 재주문했네요ㅜㅜ반강제로 거거익선 노선탔습니다제발 후회와 아쉬움이 안남길근데 생각보다 인치 너무 가볍게 느껴져서 무게만 봤을땐 인치도 들고 쓸만할 것 같던데아닐까요뭐 여튼인치의 선택이 옳은 선택이길 바라며,2021.07.08. 13:22
168,드디어 오늘 도착입니다,아이패드 세대  셀룰러랑 애플펜슬세대 매키 온다네요 기분이 너무 좋습니다 다들 맛점 하세요 저녁에 글 올리겠습니다,2021.07.08. 12:03
169,펜슬 마감이 뭔가 아쉽네요,도움말라이센스            동영상 인코딩 중입니다분 이상 소요될 수 있으며 영상의 길이에 따라 소요 시간은 달라집니다    다다닥    재생 수     마우스를 드래그 하세요 도움말  멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다선거광고 안내       음소거   화질 선택 옵션자동     자동                                 화질  전체화면         광고정보 더보기초 후 초 후 재생광고 후 계속됩니다 공유소스 코드     주소복사 소스        복사 미지원으로  코드 퍼가기 기능은 더 이상 지원되지않습니다도움말 플레이어  복사 레이어 닫기접기펴기애플팬슬다다닥                도움말라이센스            동영상 인코딩 중입니다분 이상 소요될 수 있으며 영상의 길이에 따라 소요 시간은 달라집니다    애플펜슬 다다닥    재생 수     마우스를 드래그 하세요 도움말  멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다선거광고 안내       음소거   화질 선택 옵션자동     자동                                 화질  전체화면           광고정보 더보기초 후 초 후 재생광고 후 계속됩니다 공유소스 코드     주소복사 소스        복사 미지원으로  코드 퍼가기 기능은 더 이상 지원되지않습니다도움말 플레이어  복사 레이어 닫기애플펜슬 다다닥 펜슬내장된 자석이 옮겨붙으면서 소리 안나겐 만들 수 없었을까요 ㅠㅠ,2021.07.08. 11:05
170,지금  센터입니다,어제 받은 아이패드 프로 세대  모델의 터치 불량으로 센터에 왔습니다초기 설정중 제멋대로 터치가 되는 증상으로 왔는데 일단 센터에서는  자체의 오류일 수 있으니  초기화를 진행해 보고 그래도 마찬가지 증상이 나타나면 교환이나 환불 하려고 합니다제발  초기화로 정상이 되었으면 하네요ㅡㅡㅋ,2021.07.08. 10:11
171,공홈발 아이패드 인치 드디어 받았습니다,주문한 공홈발 아이패드 오늘 받아서 개봉했습니다 도착 예정불량 테스트 다해보진 않았지만 양품인거 같아서 기분이 좋네요ㅎㅎ아이패드 세대 인치 쓰다가 바꿔보니 빠릿빠릿하고 화질도 좋고 화질도 좋네요ㅎㅎ운이 좋아 애플 직원 친구한테 할인 많이 받아서 역대급 가격에 구매해서 힘들어도 참았네요ㅎㅎ 매직키보드는 못샀지만 전에 아사모 회원님이 추천해주신 자석 거치대에 붙이니 맥북 느낌도 살짝 나네요ㅎㅎ매일 모니터링만 하다가 이렇게 받으니 행복하네요이것저것 또 만져봐야겠네요,2021.07.07. 21:45
172,아이패드 프로 세대  불량 당첨이네요ㅠㅠ,방금 물건을 받아 기쁜 마음에 설정을 하던 중 암호를 입력하는 설정이 있어서 암호를 입력하려니 어라키보드가 제멋대로 터치가 됩니다네가지 방향으로 모두 바꿔 보면서 시도를 했지만 아뿔싸 암호가 제멋대로 입력되고 넘어간겁니다ㅡㅡㅋ그리고 잠겨서 아예 써보지도 못하고 있네요ㅠㅠ판매처에 불량으로 교환 요청했는데 언제 되려나ㅠㅠ                도움말라이센스            동영상 인코딩 중입니다분 이상 소요될 수 있으며 영상의 길이에 따라 소요 시간은 달라집니다    아이패드 프로 세대  불량 당첨이네요ㅠㅠ    재생 수     마우스를 드래그 하세요 도움말  멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다선거광고 안내       음소거   화질 선택 옵션자동     자동                                 화질  전체화면         광고정보 더보기초 후 초 후 재생광고 후 계속됩니다 공유소스 코드     주소복사 소스        복사 미지원으로  코드 퍼가기 기능은 더 이상 지원되지않습니다도움말 플레이어  복사 레이어 닫기아이패드 프로 세대  불량 당첨이네요ㅠㅠ,2021.07.07. 19:44
173,로지텍 콤보터치 고민이네요,아이패드로 공부하느라 키보드와 펜슬이 동시에 필요한 입장인데가격과 상관없이 키보드가 완전히 탈부착할 수 있다는 매력이 있어서 콤보터치를 예약구매한 상황입니다완성도가 낮다는 얘기가 있어서 고민이네요매직키보드를 분리해서 세울 수 있는 방법이 있으려나,2021.07.07. 19:39
174,쿠팡머지,일 도착예정인 아이패드내일 도착으로 바뀌었다고 문자왔어요반품온거 주는건 아니겠죠ㅜㅜ,2021.07.07. 17:11
175,드디어 오늘 아이패드가 온답니다,네이버 인증 리셀러인가요거기서 구매를 했는데 원래 일부터 순차적으로 발송된다고 하더만 오늘 도착한답니다어떻게 된건가 보니 이미 어제 발송을 했더군요ㄷㄷㄷ게다가 일 구매를 해서 순서가 한참 뒤로 밀려 주 정도 더 예상을 했는데 바로 온다고 하니 아직 오지도 않았는데 두근댑니다 ㅎㅎㅎ이따 언박싱해서 불량 확인해 보고 사진 올려볼랍니다 ㅎ,2021.07.07. 12:59
176,에어 샀네요,미니 세대 쓰다가 애플 펜슬 세대 짜증나서 팔아버렸습니다미니 세대 기다리다가 목빠져서 ㅋㅋ결국 에어어엄청 들고다니는 것도 아니면서 왜 큰 걸 못쓸까요한손에 안잡히는게 좀 싫은가봐요너무커서 갤탭도 쓰다 판매하고펜을 포기못해서 갤탑 인치 저가형 쓰고있는데가 아닌게 너무 불편하네요 아무때나 팍팍 인터넷 터져야 속터질거같아요아이폰미니 쓰고 있으니 동기화도 편하겠죠그래도 안드에서만 쓸수있는게 있어서 안드탭은 남겨놓으려고요 ㅋ미니 혹시 나중에 나오면음 그때 손해보고 기변하는걸로,2021.07.07. 12:05
177,아이패드 바탕화면 만들었습니다,직접 바탕화면 만들어보고 싶어서  사이즈 맞춰서 그렸습니다만들어놓고 보니 하길 잘한거같습니다너무 마음에들어요 ㅎㅎ,2021.07.07. 11:59
178,아이패드 케이스 모음,어쩌다 보니 케이스가 개나 되었네요여러가지 장단점이 있어서 골라쓰기 좋아요 ㅎㅎ,2021.07.07. 11:14
179,아이패드 매직키보드케이스 꾸미기,아이패드  매직키보드에 별다방 스티커 붙이니까 너무 이쁘네요 ㅋㅋㅋ완전 만족스럽습니다 ㅋㅋ,2021.07.07. 11:12
180,아이패드 제스쳐 신기한게,사파리에서 엄지 검지 중지 약지 네손가락으로 제스쳐 취하면 홈으로 가지고엄지 중지 약지 새끼로 제스쳐 취하면 사파리 목록으로 가짐 같은 손가락인데 어케 구분하징 ㄷㄷ,2021.07.07. 10:22
181,세대필름을 붙여야 하나 말아야 하나,어제 갓 사전예약한 사람입니다원래도 살까 말까 땡겼는데 주변에 사신 분이 적극 추천해주시고 마침 할인도 크게 때리길래 결국 어제 질러버렸네요그런데 도착도 안했는데 필름을 붙여야 하나 말아야 하나 고민중입니다 ㅋㅋ저는 주로 그림 영상 시청이 목적이라 펜슬도 쓸 예정인데 추천해주신 분이 필름 안붙이는게 느낌이 더 좋다면서인식 속도같은 것도 있고 필름을 비추하시더라구요참고로 그림 전공입니다 저도 지금 갖고있는 프로는고대적 유물이신 세대 종이 필름 비싼걸로 붙여놨는데 첨에는 느낌 감탄하다가 지금은 해놓은지 너무 오래돼서 이게 종이느낌인지 필름느낌인지도 모르고 걍 쓰고 있는데요 ㅋ하고민입니다 필름없는 것도 느낌 진짜 좋긴 한데 비싸신 몸 흠이 생기실까 두려워서ㅜㅜ 추천해주신 분은 기스 안난다고 그러시던데 머리론 이해해도 맘은 또 그렇지가 않잖아요 그래도 걱정되고 호달달괜히 신경쓰여 한번 푸념 늘어봅니다ㅋㅋ 과연 회원 분들은어떻게 하셨을지 아니 어떻게 하실지 궁금도 하네요 ㅋㅋ 어휴 이놈의 아이패드 진짜 기계만 사면 끝이 아니라 여러 부속품 사야하니 증말 끝이 없는ㅜㅋㅋ,2021.07.07. 10:10
182,흠 애캐플 쓸지 말지 고민됩니다,작년 에 패드 에어이랑 펜슬세대도 사서 애캐플 둘다 등록했는데년 지난 지금까지도ㅋㅋ 전혀 별다른 문제가 없습니다애캐플 내년 까지라 반년남았는데 내년엔 어떡할지 고민이 되네요애캐플 끝나면 고장나도 쌩으로 리퍼돈다내야할텐데ㅜㅜ 흠 내년에 아예 교육할인때 프로를 사버리고 쌔패드쓸지ㅋㅋ 아이패드를 ㄹㅇ 진짜 공부랑 줌 과외때밖에 안써서  앞뒤면 케이스끼고 파우치에 들고다녀서  앞으로도 고장날것같진 않습니다 특유의 필기하다보면 발열심한게 있긴하지만요ㅎㅎ여러분들은 보통 어찌하시나요 괜시리 궁금하네요ㅎㅎ 공부자료들이야 원드라이브 백업해두면 될거같긴한데 흠 서브패드로 쓸지 아니면 애캐플 끝나기 직전에 리퍼한번받고 중고로 팔까요 어차피 번까지 가능하니 펜슬까지 리퍼받으면 딱두번인데ㅋㅋ 중고시세가 패드펜슬까지 는되나 모르겠네요 투표 추가해봅니다 ㅎㅎ 감사합니다  무기명 투표 중애캐플 처리 방안최대 개 선택 가능애캐플 만료 직전에 패드펜슬 둘다 써버리고 팔자 프로  사자애캐플 만료 직전에 패드펜슬 둘다 써버리되 팔지말고 서브패드로 쓰자 프로 사자애캐플 만료 직전에 패드펜슬 둘다 써버리고 그냥 계속 고장날때까지 쓰자굳이 리퍼비시 쓸 필요  계속 멀쩡하면 냅두자결과보기                    투표하기                        투표자 보기                    투표자 명                        확인                전체 투표자 보기                    투표자 명                        확인,2021.07.07. 06:30
183,직거래는 아니지만 좋은 거래 했네요 ㅎ,어제 고민을 많이 했는데 결국 아이패드 프로 세대 인치 셀룰러 팔았는데요 좋은분만나서 잘 거래 맞췄습니다고가라서 잘 안살것 같았는데 조금 마음 조렸는데기분 탓 이였네요 ㅋㅋㅋ선배님들도 잘팔면 빨리 팔릴겁니다,2021.07.07. 02:58
184,아이패드 종이징감 필름 뗏는데,정말 붙이기가 싫어 지네요 ㅠ 종지 질감필름 부치면 특유의 자글 자글한 느낌이너무 싫은데 그래도 빛반사랑 팬 필기할때는 종이질감이 좋긴 하네요,2021.07.06. 22:04
185,아이패드 어떤게 좋을지 고민입니다,제품목록  아이패드 프로    아이패드 프로    그 외 제품추천바람용도  유튜브  넷플릭스  웹서핑  그림위에 적힌 용도에 맞게 아이패드를 구매하려고 하는데 어떤 제품이 좋을지 고민입니다최신제품을 구매하는  가 제일 좋은것같은데  카페분들이라면 어떤 제품을 구매할지 알려주시길 부탁드립니다그리고 필름이랑 거치대 추천하는 제품도 소개해주면 감사합니다,2021.07.06. 20:56
186,병이 나았습니다,아이패드 사면 낫는 병에 걸렸었는데 나았어여폰이랑 깔맞춤으로 스그 사고싶었지만 재고가 없다길래 쿠팡에서 살까하다가하루라도 빨리 쓰는게 이득이다 합리화하고실버로 데려왔습니당 아직 뭐가 뭔지 모르겠지만적응 되겠죠ㅎㅎㅎ,2021.07.06. 20:42
187,아이패드 프로세대 카드할인 퍼 떴어요,공홈에서 결제하고 달 기다려야해서 우울하게 있다가 ㅋㅍ에서 한번더 검색했다가 퍼 할인하길래 바로 결제하고왔어요 구매하실분 얼른 가세요,2021.07.06. 18:13
188,최악이네요,프로 인치 세대 스그 셀룰러 테라 월 일에 공홈 주문하고 월 일에 받았습니다월 일에 매직키보드 애플펜슬도 같이 주문해서 아이패드보다 먼저 왔습니다그리고 월 일에 아이패드 받아서 매직키보드 애플펜슬 장착해보니 애플펜슬 불량 당첨펜슬 구입 후 일이 넘었으므로 교환 환불 불가라서 센터까지 가서 불량 판정 받고 이틀 더 기다려서새 제품으로 교환했습니다 여기까지도 짜증나는 상황인데아이패드 화면에 불량화소가 있네요전화해서 교환신청하니까 교환제품은 월에 받을 수 있다고 합니다월 일에 주문한 아이패드 매직키보드 펜슬 중에 아이패드 펜슬 불량거기에 더 가관인건 지금 적용되어있는 애플케어플러스는 환불을 해야 하고아이패드의 가장 처음 활성 날짜인 월 일 기준으로일 이내에 교환품 재가입을 해야 한다고 합니다즉 교환품에 애플케어플러스를 재등록하기 위해서는 교환받은 날짜가 기준이 아닌불량품 받은 날짜를 기준으로 일 이내라고 하네요이게 싫으면 환불하라고 합니다월 말에 주문해서 한 달을 넘게 기다렸더니 불량으로 또 한 달을 넘게 기다려야 하는 상황에애플케어플러스는 교환품을 받고 한 달 이내에 재등록을 해야 등록을 할 수 있는 이 상황진짜 애플 정뚝떨이네요 주문한 제품 개 중에 개가 불량이고 기간은 두배로 뻥튀기 됐으며남들보다 보증이 한 달을 손해보고 있습니다어떤 분들에게는 애플이 최고의 제품을 만드는 최고의 기업이겠지만저에게 애플은 불량제품 판매하고 보증까지 깎아먹는 부도덕한 기업으로 밖에 안보이네요,2021.07.06. 16:33
189,공홈일 기다려 받았으나 데드픽셀 하나가 있네요 ㅠㅠ,데드픽셀만 있는줄 알았더니만손가락 한마디만한 실금이 액정에 두개나 있네요하일을 기다려서 제발 양품이길 기원했는데 ㅠㅠ,2021.07.06. 16:15
