,0,1,2
105,가로수길 방문기 (feat 프로 5세대 12.9 검수),"뚜둔!!​가로수길 애플스투어 방문기​결론!! 자체 검수로 아이패드 프로 5세대 12.9 구입은 성공입니다​



 









 



방문기에 대한 사연은 이렇습니다.​​우선 처음 사본 아이패드라서 (공홈 구입 _  택배 도착 7/15) 걱정이 이만저만.... 이었죠​그래서 유선으로 문의를 넣어 검수가 가능 여부를 확인 후에 가로수길 방문을 결심!!!!(문제의 시작... 분명히 화면의 외관 불량은 물론이고 데드 픽셀이라든지 확인 가능한지 문의 후 가능하다고 답변 完)​7/18 약 10:30 분 도착하여 드디어 애플스토어 입성!!​사람도 많고 직원 분들도 많고 코로나라 무섭기도 했지만 마스크를 꾹 눌러쓰고 갔어요​처음 안내 직원분의 친절한 안내로 지니어스 직원분께 무사히 도달!(방문 예약을 제품 쇼핑으로 잘못했다는....ㅋㅋㅋ)​본론으로 검수에 대한 얘기를 꺼내놓는데..........​결론​  1. 내부의 화면의 데드픽셀이라든지 관련 품질 검사는 불가  2. 프로그램으로 돌려서 베터리라든지 조립에 대한 애플 정품 사용 검사만 가능  3. 외관 검사가능​그러나 중요한건.....이야기가 오가는중에 직원분의 대화가 좀 맘이 그랬어요​틀린 내용은 하나 없는데 기분이 상하는ㅠㅠ​QC 검사를 하고 나온 제품이라서 불량이 없을것이다.불량의 기준은 소비자와 제조사가 다르다.하지만 소비자(고객)에서 불량이라고 생각되는 부분이 있으면 확인하고 환불 후, 재 결재 도와드리겠다​흠...불량이 없을꺼다라는 얘기에 살짝 너무 당당해서.. 말이 안되서반문을 했어요 '불량이 없다고요???' 돌아오는 답은 그래서 워런티 기간은 1년을 드리는거예요​뭐지 그럼 내가 본 불량의 유형들은????? 이런 생각이 들면서 일단 그냥 알겠다고 하고 직원분과의 만남 종료​그리고 곰곰히 생각해봤어요​모든 제조사에서 만든 제품을 직접 제조사에서 불량 검사를 해주진 않는다라는 생각이 들면서...이게 맞는건가 라는 생각을 했지만, 지금 현재 그렇게하고 있는 부분이 대다수이기에 집으로 돌아왔습니다하지만 왜 유선문의를 넣었을땐 내부 디스플레이에 대한 검수가 가능하다고 했지....​그냥 제품이 양품이라서 다행입니다.​모두들 뽑기운!!! 대박나시길!!!! 나름 긴글이라서 읽느라 고생많으셨습니다ㅋㅋㅋㅋㅋ​혹시, 내용중에 문제 있으면 말씀해주세요 글삭하겠습니다",2021.07.19. 09:53
106,공홈 12.9 구입 ٩( ᐛ )و,공홈에서 주문했는데..8월이라니요ㅠㅠ얼른 왔으면 좋겠네욤..🤪,2021.07.18. 21:51
107,프로2 10.5 와 프로4 11인치,18년도 초에 프로2 10.5인치 사서 잘쓰다가 당근에 팔고 3월에 프로4세대 11인치사서 사용중인데​펜슬과 스마트키보드가 패드 배터리를 많이 잡아먹어서 그런가​배터리가 너무 슉슉다네요 ㅠㅠㅠ​프로 10.5일땐 배터리 단다는 느낌이 거의 없었는데 흑흑​근데 프로4세대 넘 좋아욯ㅎㅎㅎㅎㅎㅎㅎㅎ,2021.07.18. 20:11
108,전원버튼 원래 움직이나요? 불량인건지ㅜ,오늘 배송받았는데지문인식하는 전원버튼요거기가 고정 아니고 움직이나요?버튼이 덜렁거리는데 원래 그러는건지 불량인건지ㅜㅜ,2021.07.18. 18:41
109,여러분 아이패드와 매직트랙패드 같이 사용하면 좋은점입니다~!!,"거실에 아이패드 놓고 쇼파에 누워서 매직트랙패드로 리모컨 역할을 하고 있습니다 ㅋㅋㅋ 아이패드 거치해놓고 ppt, 발표도 가능하겠네요",2021.07.18. 18:19
110,큰일!! 매직키보드케이스 있는데 매직키보드2를 또 사고싶습니다..어떻게 하죠...,아이패드를 사고 애플 매직키보드케이스를 사서 부착하고 휴대용으로 들고다니는데.. 매직키보드2 키보드만 있는것을 또 사고싶습니다..​키보드케이스로 항상 부착하고 휴대중인데 매직키보드2를 또 사면 돈낭비일까요...??​매직키보드2 무게가 상당히 가볍고 괜찮네요...​​,2021.07.18. 16:11
111,아이패드에 쓰려고 애플트랙패드2 구매했는데 좋네요!,아이패드에 매직키보드케이스 사용하고 있어서 터치패드가 있기 때문에 트랙패드2까지 필요할까 했는데 괜찮네요..,2021.07.18. 13:09
112,배터리 90~50퍼 유지해보기~,​프로3세대 배터리 관리 너무못했었기에!!!​프로5세대는 관리좀 해보자 하고있는데~이거 은근 귀찮고 어렵네요~~​배터리 완충이랑 방전안되게 쓰는게 좋다는말...진짜겠져??그말믿고 열심히 충전량 조절중인데..완충은 자주 되는거같아여ㅋㅋㅋ​​,2021.07.18. 09:15
113,미니6 나오면 크기가 줄어들까요 아님 디스플레이가 커질까요?,에어는 3에서 4로 갈때 기기 크기는 거의 그대로고 디스플레이만 상하로 길어진거 같던데​미니도 그럴까요?,2021.07.17. 22:57
114,전역완료,구매완료 ​케이스나 강화유리는 사야되나 고민중입니다,2021.07.17. 20:41
115,아이패드 사서 그림 그려봤습니다,"​아이패드프로 구입후 처음으로 그림 그려봤습니다!!!​배운적은 없어서 부족해도 이쁘게 봐주세용 ​



 














1일차 그림상태입니다​



 














​



 














2일차 그림 상태 입니다 지인분들이 눈매가 너무 강하다고 피드백을 해주셧습니다 



 














완성입니다 ㅎㅎ 피드백 부탁드립니다",2021.07.17. 13:30
116,아이패드 프로 11 3세대 스킨 붙였습니다.!,아이패드 프로 11 3세대 스킨 붙였습니다!​,2021.07.17. 10:47
117,애플펜슬 너무 비싼다 그렇나 역시 애플펜슬다,"동생한테 애플펜슬을 선물로 받아후 가격조사해보니 소리가 자동으로 헉소리가 나오고후 한동안 사용해보니 역시 애플다 생각해요 전다소 손이 불편해서 연필으로 쓰면 힘 조절안되서 종이에 구멍이나고 연필이 무거움있으면 쓰기에 힘든 내손에 애플펜슬사용해보니마우스보다 더욱 편리하고 종이구멍날걱정없고 ㅎㅎ 연필쓸때힘조절힘들지면 펜슬하면 무리함 힘 조절 할 필요없네요 처음으로펜슬으로 그림그린기하니 좋네요 요즘 빅서업한 이후에 맥북이 더위하고 싸움중이지만 아이패드가 시원하네요 발열있지만 맥북하고 비교 안되요 xs하고 비교안되요 정말 m1 발열없네요 아이유 그려봤습니다 안비슷하죠 님도 더위조심하세요



 














​",2021.07.16. 22:38
118,아이패드 프로 5세대 12.9인치 3일 사용기 기존 11인치와 비교?,"저는 기존에 아이패드 프로1세대 11인치를 사용하고 있었습니다. ​제가 평소 아이패드로 사용하는 앱이 프로크리에이트, 루마퓨전, 넷플릭스, 유튜브, 굿노트였고 영상을 시청을 하거나 루마퓨전을 사용하면서 한번도 화면 크기에 대한 불만은 없었습니다. 하지만 필기 앱은 달랐어요. ​매번 확대해서 글을 적어야 하는 것과 분활화면으로 하기에는 11인치는 정말 조금만..더 컸으면 이라는 생각이 들었습니다. 고민하며 계속 카페를 보다가 12.9인치가 답이라는 글만 보여 사용해보자 싶어 당일 픽업으로 12.9인치를 구해왔습니다. ​



 





















 



​하루 사용해본 결과… 환불할까ㅜ 라는 생각이 강하게 들었어요..ㅜ​11인치를 사용하며 단한번도 불편함을 느끼지 않았던 부분이 문제가 되더라구요..​제가 아이패드를 자주 들고 다니고 하루종일 아이패드를 사용하다보니 의외로 크기가 큰 12.9인치가 부담이 되더군요.. 방에서 거실만 가도 무거운 이 아이패드를 보며 더 작고 가벼운 11인치에 손이 갔습니다. ​제가 무거운거 싫어서 최소한의 보호와 거치를 겸한 케이스를 주문해서 사용중인데 정말 무겁습니다. 그냥.. 그냥 패드가 무거워요 가지고 다니시는 분들 존경 전 어깨 빠질듯..



 





















 



​영상 시청 시 항상 아이패드를 사용할 때 가까운 곳에 두고 들어서 바로 화면 터치하거나 펜슬을 사용하거나 했는데 12.9인치는 커서 눈이 아파서 제가 자꾸 뒤로 밀어놓습니다.. 손가락 터치 하는 빈도도 줄고 마우스는 필수!(이것은 노트북인가아아)​제일 큰 문제 눈에 피로도가 굉장히 높은 편입니다.(시력이 나쁜건 아닌데 눈이 피로하다보니 블루라이트 차단 안경을 끼고 사용합니다.)ㅋㅋㅋㅋㅋㅋㅋ 자리차지는 덤이구요..  ​그리고 사운드 문제.. 일단 전 먹먹한 느낌이 별로 였습니다.. 아이패드 뒷판에서 사운드가 한번 울려져서 나온다는 느낌이 강했어요. 기존에 사용하는 11인치 아이패드나 아이폰에서는 또렷한 사운드인데 계속 또렷한 사운드만 듣다가 5세대 12.9의 사운드를 들으니 조금 답답한 느낌이 들더라구요 사운드도 더 작게 들리는 것 같고 처음에 제 아이패드만의 문제인 줄 알고 검색해보니 다른분들도 느낀 부분이더라구요! 울리는 부분 때문에 영상에서 나오는 말소리를 들으려 사운드를 더 키게 됩니다. 엉엉​​-같은 볼륨크기에서 왼쪽이12.9 오른쪽이 11인치 입니다. -



 


 Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.24.6 (PD)Build Date (2021/5/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기아이패드 프로 5세대 12.9인치 3일 사용기 기존 11인치와 비교?



 



​​마지막으로 배터리 진짜 너무한듯 광탈이에요.. 알고 있는 사실이라 감수하고 있었는데 유튜브하고 프로크리에이트 잠깐 사용하면 배터리가 순식간에 사라져있어요ㅋㅋㅋㅋㅋㅋㅋㅋ 이렇게 빨리 다는줄 몰랐습니다. ​그래서 전 지금 환불을 생각하고 있습니다. 엉엉 크기가 커서 좋은데 너무 좋은데 너무 무겁고 배터리가 빨리 닳고 근데 커서 스플릿뷰하기에는 좋고 하..사기 전에도 산 후에도 고민만 하고 있어요ㅋㅋㅋㅋㅋㅋ​​",2021.07.16. 21:32
119,가격오류추정) 로지텍콤보 10만9천원이네요,https://s.ppomppu.co.kr/?idno=ppomppu_393767&target=aHR0cHM6Ly93d3cuYXBwbGUuY29tL2tyL3Nob3AvcHJvZHVjdC9IUExYMktIL0EvbG9naXRlY2gtY29tYm8tdG91Y2gta2V5Ym9hcmQtY2FzZS13aXRoLXRyYWNrcGFkLTEyOcf8LWlwYWQtcHJvLTW8vLTrP2Zub2RlPWZiZWIwOGIwOGFmOWRlMDBiMjJlYmI0NDZkMjMxZDhjOWYxZjM1YTA5MmM2YmI5N2FiOTZmYWI2ZmIyNmU1OTAwN2YwNDU0YTc1MTMyYzQxOWMwNDg4YjA2ZGM5NmFjNTBhZjU4OTNhYTllMTVmMzgyNzllNGNjMmRiM2IzM2RhM2UxNzUwODUxNDljMzZjMDZmNzI2NTRjOTU4ZTI3ZmU2YjY4ODc4NWE2NGJlMDBjMjBkMWUwOThmYzZlODk3NQ\=\=&encode=on​국내 AS안된다는 말이 있어 상담사 통화 해보니 확답을 안해주네요정가 대비 50%라 가격오류 같은데 올려봅니다.​,2021.07.16. 19:14
120,아이패드 프로 12.9 샀습니다.,"현재 해외에서 근무중인 관계로 아이패드 프로 12.9를 한국보다 비싸게 주고 샀습니다.​지름신이 도저히 가시질 않아 병 걸릴 것 같아 결국엔 너무 갖고 싶은 나머지 쿨결제. ​비싸게 샀지만 무음 카메라로 위안 삼습니다. 합리적인 소비였다며 세뇌 시키려는데​정작 뜯어보니 아이패드 프로 카메라가 1200만소인데 최신 아이폰 카메라 화소 1200만소에 비해​사진 품질이 많이 후달리네요. 



 














​",2021.07.16. 17:01
121,에어4세대에서 프로 11 3세대 넘어온 후기…,결론부터 말씀드리면 엄청나네요....​근데 내부 성능적으로 굉장함을 느꼈다기 보단 60hz에서 120hz로 넘어와서 느끼는 엄청난 부드러움에 감탄을 금치 못하겠네요 ㅋㅋㅋ​특별히 하는건 없지만... 기분은 좋네요 :),2021.07.16. 14:05
122,"하 ,, 병이돋았네요 ..이번엔 아이패드 입니다","용도는 매장발주 , 메일 발송 , 유튜브 ,넷플릭스 ​집에는 컴퓨터가 없는상황이며 와이프에게 어떻게 설득을 해야할지 ..생각은 프로 모델 하고있습니다 용량은 128 256 큰차이있을까요? 산다면 아케이드 겜은하고싶습니다.사라탕 마라탕..",2021.07.16. 13:58
123,마그네틱 거치대 너무 이쁘네요ㅠ,"유튜브 보다가 알게된 마그네틱 거치대..!타오x오 직구로 구매했는데 10일만에 도착햇서요ㅎㅎ



 

























아이맥 같아서 너무 만족했습니다!너무 이쁘지 않나요?!  ㅠㅠ 핵감동거기다 세로모드는 크으....👍👍👍거치도 튼튼하게 잘 되고 떨어질 걱정은 전혀 없네요너무 좋아서 따봉 세개 박고 갑니다!따-봉!",2021.07.16. 01:10
124,개인적으로 블루밍 현상은 최악의 디스플레이라고 할 정도로 거슬리네요,"물론 제목에도 적어두었지만 개인적으로입니다.​다른 분들거랑 비교해보면 딱히 결함은 아닌거 같고로컬디밍존으로 인한 한계라고 하는데밝은곳에서는 확실히 좋은 디스플레이고 사용에 아무런 지장이 없다만어두운곳에서는 정말 심할 정도로 거슬리네요.솔직히 개인에 따라 거슬리냐 안거슬리냐에 차이지인지를 못하실 분은 없을거라고 생각합니다..​



 














​사진은 최근 즐겨보는 미드인 '로키'의 오프닝 화면입니다.보시다시피 검은색 배경에 흰색 글자인데이 흰색 글자가 초당 서너번 각기 다른 폰트나 모양으로 바뀌면서 5초가량 보여주거든요.기존에 리뷰어를 통해 블루밍 현상을 보거나 실사용하면서 접했을때는확실히 있긴 있네.. 싶었는데이 미드 오프닝  보고 정신 나가버릴 뻔했네요 ㅋㅋ​'지금부터 블루밍을 가르쳐주겠다' 하듯이겁나 넓은 디밍존이 초당 여러번씩 바뀌어가면서 화면을 상당부분 차지하는데영상이 잘못된건지 아이맥으로도 켜보고 비교했네요​물론 밝은 곳에서 보면 이상 없지만애초에 영상은 어두운곳에서 봐야한다는 주의이고보통 자기전에 침대거치대에 고정시키고 누워서 이것저것 보다 자는 스타일이라거슬림을 넘어서 불편함을 느낍니다.​추가로 아이패드 화면 비율상 위아래가 잘리고 그 잘린 어두운 배경에 자막이 나오는데여기서도 상당한 블루밍을 자랑합니다.​낮에는 확실히 좋은 디스플레이라는 것을 알겠지만어두운 공간에서는 이정도로 거슬리는 경험을 준 디스플레이는 처음이네요..화질이나 색감이 좋다 안좋다를 떠나서 불량느낌이니깐요ㅜit 이런거에 전혀 관심없는 여자친구도 아무말도 안했는데 보자마자 바로 알더라구요 뭔가 자막이 번지는거같아서 집중안된다고..​아무튼 구매 고민하시는 분들께 드리고 싶은 말은어두운공간에서 자주 사용하시는 분은 부디 재고해보시라고 말씀드리고 싶습니다..3,4세대도 좋은 기기입니다.. 사용하던거 안팔았으면 그대로 반품하고 그냥 썻을텐데요..코스메틱 이슈 있는거 받은 것도 그냥 참고 쓰는데(교환 6주 걸린대서)이번 디스플레이는 정말 다운그레이드 마렵네요​오랜기간 애플제품 아이팟부터 각종 맥, 폰 여러가지 많이 사용해왔지만이번 아이패드가 가장 실망스럽습니다. 물론 기대가 컸던 것도 있겠지만요..^^​소프트웨어적으로 해결될지는 모르겠지만 어느정도 완화되었으면 정말 참 좋겠네여​​​",2021.07.15. 22:42
125,Ipad 5세대 12.9인치 패드관련,트랙패드 다들 별로 처럼리뷰들 하시는데 혹시 트랙패드 사용하시는분들 불편하신가요?저도 사용중이긴한데 아직 질 모르겠어요,2021.07.15. 19:18
126,아이패드프로 5세대 11인치 셀룰러 차에 거치해봤어요~~~,"https://m.blog.naver.com/ryoungnan3916/222432755040



 








아이패드프로 차량거치(소소한 차량용품)
아이패드 탈착거치 겸 차량용품 오늘은 요 몇일 어쩌다 보니 커져버린 아이패드 거치해본 후기입니다 ㅎ 차...
m.blog.naver.com






 



​만족스럽게 된거 같아요 ~ 차 이동중에 딱 둘만한대가 없었는데거치도 하면서 네비도 보고 충전도 하는 방법이되었어요~​",2021.07.15. 18:10
127,오랜시간 고민 끝에....안사기로 결정했습니다..,"4세대 12.9 셀룰러 쓰고 있는데요,디스플레이 변화가 있다고 해서 5세대로 갈아탈까고민 이었지만, 직접 체험해본 결과 .... 현재 사용 하는 용도에는 크게 와닿는 부분이 없어 ​​지금 있는 아이를 좀 더 애껴주려고 합니다...ㅎㅎㅎㅎㅎ 후회하지 말아야짓....6세대 나오면 ..6세대 사야지..",2021.07.15. 16:49
128,다들 양품 뽑기 잘하시나요 ㅋㅋㅋ,첫 구매 후 불량 체크 후 양품이라 생각하고 며칠 사용했는데.. 통화시 잡음 문제 때문에 카드 걸제 취소 후 재결제로 교환해왔어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 이번엔 뜯자마자 외관에 빨간 선이랑 찍힘이 살짝있네요ㅠㅠ 아... 다들 양품 몇번만에 뽑으셨나요 ㅋㅋㅋㅋㅋㅋ,2021.07.15. 16:20
129,"키보드 엄청 고민했는데, 어제 코슷코 갔다가 keys to go 질렀어요 ㅎㅅㅎ","​



 














책상은 좀 정리가 안되서 뭔가 번잡스럽지만 ㅎㅅㅎ;;​keys to go 키감이 너무 별로라고 해서 매직키보드로 맘이 기울었었는데,마침 어제 코슷코 갔더니 진열되어있더라구요한번 타이핑해봤는데생각보다 저는 키감이 괜찮더라구요그래서 바로 업어왔습니다제가 키보드쓸때 원래 좀 꾹 눌러쓰는(?) 타입인가봐요물론 스페이스바 누를때는 일반키보드보다 힘이 더 들어가기는 한데,이정도 가벼움이라면 충분히 감수할 수 있는 정도인것 같아요지금까지는 정말 꽤나 만족스럽습니다 ㅎㅅㅎ",2021.07.15. 15:42
130,매직키보드가  펜슬 사용하기 좋은 각도로 조정만 되면 당장 살텐데  ㅠㅠ,12.9아이패드 매직트랙패드2 매직키보드2 조합 이용 중인데. 생산성이 좋아요. 정말 만족합니다.​하지만 집에서 나갈 때 한가득이네요 ㅠㅠ이래서 비싸도 가성비 안 따지고 매직키보드 케이스 사나봅니다.​펜슬사용 각도만 잘 나온다면 매직키보드케이스 바로 살텐데 말이죠 ㅠ로지텍 콤보로 가야하나.. ㅋㅋ 고민 중입니다.​그냥 매직키보드가 아쉬워서 글 써봤습니다. ㅎㅎ,2021.07.15. 15:02
131,미니5 가 점점 사용 안하게 되네요..,아이폰8 사용할때는 배터리 충전 등등 때문에 미니를 많이 사용하게 되었는데프로 맥스로 바꾸고 난 후로는 배터리 충전을 거의 안하게 되서 미니 사용이 확 줄게 되었네요.​와이프랑 같이 보기엔 화면도 작다보니.. 곧 작별하게될 느낌이 강하게 오네요..​그러면 더 큰 화면으로... 가려고 합니다 ㅋㅋ,2021.07.15. 10:56
132,아이패드 os 베타3 PDF 글자 잘 뜹니다!,배타2때 저기서 한글이 죄다 깨지고 난리 났는데 베타3 올리니까 이전처럼 아주 잘 나와주네요!,2021.07.15. 09:36
133,펜슬 표면에 그을음이 생기기 시작했습니다.,"아이패드에 부착하는 평평한 부분에 언제부터인가 검게 그을음이 생기기 시작하고현재는 작게 검은 점이 생긴 상태입니다.패드에 계속 붙여놔서 문제가 되는건지 싶어서 안 쓸 때는 분리해두고 있습니다.좀 오래 붙여두면 검은 점 부근에 그을음 줄이 생겨져 있고 그을음은 문지르면 지워지긴 합니다만검은 점은 없어지질 않네요.저번에 펜슬 폭발했니하는 기사가 있던데 그거랑 같은 현상인가 싶습니다.그을린 위치도 거의 동일한 거 같고요.붙여놓는 것도 좀 신경을 써야할거 같네요. 더 심해지지만 않았으면 하는데......



 

























​",2021.07.15. 09:08
134,(작은 팁) 이번 아이패드 프로 5세대(2021)로 음악쪽으로 조금 건드려보는 분들에게 미디계열 하드웨어 관련 정보.,"이번 2021 프로의 경우는 조금 변수가 있습니다.​연식이 조금 된 (대략적으로 4~5년 전 이상의) 하드웨어들의 경우 이번 패드에서 지원하지 않을 수 있습니다.​가령 예를 들어 지인이 소지한 아이패드 프로 3세대의 경우 AKAI사의 MPK 249 마스터 키보드(미디 키보드)의 경우는 그냥 플러그 앤 플레이로 제대로 지원을 하지만 이번 5세대 패드에선 전원 공급은 가능하나 미디 인식 자체를 패드에서 받지 않습니다.​이게 정확하게 하드웨어가 변한 것인지 (M1 칩셋 등) 아니면 단순히 iPadOS 14의 문제인지는 모르겠습니다만, 따라서 각종 음악장비들의 경우 (특히나 미디계열) 연결 후 제대로 작동하는지 확인 후 구입하셔야 합니다.​각종 관련 정보글이나 블로그 등에 올라온대로 아이패드 프로가 C타입 포트가 생기면서 연결이 가능해진 장비들의 목록 등을 쉽게 검색 후 찾아 볼 수 있는데, 이 정보가 이번 5세대 패드 프로에선 결과가 다르게 나타나므로 반드시 테스트 후 구입해서 사용하셔야 합니다. 만일 그럼에도 나는 반드시 이 장비로 해야만 한다고 한다면 인식하게 하는 방법이 있기는 하지만 추가적인 장비를 10~20만원 이상 상당의 제품들을 또 추가 구매해야 하므로 차라리 애플에서 하루빨리 외부입력 하드웨어를 이전처럼 복구해주거나 혹은 늘려주거나 해야하며, 또는 각 제조사들에서 펌웨어를 업데이트하길 기다리는 방법 외엔 없습니다.​일단 제가 확인한 제품으로는 야마하의 AG06, 포커스라이트의 스칼렛 씨리즈인 오디오 인터페이스와 아카이 MPK mini Mk3 마스터 키보드(미디 키보드)는 A to C 젠더 등을 이용한 다이렉트로 연결&허브류(유전원 등)로 연결시 문제 없이 하드웨어의 작동이 되는 것을 확인했습니다만 출시한지 5년 정도 지난 제품군들의 경우 (예를들어 아키이 MPK 249 등) 전원만 패드나 허브에서 받아 전원은 켜지지만 정작 패드에서 지원이 안돼 작동이 안되는 경우가 있으니 반드시 낙원상가 등 매장에 직접 방문하셔서 사용하시는 5세대 패드 프로로 각 매장내의 전시품 등에 테스트 후 구입하서야 합니다. (기기에 전원이 제대로 켜져서 인식이 된다고 생각하고 절대로 테스트를 완료하시면 안됩니다. 제대로 작동되는지도 꼭! 확인하세요.)​저는 이 문제가 단지 OS의 문제이길 바라고 있습니다만 확실하진 않으므로 일단 내일 애플지원센터에 문의&건의를 좀 넣을 생각입니다.​지인의 아이패드 프로 3세대 (OS버전 13)의 경우는 이번 5세대 아이패드 프로(OS버전 14)에서 인식하지 않는 장비들도 제대로 작동이 되는 것을 확인했습니다. 또한 미디 하드웨어를 물려서 앱을 돌렸을 시 13버전 OS의 3세대 아이패드 프로보다 14버전 OS의 5세대 아이패드 프로가 발열이나 배터리의 소모가 조금 더 크다는 것도 확인했고요. 이 발열이나 배터리 소모 부분은 이번 iPadOS 14.6의 문제점이 거의 확실하다고 생각하고요. (이미 다른 분들의 사용 후 소감 등에도 있었듯이 말이죠.)​다만 하드웨어 인식의 경우는 발열이나 배터리 소모와는 별개의 문제이고 지원을 하느냐 마느냐의  문제라 만일 이게 하드웨어의 문제가 아니고 단지 OS의 문제일 뿐이라고 한다면 다행이지만 그게 아니라면 원치 않는 10~20만원 이상의 금액을 주고 (좋은 건 더 비쌈;;;) 또 추가 장비를 구입해야 하기 때문입니다. 이 경우 장비에 따라 유전원 허브까지 사용해야 하므로 점차 스트래스가 많아지게 되며 유전원을 사용하지 않는다면 패드의 전력소모 또한 더욱 더 커지게 됩니다. 이래저래 좋지 않은 상황이 되는 거죠.​물론 이외에 OS버전에 따라 지원하는 하드웨어가 대소동이하게 변경이 될 수 있으므로 이 점도 염두하시면 좋습니다.​​그러니까 간추려 얘기해보면​각종 커뮤니티나 블로그에 올라온 아이패드 프로에 C타입 포트가 생겨 지원이 가능해진 장비들인 정보는 이번 세대 이전의 제품들, 나아가 이전 OS기준의 얘기이므로 이번 5세대 아이패드 프로와는 지원여부가 다르기 때문에 반드시 오프라인 매장(낙원상가, 홍대 등) 등을 방문해서 테스트 후 구입하셔야 합니다.",2021.07.15. 01:05
135,아이패드 프로 카메라 먼지 불량 아니라네요 ;,이번에 카메라에 먼지 잇어서 갔더니​딱잘라서 지침상 바꿔줄수 없다 그러더니 안된다하더라구요 먼지가 열개라도 ​카메라 잘만 보이면 걍 쓰라네요 ㅋㅋㅋㅋ 진짜 어이가 없네요 ㅋㅋㅋㅋㅋㅋㅋㅋ​애플스토어 가로수길도 별거없네요​혹시 카메라로 고민중이신 분들 안가셔도 됩니다 시간 아끼십쇼,2021.07.15. 00:09
136,아이패드 프로 5세대 12.9  WiFi + Cellular   구매했어용,"계속 카페에  검색해보고 물어도 보고, 유툽도 열심히 보고 해서  사실 이케 큰게 필요할까 생각하다가 그래도 결국 ㅋㅋ 프로 5세대 12.9 로 질러버렸써요 지르고 2일만인 오늘 받았쒀요 ㅎㅎㅎ 늠나 좋네요   다행이 유튜브보고 불량 테스트도 해보고 양품이라 기분 좋네요!!   하디만  눈을 아주 크게뜨고   옆에 보면 콕 찍힌듯  자세히 안보면 티가 안나서 찍힘 작은거 두개는 그냥 넘어갔네요 ㅜㅜ   펜슬도 잘되는지 확인하고  음악도 틀어보고 어우... 웨이브 틀었는데 사운드가 넘나 맘에들었어요 ㅎㅎㅎ 지르길 잘 한것같아요 ! ​",2021.07.14. 20:59
