,0,1,2
162,오늘받았어용,아직까지는 찍힌것도 없고화면도 깨끗하게 나오고 좋아용 쿠팡갓팡 사랑해요,2021.07.08. 22:46
163,대만족 합니다,랑 같이 주문후 고민하다가  아무래도 이동성 셀룰러 이건 못참아서 인치 선택했습니다실버에 화이트 매키 이건 진짜 미친 조합인거 같네요,2021.07.08. 20:52
164,아이패드프로 세대 불량인것같아요,ㅋㅍ에서 구매하고 하루만에 받았는데 펜슬이 하루 더 늦게와서 기본적인 불량확인만 다했을땐 괜찮았는데 펜슬 같이 사용해보니 필기감이 뭔가 쫀득쫀득한 느낌 나잖아요 근데 하단 중앙부만 쭉 미끄러지는데 미끄러지는 부분만 펜 자국 엄청 남아요 이거 불량맞죠 저같은분 없으신가요,2021.07.08. 20:06
165,에어패드 프로,언젠가 일시불로 사겠다,2021.07.08. 16:02
166,어제 데드픽셀때문에 교환신청한 아이패드가 하루만에 왔네용,지방인데도 하루만에 교품이 도착해서 새제품으로 풀박스 맞교환 했는데 혹시몰라 센터에서 뜯어보니 그것도 데드픽셀이 하나 있네요일 기다려받았는데 불량이라 교환해서 다시 받은거 조차 불량이라니 ㅠㅠ 이번꺼는 그래도 스크래치라도 없으니 이전 데드픽셀비교해서는 그렇게 엄청 크지도 않아서 그냥 쓸까 합니다이번에 다시 또 교환 신청하면 이번처럼 빨리 올거란 보장도 없고 무상리퍼권 하나 생긴셈 쳐야겠네요ㅜㅜ여러분은 양품 받으시길 바래요,2021.07.08. 15:18
167,아오늘 받았는데,와이프가 돈쓸꺼면 인치로 사지 왜 인치샀냐고 당장 환불하고 다시 사라고 난리도 아니네요왜 꼭 뭘사도 어중간한걸 사냐고영상만 보더라도 크게보라고나는 인치가 더 좋은거같은데ㅜㅜ내가 쓸껀데이게 더 합리적으로 보였는데ㅠㅠㅜㅜ빛번짐  신경쓰일꺼같은데액정 테두리도 거슬릴꺼같은데결국 베젤 찍힘이 있기도하고 해서 반품넣고 인치로 다시 재주문했네요ㅜㅜ반강제로 거거익선 노선탔습니다제발 후회와 아쉬움이 안남길근데 생각보다 인치 너무 가볍게 느껴져서 무게만 봤을땐 인치도 들고 쓸만할 것 같던데아닐까요뭐 여튼인치의 선택이 옳은 선택이길 바라며,2021.07.08. 13:22
168,드디어 오늘 도착입니다,아이패드 세대  셀룰러랑 애플펜슬세대 매키 온다네요 기분이 너무 좋습니다 다들 맛점 하세요 저녁에 글 올리겠습니다,2021.07.08. 12:03
169,펜슬 마감이 뭔가 아쉽네요,도움말라이센스            동영상 인코딩 중입니다분 이상 소요될 수 있으며 영상의 길이에 따라 소요 시간은 달라집니다    다다닥    재생 수     마우스를 드래그 하세요 도움말  멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다선거광고 안내       음소거   화질 선택 옵션자동     자동                                 화질  전체화면         광고정보 더보기초 후 초 후 재생광고 후 계속됩니다 공유소스 코드     주소복사 소스        복사 미지원으로  코드 퍼가기 기능은 더 이상 지원되지않습니다도움말 플레이어  복사 레이어 닫기접기펴기애플팬슬다다닥                도움말라이센스            동영상 인코딩 중입니다분 이상 소요될 수 있으며 영상의 길이에 따라 소요 시간은 달라집니다    애플펜슬 다다닥    재생 수     마우스를 드래그 하세요 도움말  멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다선거광고 안내       음소거   화질 선택 옵션자동     자동                                 화질  전체화면           광고정보 더보기초 후 초 후 재생광고 후 계속됩니다 공유소스 코드     주소복사 소스        복사 미지원으로  코드 퍼가기 기능은 더 이상 지원되지않습니다도움말 플레이어  복사 레이어 닫기애플펜슬 다다닥 펜슬내장된 자석이 옮겨붙으면서 소리 안나겐 만들 수 없었을까요 ㅠㅠ,2021.07.08. 11:05
170,지금  센터입니다,어제 받은 아이패드 프로 세대  모델의 터치 불량으로 센터에 왔습니다초기 설정중 제멋대로 터치가 되는 증상으로 왔는데 일단 센터에서는  자체의 오류일 수 있으니  초기화를 진행해 보고 그래도 마찬가지 증상이 나타나면 교환이나 환불 하려고 합니다제발  초기화로 정상이 되었으면 하네요ㅡㅡㅋ,2021.07.08. 10:11
171,공홈발 아이패드 인치 드디어 받았습니다,주문한 공홈발 아이패드 오늘 받아서 개봉했습니다 도착 예정불량 테스트 다해보진 않았지만 양품인거 같아서 기분이 좋네요ㅎㅎ아이패드 세대 인치 쓰다가 바꿔보니 빠릿빠릿하고 화질도 좋고 화질도 좋네요ㅎㅎ운이 좋아 애플 직원 친구한테 할인 많이 받아서 역대급 가격에 구매해서 힘들어도 참았네요ㅎㅎ 매직키보드는 못샀지만 전에 아사모 회원님이 추천해주신 자석 거치대에 붙이니 맥북 느낌도 살짝 나네요ㅎㅎ매일 모니터링만 하다가 이렇게 받으니 행복하네요이것저것 또 만져봐야겠네요,2021.07.07. 21:45
172,아이패드 프로 세대  불량 당첨이네요ㅠㅠ,방금 물건을 받아 기쁜 마음에 설정을 하던 중 암호를 입력하는 설정이 있어서 암호를 입력하려니 어라키보드가 제멋대로 터치가 됩니다네가지 방향으로 모두 바꿔 보면서 시도를 했지만 아뿔싸 암호가 제멋대로 입력되고 넘어간겁니다ㅡㅡㅋ그리고 잠겨서 아예 써보지도 못하고 있네요ㅠㅠ판매처에 불량으로 교환 요청했는데 언제 되려나ㅠㅠ                도움말라이센스            동영상 인코딩 중입니다분 이상 소요될 수 있으며 영상의 길이에 따라 소요 시간은 달라집니다    아이패드 프로 세대  불량 당첨이네요ㅠㅠ    재생 수     마우스를 드래그 하세요 도움말  멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다선거광고 안내       음소거   화질 선택 옵션자동     자동                                 화질  전체화면         광고정보 더보기초 후 초 후 재생광고 후 계속됩니다 공유소스 코드     주소복사 소스        복사 미지원으로  코드 퍼가기 기능은 더 이상 지원되지않습니다도움말 플레이어  복사 레이어 닫기아이패드 프로 세대  불량 당첨이네요ㅠㅠ,2021.07.07. 19:44
173,로지텍 콤보터치 고민이네요,아이패드로 공부하느라 키보드와 펜슬이 동시에 필요한 입장인데가격과 상관없이 키보드가 완전히 탈부착할 수 있다는 매력이 있어서 콤보터치를 예약구매한 상황입니다완성도가 낮다는 얘기가 있어서 고민이네요매직키보드를 분리해서 세울 수 있는 방법이 있으려나,2021.07.07. 19:39
174,쿠팡머지,일 도착예정인 아이패드내일 도착으로 바뀌었다고 문자왔어요반품온거 주는건 아니겠죠ㅜㅜ,2021.07.07. 17:11
175,드디어 오늘 아이패드가 온답니다,네이버 인증 리셀러인가요거기서 구매를 했는데 원래 일부터 순차적으로 발송된다고 하더만 오늘 도착한답니다어떻게 된건가 보니 이미 어제 발송을 했더군요ㄷㄷㄷ게다가 일 구매를 해서 순서가 한참 뒤로 밀려 주 정도 더 예상을 했는데 바로 온다고 하니 아직 오지도 않았는데 두근댑니다 ㅎㅎㅎ이따 언박싱해서 불량 확인해 보고 사진 올려볼랍니다 ㅎ,2021.07.07. 12:59
176,에어 샀네요,미니 세대 쓰다가 애플 펜슬 세대 짜증나서 팔아버렸습니다미니 세대 기다리다가 목빠져서 ㅋㅋ결국 에어어엄청 들고다니는 것도 아니면서 왜 큰 걸 못쓸까요한손에 안잡히는게 좀 싫은가봐요너무커서 갤탭도 쓰다 판매하고펜을 포기못해서 갤탑 인치 저가형 쓰고있는데가 아닌게 너무 불편하네요 아무때나 팍팍 인터넷 터져야 속터질거같아요아이폰미니 쓰고 있으니 동기화도 편하겠죠그래도 안드에서만 쓸수있는게 있어서 안드탭은 남겨놓으려고요 ㅋ미니 혹시 나중에 나오면음 그때 손해보고 기변하는걸로,2021.07.07. 12:05
177,아이패드 바탕화면 만들었습니다,직접 바탕화면 만들어보고 싶어서  사이즈 맞춰서 그렸습니다만들어놓고 보니 하길 잘한거같습니다너무 마음에들어요 ㅎㅎ,2021.07.07. 11:59
178,아이패드 케이스 모음,어쩌다 보니 케이스가 개나 되었네요여러가지 장단점이 있어서 골라쓰기 좋아요 ㅎㅎ,2021.07.07. 11:14
179,아이패드 매직키보드케이스 꾸미기,아이패드  매직키보드에 별다방 스티커 붙이니까 너무 이쁘네요 ㅋㅋㅋ완전 만족스럽습니다 ㅋㅋ,2021.07.07. 11:12
180,아이패드 제스쳐 신기한게,사파리에서 엄지 검지 중지 약지 네손가락으로 제스쳐 취하면 홈으로 가지고엄지 중지 약지 새끼로 제스쳐 취하면 사파리 목록으로 가짐 같은 손가락인데 어케 구분하징 ㄷㄷ,2021.07.07. 10:22
181,세대필름을 붙여야 하나 말아야 하나,어제 갓 사전예약한 사람입니다원래도 살까 말까 땡겼는데 주변에 사신 분이 적극 추천해주시고 마침 할인도 크게 때리길래 결국 어제 질러버렸네요그런데 도착도 안했는데 필름을 붙여야 하나 말아야 하나 고민중입니다 ㅋㅋ저는 주로 그림 영상 시청이 목적이라 펜슬도 쓸 예정인데 추천해주신 분이 필름 안붙이는게 느낌이 더 좋다면서인식 속도같은 것도 있고 필름을 비추하시더라구요참고로 그림 전공입니다 저도 지금 갖고있는 프로는고대적 유물이신 세대 종이 필름 비싼걸로 붙여놨는데 첨에는 느낌 감탄하다가 지금은 해놓은지 너무 오래돼서 이게 종이느낌인지 필름느낌인지도 모르고 걍 쓰고 있는데요 ㅋ하고민입니다 필름없는 것도 느낌 진짜 좋긴 한데 비싸신 몸 흠이 생기실까 두려워서ㅜㅜ 추천해주신 분은 기스 안난다고 그러시던데 머리론 이해해도 맘은 또 그렇지가 않잖아요 그래도 걱정되고 호달달괜히 신경쓰여 한번 푸념 늘어봅니다ㅋㅋ 과연 회원 분들은어떻게 하셨을지 아니 어떻게 하실지 궁금도 하네요 ㅋㅋ 어휴 이놈의 아이패드 진짜 기계만 사면 끝이 아니라 여러 부속품 사야하니 증말 끝이 없는ㅜㅋㅋ,2021.07.07. 10:10
182,흠 애캐플 쓸지 말지 고민됩니다,작년 에 패드 에어이랑 펜슬세대도 사서 애캐플 둘다 등록했는데년 지난 지금까지도ㅋㅋ 전혀 별다른 문제가 없습니다애캐플 내년 까지라 반년남았는데 내년엔 어떡할지 고민이 되네요애캐플 끝나면 고장나도 쌩으로 리퍼돈다내야할텐데ㅜㅜ 흠 내년에 아예 교육할인때 프로를 사버리고 쌔패드쓸지ㅋㅋ 아이패드를 ㄹㅇ 진짜 공부랑 줌 과외때밖에 안써서  앞뒤면 케이스끼고 파우치에 들고다녀서  앞으로도 고장날것같진 않습니다 특유의 필기하다보면 발열심한게 있긴하지만요ㅎㅎ여러분들은 보통 어찌하시나요 괜시리 궁금하네요ㅎㅎ 공부자료들이야 원드라이브 백업해두면 될거같긴한데 흠 서브패드로 쓸지 아니면 애캐플 끝나기 직전에 리퍼한번받고 중고로 팔까요 어차피 번까지 가능하니 펜슬까지 리퍼받으면 딱두번인데ㅋㅋ 중고시세가 패드펜슬까지 는되나 모르겠네요 투표 추가해봅니다 ㅎㅎ 감사합니다  무기명 투표 중애캐플 처리 방안최대 개 선택 가능애캐플 만료 직전에 패드펜슬 둘다 써버리고 팔자 프로  사자애캐플 만료 직전에 패드펜슬 둘다 써버리되 팔지말고 서브패드로 쓰자 프로 사자애캐플 만료 직전에 패드펜슬 둘다 써버리고 그냥 계속 고장날때까지 쓰자굳이 리퍼비시 쓸 필요  계속 멀쩡하면 냅두자결과보기                    투표하기                        투표자 보기                    투표자 명                        확인                전체 투표자 보기                    투표자 명                        확인,2021.07.07. 06:30
183,직거래는 아니지만 좋은 거래 했네요 ㅎ,어제 고민을 많이 했는데 결국 아이패드 프로 세대 인치 셀룰러 팔았는데요 좋은분만나서 잘 거래 맞췄습니다고가라서 잘 안살것 같았는데 조금 마음 조렸는데기분 탓 이였네요 ㅋㅋㅋ선배님들도 잘팔면 빨리 팔릴겁니다,2021.07.07. 02:58
184,아이패드 종이징감 필름 뗏는데,정말 붙이기가 싫어 지네요 ㅠ 종지 질감필름 부치면 특유의 자글 자글한 느낌이너무 싫은데 그래도 빛반사랑 팬 필기할때는 종이질감이 좋긴 하네요,2021.07.06. 22:04
185,아이패드 어떤게 좋을지 고민입니다,제품목록  아이패드 프로    아이패드 프로    그 외 제품추천바람용도  유튜브  넷플릭스  웹서핑  그림위에 적힌 용도에 맞게 아이패드를 구매하려고 하는데 어떤 제품이 좋을지 고민입니다최신제품을 구매하는  가 제일 좋은것같은데  카페분들이라면 어떤 제품을 구매할지 알려주시길 부탁드립니다그리고 필름이랑 거치대 추천하는 제품도 소개해주면 감사합니다,2021.07.06. 20:56
186,병이 나았습니다,아이패드 사면 낫는 병에 걸렸었는데 나았어여폰이랑 깔맞춤으로 스그 사고싶었지만 재고가 없다길래 쿠팡에서 살까하다가하루라도 빨리 쓰는게 이득이다 합리화하고실버로 데려왔습니당 아직 뭐가 뭔지 모르겠지만적응 되겠죠ㅎㅎㅎ,2021.07.06. 20:42
187,아이패드 프로세대 카드할인 퍼 떴어요,공홈에서 결제하고 달 기다려야해서 우울하게 있다가 ㅋㅍ에서 한번더 검색했다가 퍼 할인하길래 바로 결제하고왔어요 구매하실분 얼른 가세요,2021.07.06. 18:13
188,최악이네요,프로 인치 세대 스그 셀룰러 테라 월 일에 공홈 주문하고 월 일에 받았습니다월 일에 매직키보드 애플펜슬도 같이 주문해서 아이패드보다 먼저 왔습니다그리고 월 일에 아이패드 받아서 매직키보드 애플펜슬 장착해보니 애플펜슬 불량 당첨펜슬 구입 후 일이 넘었으므로 교환 환불 불가라서 센터까지 가서 불량 판정 받고 이틀 더 기다려서새 제품으로 교환했습니다 여기까지도 짜증나는 상황인데아이패드 화면에 불량화소가 있네요전화해서 교환신청하니까 교환제품은 월에 받을 수 있다고 합니다월 일에 주문한 아이패드 매직키보드 펜슬 중에 아이패드 펜슬 불량거기에 더 가관인건 지금 적용되어있는 애플케어플러스는 환불을 해야 하고아이패드의 가장 처음 활성 날짜인 월 일 기준으로일 이내에 교환품 재가입을 해야 한다고 합니다즉 교환품에 애플케어플러스를 재등록하기 위해서는 교환받은 날짜가 기준이 아닌불량품 받은 날짜를 기준으로 일 이내라고 하네요이게 싫으면 환불하라고 합니다월 말에 주문해서 한 달을 넘게 기다렸더니 불량으로 또 한 달을 넘게 기다려야 하는 상황에애플케어플러스는 교환품을 받고 한 달 이내에 재등록을 해야 등록을 할 수 있는 이 상황진짜 애플 정뚝떨이네요 주문한 제품 개 중에 개가 불량이고 기간은 두배로 뻥튀기 됐으며남들보다 보증이 한 달을 손해보고 있습니다어떤 분들에게는 애플이 최고의 제품을 만드는 최고의 기업이겠지만저에게 애플은 불량제품 판매하고 보증까지 깎아먹는 부도덕한 기업으로 밖에 안보이네요,2021.07.06. 16:33
189,공홈일 기다려 받았으나 데드픽셀 하나가 있네요 ㅠㅠ,데드픽셀만 있는줄 알았더니만손가락 한마디만한 실금이 액정에 두개나 있네요하일을 기다려서 제발 양품이길 기원했는데 ㅠㅠ,2021.07.06. 16:15
190,애플펜슬 세대 실리콘 케이스,미니쓸땐 애플펜슬 스킨 썼는데 세대도 스킨을쓸까 아니면 실리콘 케이스를 쓸까 고민되네요 실리콘 케이스를 써도 충전은 잘 되나요,2021.07.06. 15:40
191,공홈 드디어 출고 준비중으로 바꼈네요,결제하고 긴긴 기다림의 끝이 드디어 보이네요 실버   셀룰러버전입니다빨리와서 만져보고 싶네요악세사리들은 다 왔는데ㅎㅎ부디 양품오길기다리시는 분들 힘내세요,2021.07.06. 15:32
192,매직키보드 세대 결국 구입했습니다,구매 전에 이미 블루투스 키보드 이쁘고 키감좋은괜찮은 모델을 잘 쓰고 있었고케이스도 케이안 폴리오로 쓰고 있었지만은근 타이핑을 좀 해야 하는 일이 추가됐고그 덕에 펜슬을 사용하는 빈도가 좀 더 줄어버리는 바람에이리저리 알아보다 결국 매직키보드 병이 걸려버리더군요결국 지르고 가로수길에서 픽업 완료했고요벌써 한 일 정도 사용해봤어요제가 이걸 살 줄은 정말 몰랐어요애써 외면 정도가 아니라 정말로 이게 왜 필요하지 라거나이거 가격이 왜 이래 했었는데상사병처럼 매직키보드 병에 걸려버리니계속 아른아른 거리고 정신을 못차리겠더군요이럴거면 맥북이 더 좋다고 하지만이미 쓰는 데스크탑도 있고 차후 맥북보단아이맥으로 새로 들일 생각이라 휴대성을 요하는 작업용으론패드를 들고 다니는 게 맞다 싶었구요맥북을 살 계획이면 매직키보드는 아마구입을 안했을 거예요 라고 하지만 이게 자기최면일까요자기합리화 ㅋㅋㅋ매직키보드만 들었을 땐 신기하게 듣던 거랑 다르게그렇게 안무겁네 했는데 막상 파우치에 넣어보니이전에 키보드랑 넣고 다니던 거랑비슷한 무게감이 들었어요 이래서 매직인가 ㅋㅋ일단 몇일 써보긴 했는데조금 더 써보고 패드랑 매직키보드랑리뷰아닌 간단 소감 정도로 정리해서한번 적어보려고 합니다역시나 가격이 조금 문제지만 애플 정품이라 그런지막상 좋긴 또 좋네요디자인이 이뻐선지 블랙도 화이트도 다 이뻐요선택은 아무래도 외근이 좀 있는지라 관리가 힘들 것 같은화이트는 피했어요 그렇게 블랙으로 결정했고요저는 가격대비는 아니지만 그래도 만족합니다그럼 매직키보드 들고 소감문 초안 만들러 호다닥,2021.07.06. 14:21
193,프로세대 받았는데 마감 너무 개판이네요,좀 닦아봤지만 안지워지네요인치 셀룰러모델인데 안테나띠 부분에까만 자국들이 엄청 많습니다원래 이런거라고 보기엔 많기도 하고어디 공사판에서 쓰던 케이블타이 붙여놓은 느낌이에요 ㅋㅋ년 좀 넘게쓴 프로 세대가 오히려 훨씬 깨끗하네요제가 좀 예민한거일 수도 있고사실 사용에는 지장없긴한데한두푼 하는것도 아니고 중고받은 기분이라 찝찝해서요이걸 어찌 해결해야할까요구매처는 공홈입니다,2021.07.06. 12:38
194,아이패드 세대  매직키보드 세대 자력 약하네요,세대 매직키보드 쓸때는 안그랬는데세대 매직키보드에 붙이니까 아이패드 붙잡고 흔들면 쉽게 떨어지네요매직키보드 닫을때도 아이패드가 무거워서 그런지 훨씬 저항감 없이 닫히는 느낌이에요그래도 세대 매직키보드가 반값이라 어쩔 수 없이 쓸수밖에 없네요 ㅅ,2021.07.06. 02:16
195,아이패드프로 구매하려하는데 고민중입니다,아이패드 프로 인치 구매하려하는데세대와 세대중 고민중이에요 용량은  구매하려하고 합니다 용도는  필기와 인강 작은 영상편집 및 악보용 으로 사용하려고 해요 고민 이유는 기계는 가장 최신 기계를 사는게 좋다고 생각하는데블루밍 현상이 엄청 거슬릴것 같아서요 ㅠㅠ 세대 사용하신분들 추천좀 해주세용,2021.07.06. 02:11
196,드뎌 배송 문자 왔어요,기나긴 시간의 방에서 드뎌 탈출하네요 너무 기분 좋아요 ㅎㅎ케이스 알리에서  아직 안 온 게 안습이네요ㅜ,2021.07.05. 18:54
197,아이패드 프로 램제한 벌써풀린듯,프로  테라 오늘받고 클튜 깔았는데 최대 램 기가까지 쓸수있더라구요 그전까지 프로는 클튜 최대 기가까지만 사용가는해서 작업할수록 렉먹었는데 바꾼보람이있네요 아마 되면 최대 기가까지 쓸수있게 바꿔줄려나요 제발,2021.07.05. 18:23
198,이번에 아이패드 사면서 든 돈이 후덜덜 하네요,이번에 여윳돈이 생기고 기존에 쓰던 것아이패드 프로 의 배터리 효율이 까지 떨어지고 해서 질렀습니다대략 만원ㄷㄷㄷ역시 사과네는 비싸요키보드 케이스까지 사려다 도저히 안되서 그냥 케이스로 만족 ㅠㅠ이정도까지만 하면 그럭저럭 쓸만하죠,2021.07.05. 18:15
199,아이패드 프로 세대  애케플 포함 ㅋㅍ에서 구매 완료 ㅋㅋㅋ,삼카 퍼 할인이 가능 하길레 구매 할려고 했더니 만원으로 떨어져서 무이자 개월이 안되더군요 ㅋㅋㅋ그래서 애케플 포함해서 무이자 개월로 긁어버렸네요 ㅋㅋㅋ개꿀,2021.07.05. 15:37
200,프로세대 쩍쩍 소리 있으신가요,저번주에  받았는데다른 부분 전부 양품인데 뒷면 중앙 누르면딱 하고 소리 나네요교환해야하나요 공홈에서 사면 또 오래 걸릴건데이거 시간 지나면 사라지나요,2021.07.05. 02:56
201,왔네요 왔어,일 쿠에서 구입하고 오늘에서야 받았네요언박싱하고 필름 붙이고 애플케어 가입 했네요잘써보겠습니다,2021.07.04. 20:07
202,제가 아이패드로 그린 그림들을 모아왔어요 두 번째 스압주의,예전 년 월에 아이패드로 그린 그림들 모아서 한 번 올리고또 그린 그림들이 쌓여서 이렇게 그림들을 또 모아서 두 번째 글을 작성합니다아이패드로 그린 년 월부터 년 월까지 그림들입니다기종은 아이패드 프로 세대 인치이고사용 앱은 프로크리에이트 입니다게시물 끝까지 봐주셔서 감사합니다코로나 조심하시고 건강하세요,2021.07.04. 18:42
203,아이패드 프로세대   프로,저한테 뭐가좋을까요이동하는편이고 쓰는용도는 인강  굿노트  영상보기 정도될거같습니다,2021.07.04. 14:54
204,확실히 세대 랑  디스플레이 차이를 느꼈네요,전 블루밍 거슬리고 화면도 너무 커서 인치로 갈아탔습니다저희 부모님은 큰 화면이 낫다 생각해서 인치로 사줬는데요 오늘 두 화면을 두고 어머니한테 보여주니까  디스플레이가 훨씬 색표현이 잘되고 더 좋아보인다네요 ㅋㅋ저희 어머니는 에어랑 프로새대 성능차이도 체감 안된다 하시는분이니 디스플레이 차이를 확실히 느끼셨으면 차이가 확실히 크긴큰가봅니다 ㅋㅋ전 인치 만족도가 더 높지만 인치 쓰다와서 그런가 키보드가 아예 적응이 안되네요 오타도 훨씬 많이 나오고 타자속도도 배는 느려진듯,2021.07.04. 12:51
205,아이패드프로세대 중고로샀는데 갑자기 셀룰러가안되네요,낮엔 잘되었는데 밤에안되네요 ㅜㅠ 아예 못잡고있네요,2021.07.04. 00:48
206,아이패드 프로 넷플릭스  안되네여,정확히는 처음에 아주 잠깐 로 나오다가 로 다운되고 쭉 유지됩니다 타 커뮤글보고  안된다는 글 있길래 테스트해보니 진짜네요ㅠ 아무리 기다려도 화질이 안올라가네요당연히 사파리에서 테스트 했습니다 테스트기기는 아이패드 프로  세대 입니다,2021.07.03. 18:25
207,프로 세대 블루밍 잘 모르겠네요,불끄고 최대 밝기로 검은 바탕에 글씨쓰면 잘 보이는데 그렇게 쓸 일도 없고그냥 일반적인 상황 밝은 곳에서 쓸때는 일부러 자세히 봐야 겨우 보이는 정도유튜브 영상보고 걱정했는데 예민한 분 아니면 크게 걱정 안해도 될것같습니다,2021.07.03. 17:50
208,저반사 필름은 파워서포트 추천합니다,일본회사 제품인데 조금 비싸긴한데 확실히 화질저하가 덜합니다 물론 자글거림이 아예 없을수는 없음가족이 쓰는 랩씨 종이질감 필름과 비교해봤을때 확실히 화질에서 우위가 있었습니다필름이 화질에 미치는 영향이 명암비 같은것보다 훨씬 크다고 생각하기에 만원 더 비싸도 평 좋은걸 샀는데 괜찮네요,2021.07.03. 17:33
