title,review,keyword,date
미밴드6 드디어 수령 후 착용!!,  일주일 기다려서 받고 드디어 착용 후 출근했습니다ㅎㅎㅎ워치페이스는 메칼로이드님꺼 적용했어요 폰 안 보고 알림 확인하는 거 진짜 신세계네여ㅎㅎㅎㅎㅎ,워치,2021.05.03. 09:23
미밴드6 nfc 수령했습니다 ㅎ,  받고 바로 셋팅 일단 미핏에서 미밴드  페어링 해제하고연결리소스 펌웨어 업뎃완료 ㅎ다만 기존에 쓰던 미핏 계정이 한국 계정이라서 바로 카드등록이 안됨미웨어 앱에서도 계속 연결 실패되서 미핏 계정 삭제 후 재가입 하려 했으나잉 미웨어 업데이트하고 갑자기 연결 잘되네요 ㅎ배터리가 적어서 그랬던건지다시 잘 연결하고 카드 등록 완료 ㅎ다시 미핏 원래 계정으로 재가입 ㅎ미웨어와 연동하니 카드 잘 들어옵니다 ㅎ테스트 도어락  음쓰카드 해보니 잘됩니다 ㅎㅎ 능력자님의 한글 메뉴로 교채도 완료 ㅎㅎ 미밴드 와 비교 ㅎㅎ화면이 커지고 기본한글폰트가 큼직하니 가독성이 참 좋습니다 ㅎ카드 인식이 늦다고 하시는데 제가 테스트해보니 미밴드와 거의 같은정도 속도로 잘 인식됩니다 ㅎㅎ보호필름을 사야하나 고민중미밴드는 나눔받은 보호필름 잘 붙여 쓰는중이라 ㅎㅎ아 그리고 미밴드의 변경점기본밴드의 고정핀 테두리가 무려 금색입니다 버전만 그런지는 모르겠 ㅎㅎㅎ이제 미밴드를 어찌할까 고민중 ㅎㅎ,워치,2021.04.30. 19:48
미밴드6 사진찍기,  미밴드 사진찍기 기능이 있나요어플에서 설정하라고 하는데찾을 수 가 없네요혹시 방법이 있으시면 가르쳐주세요,워치,2021.04.30. 01:02
GTS2e / GTS Mini  3주간 비교 사용기 (구매결정  참고),   안녕하세요  카페에   와   구매를 고민 하시는 분들이 많으신거 같아   짧게나마 비교 사용기를 공유해 드릴려고 합니다    실사용자는 와이프  아들  이며 현지 구매 사용중 입니다              와  는 레티나 디스플레이    는 를 사용하는데   보다 선명도나 밝기면에서     조금 나은 모습을 보여주고 있습니다  실내에서는 도긴개긴 이고 실외에서는 차이가 조금 발생합니다        일단 외관은 가 압승입니다  인치 디스플레이 크기 차이가 생각보다 크게 다가오고      라운드 디자인 및  측면 풀메탈로 되어 있기에  투톤인  대비  줄질이나 고급감이 훨씬 좋아 보입니다     참고로 와이프는 로즈골드 색상입니다    최적화        은 큰 차이가 없어 보이나 이번 업데이트 이후 최적화는 가  조금 나아 보입니다       회전축 센서모터는 는 와  가 선형모터로 동일하고 는 로터리모터 로 조금 다른 센서를 사용하는데       현재까진 실사용시      특별한 차이점은 없어 보입니다         이외에 가 온도 센서가 추가로 달려 있기는 하지만 체온보다는 주변온도를 측정하는거 같습니다      대신  에는 에 없는 여성건강관리 라는 기타기능이 포함되어 있습니다         제가 실사용자가 아니라  배터리 부분은 명확하지 않으점 이해 부탁드리며        상에는 두모델 모두 동일 배터리 타임이라고 나오지만 실 사용시에는   측정 센서별 에  차이가 많이 발생합니다       가 업데이트 전에는 일정도 사용하는 같았는데  업데이트 후에는  일 정도 사용하는거 같고        는  그보다  틀정도 더 사용하는거 같습니다         배터리 부분에서는 두모델 모두 크게 불만이 없어 보입니다             다들 아시다 시피 가 이쁜 워치페이스가 훨씬 많습니다       추가  워치페이스 저장용량 차이가 있습니다        가 기본외에 개   가 기본외에 개 이상        저장 되는거 같은데 까지는 아직  못해봤네요      개인적 총평             두 모델 모두 가성비는 훌륭한 모델이며           정발 등급 나누기로 인해 가격이 현지가격 대비 비싸게 측정 되었기에 가격 으로만 보자면  가성비가 좋습니다            전 현지구매로  를 한화 약 만원 를 약만천원에 구매 하였지만           만약 국내에도 추가 할인이나  특가로 가격차이가 많이 나지 않고  고급감을 중요시 하신다면 를 추천드립니다        사진 한장없는 허접한 비교 사용기 이지만  구매결정에 조금이나마  도움이 되었으면 합니다          모든 회원님들 행복한 하루 되세요,워치,2021.04.27. 19:40
GTS2 카피 제품인 FM08후기,  일단 패키지부터 뭔가 쪽 패키지랑 비슷한거 같은데요즘 카피는 꽤 퀄리티 높이는듯 합니다 가격은 달러 정도로 실버 밀레니즈루프 스트랩 추가된 세트로 구매하였습니다 스펙은 인치    풀터치 스크린이고배터리는 로 저가 스마트워치랑 비교하면 조금 더 높은 수준인거 같네요방수등급은 등급 생활방수고블루투스는  두개를 사용하여블루투스라고 합니다 박스를 벗겨보면 디스플레이 스티커를 붙인 제품이 나옵니다저는 벗긴상태 그 밑은 여백의 미를 보이게 설명서 충전케이블이 끝입니다ㅋㅋㄲㄲㅋㅋ진짜 박스만 카피했던 필름은 따로 없어서 급한대로 다른 필름 잘라서 붙여놓았습니다곧 액정필름도 오겠죠ㅠㅠ무엇보다 놀라운건 이 제품은 블루투스 통화를 지원합니다 밑으로 스와이프하면 저렇게 나오네요왼쪽 위부터 방해금지모드 시네마모드라이트 메뉴 스타일 버튼이고오른쪽 밝기는 스크롤로 밝기조절 가능합니다밑엔 날씨 설정이 있습니다 메뉴는 리스트 허니콤이 있는데 꽤 버벅거림 없이 잘 구현했네요ㅎㅎ 메인화면에서 오른쪽으로 스와이프하면심박수 수면관리 혈압 혈중산소 날씨 원격촬영 음악제어 통화기능이 나오는데심박수 수면관리 혈압 혈중산소 날씨는 밑에 스크롤하면 자세한 기능일주일 기록 적정수치나오네요 살짝 번역은 아쉽지만 앱을 통해서 즐겨찾는 연락처접촉을 등록하면 바로 통화도 가능합니다심지어 연락처 프로필도 나와서 더 웃기네요ㅋㅋㅋ 스피커 마이크는 크게 기대는 안했는데 가격치곤 매우 성능이 좋더라구요만원대 기준비교하자면스피커랑 마이크 성능이 딱  마이크급 성능 급할때 사용하긴 좋더라구요 문자도 잘 와요 문자는 오늘 온 스팸문자학생인데 제가 숨겨진 아이가 있었나봐요폰트도 적당하면서 문자도 화면을 넘어가면 스크롤을 통해서 내용 확인이 가능합니다 앱은 다핏을 사용하는데 카카오톡도 지원하고 여러모로 좋아요궁금한점은 댓주시면 알려드려용총평  별 개장점  가성비 성능통화지원높은 퀄리티단점용두 돌아가는 기능은 아쉽게도 없음화면밝기 최대하면 햇빛 좀 있으면 어두운 느낌액정필름 구하기가 힘듬본 제품은 제 궁금함에 의한 지갑의 고통이 지원하였습니다,워치,2021.04.27. 19:15
미밴드6,  처음 구매시 잘 되었는데 잘못 만쳐서 그런지 미밴드화면에 설정 아이콘이 사라졌어요사오미웨어에서 미밴드 찾지 못합니다어떻게 조치해야 되나요알려주세요중국 내수 전용입니다주말 잘 보내시길,워치,2021.04.25. 06:53
가장 후회하는 밴드 vs 가장 만족하는 밴드,  가장 만족하는 밴드  샤오미 미밴드   미밴드 와 를 쓰고 있었지만 그럼에도 는 충분히 만족하면서 쓸 수 있는 밴드였습니다  화면이 대폭 커진 것이 가장 큰 장점이었고 이에 세세한 개선점들 또한 사용하는데에 있어서 더 편리함을 주었던 것 같습니다알람을 밴드 내에서 수정 삭제 가능  의 개선과 애니메이션 효과 추가  한국어 폰트의 가독성 증가  산소포화도 센서의 추가 등  다만 전작과 같은 배터리 용량에 더 커진 화면과 추가된 센서를 가지고 있기에 배터리 타임은 확실히 좀 짧아졌다는 느낌을 받았습니다 그래도 분 심박 측정에 수면 측정을 켜 둔 상태에서 열흘 가까이 가줍니다이와 맞서게 될 갤럭시 핏 가 기대가 되는 물건이지만 적어도 당분간은 이 가격대에서 이 밴드를 이길 제품은 없다고 봅니다중국 내수용을 구매하셔도 한글 출력에는 문제가 없고 한글패치로 거의 해결 가능한 문제이니 패치만 혼자서 하실 수 있다면 정발 기다리느니 중국판 직구하셔서 일찍 써 보시는것을 추천드립니다  가장 후회하는 밴드워치  샤오미 미워치 라이트    월에 구매했고 쿠에서 만원 중후반대에 구매했습니다  이때는 몰랐지만  의 존재를 알게 되면서 가장 후회하는 제품으로 꼽게 되었습니다 기준 최저가로 보았을 때   의 가격은 만 천원현재 쿠폰 적용 시 만 천원 정도에 구매 가능 미워치 라이트의 경우 만 천원 쿠폰 적용 시 만 천원 정도에 구매 가능 인데 가격이 싸다고 하더라도 미워치 라이트의 가장 큰 문제점은 포지션이 너무 애매하다는 점입니다  를 사용하여 어두운 환경 등에서 백라이트의 빛이 보여 거슬리고 폰트도 깔끔하지 못하며 상하베젤이 좀 있는 편이며 워치페이스도 한정되어 있습니다 다른 사람들이 만든 서드파티 시계 화면을 적용할 수 없고 오로지 앱의 스토어에서만 적용할 수 있는데 종류도 적고 커스텀도 거의 불가능합니다  물론 장점도 있습니다 조도 센서가 들어가 있어 밝기를 자동으로 설정할 수 있으며 가 탑재되어 시계만 가지고도 운동 측정을 할 수 있고 수면 측정 등 나름대로 운동에 필요하다고 여겨지는 기능들은 잘 들어가 있습니다하지만 앞서 말했듯 스마트밴드 피트니스 트래커로 보기에는 부피가 커 미밴드 대비 불편하며 스마트워치로 보기에는 기능들도 부족하고 디자인이 너무 간단합니다 호불호의 영역이기는 하지만 용두나 조금 튀어나와 있는 버튼 등 약간의 디테일을 주었으면 어땠을까 싶기도 하네요 시간을 되돌릴 수 있다면 미워치 말고 그 옆의   미니를 사지 않았을까 싶습니다  참고로   미니가 미워치 라이트에 비해 가지는 장점들은 다음과 같습니다   산소포화도 센서 탑재   디스플레이 탑재 검은 화면에서 화면 특성상 빛샘이 없음   탑재 항상 시계 화면 보기  서드파티 워치페이스 적용 자유로움  등의 사이트에서 다른 사람들이 만든 화면 적용 가능  더 큰 화면 인치  인치  프레임 부분의 알루미늄 합금 마감 미워치 라이트는 플라스틱  의 부드러움 직관적임 등 주관적입니다,워치,2021.04.24. 00:03
GTS2e 후기 올려봅니다.,  원래는   를 사려고 했는데 이런 저런 디자인 마감이랑 성능을 보고 로 충동구매 했습니다이후 일주일 정도 사용해 봤는데 여러 가지 생각이 드네요 간단하게 적어보겠습니다 모양새는 아주 좋습니다 기본으로 딸려온 스트랩은 조금 저렴한 티가 나서 패브릭 제품으로 바꿔서 달아봤는데 얼핏 애플워치 같기도 하면서 이뻐요 손목에 차면 플라스틱 부분도 가려져서 고급진 느낌도 납니다 누가 일부러 물어보는 일은 없었지만 시선이 시계로 가는 것을 자주 느꼈습니다 시계가 못생겨서 쳐다보진 않았을 거라고 굳게 믿습니다 디스플레이나 터치감도 이만하면 훌륭합니다 애초에 갤럭시 워치나 애플워치급을 원했던 게 아니기 때문에 아주 만족합니다 화면도 널찍해서 카톡이나 문자를 받았을 때 웬만하면 한 번에 확인이 가능합니다 미밴드을 쓰다가 바꾼 거라 이 부분에서 아주 상쾌한 느낌을 받았습니다 다만 카톡이 많이 왔을 때 모두 확인할 수는 없고 읽지 않은 카톡 몇 개식으로 표현되는 것은 조금 아쉬웠습니다 음악 제어도 기어를 쓸 때나 쓰던 기능이라 반갑고 좋았습니다 운동 기능을 제대로 사용해보지 못했는데 걷기나 뛰기 정도는 잘 인식이 됩니다 심박수도 잘 측정되구요 혈중 산소포화도는 솔직히 무슨 기능인지 잘 모르겠지만 잘 되는 것을 확인했습니다 온도 센서는 작동하는 것은 확인했는데 측정하는 것이 체온인지 기온인지를 모르겠습니다 체온이라기엔 낮고 기온이라기에는 너무 높습니다 솔직히 왜 달려있는지 잘 모르겠습니다 손목을 돌려 시계를 보는 기능도 됐다 안됐다 하는 점이 있어서 용두를 눌러서 확인하고 있습니다 시계를 풀었을 시 잠금 기능은 차고 있을 때도 지 맘대로 잠기는 경우가 허다해서 해제했습니다  앱이 별로입니다 보자마자 드는 생각이 와 이건 미핏만도 못한데였습니다 이런저런 만듦새에서 디테일함이 아주 떨어집니다 번역도 디자인도 아주 저렴하게 만들었다는 생각이 들었습니다 제품을 받았을 땐 괜찮았는데 앱을 보고 실망감이 들었습니다 기능을 좀 더 파워풀하게 쓸 수 있도록 도와준다는   도 유료 설치를 해봤는데 큰 도움은 되지 않았습니다 얘는 앱 이름도 어메이즈핏이면서 옵션에서 자꾸 미밴드 타령을 합니다 구매하지 않기를 권해드립니다 제가 방법을 모르는 건지는 잘 모르겠는데 핸드폰 알람이 울릴 때 진동이 오지 않는 것은 정말로 이해하기 어렵습니다 카페에서도 검색을 좀 해봤는데 시계에 따로 알람을 설정해 주라는 답변이 몇 개 있더라구요 대단한 기능이 아니라고 생각하는데 이 부분에서 실망이 컸습니다 제가 잘못 알고 있는 것이길 간절히 바라고 있습니다 배터리는 상당히 오래가는 것 같습니다 용량 때문에 를 고민했었는데 손목이 얇은 터라 방패 간지가 날까 봐 이쪽을 택했고 결과적으로 만족합니다 는 껐고 수면과 심박수 항시 체크 상태인데 하루에  정도 소모되는 게 아닌가 싶습니다 워치 페이스가 많지 않습니다 정확히 표현하자면 를 지원하는 것이 적습니다 융통성이 부족한 건지 아니면 정말 적용시키기 어려워서인지는 모르겠는데 용이더라도 는 안되고 또  용이면 가 안되고 그런 식이더라구요 마음에 드는 워치 페이스가 인터넷이나 앱 상에서 많이 보였는데 제대로 적용되는 것은 에서 지원하는 것 밖에 없었습니다 이 부분은 제가 자세히 몰라서 그런 건지도 모르겠습니다결론  전체적으로 이쁘고 잘 만들었지만 디테일이 조금 떨어지는 흠이 있는 괜찮은 제품입니다 지원하는 기능으로 볼 때 스마트워치라고 볼 수는 없는 것 같고 애플워치를 닮은 스마트밴드로 표현할 수 있겠습니다 지금의 솔직한 심정으로는 그냥 를 사던지 배터리를 포기하더라도 액티브 를 살 걸 왜 그랬지 후회도 됩니다 조금 손해를 보더라도 빨리 되팔고 다른 제품을 사야 하나 아니면 이쁜 것에 만족하고 패션용품으로 차고 다녀야 하나 고민하고 있습니다 혹시나 구매를 망설이는 분들은  버전보다는 그냥 를 사기를 권하고 싶습니다 약간의 디자인과 기능 차이에 그만한 가격이면 상당한 가성비일 테니까요너무 불평만 해댄 것 같아서 민망합니다 그간 써온 중국제 스마트 기기들은 나름대로 만족하면서 썼는데 이 제품은 장점보단 아쉬운 부분이 많은 것 같아서 솔직하게 적어봤습니다 혹여 제가 잘못 알고 있는 부분에 대해서는 이 글을 보실 다른 회원분들을 위해서라도 피드백 해주시면 감사하겠습니다,워치,2021.04.21. 01:35
미밴드4 -> 미밴드6 업글 장점 및 단점,  이번에 미밴드에서 미밴드로 갈아타면서몇일 사용후 사용기 남깁니다장점 액정이 커지고 밝아져 시인성이 좋아짐액정이 커져서 음악 컨트롤이 편해짐미핏 어플에 들어가지 않고 밴드로 더 다양한 정보운동정보 운동내역를 볼수있음기능이 더 다양해짐걷기 운동시 신호등에 멈춰섰을때 자동으로 밴드에서 멈추었다가 움직이면 다시 자동으로 측정 시작함충전시 자석으로 충전선이랑 연결  단점 홈버튼이 없어져 홈화면으로 돌아가기 불편해짐운동시 간혹 오터치가 생김 긴팔입고 걷는중 음악화면으로 넘어가 멈춤버튼이 눌림초기라서 아직 워치페이스가 많지 않음이 정도 인거 같아요항상 카페에서 능력자님들 덕분에 빠른정보 얻고 도움 많이 받아 매번 감사드립니다그리고 ㅣ밴드한글화 님 덕분에 간단하고 빠르게 한글화 할수 있어 정말 감사드려요,워치,2021.04.19. 15:51
"[사용기] 샤오미 미밴드 5랑 외관은 다른게 없는데, 미밴드 6가 훨씬 좋아 보입니다.",결로부터 이야기하자면 샤오미 미밴드 를 가지고 계신 분들 중 새로운 기기가 출시되면 대체로 구입을 하는 스타일의 분들은 샤오미 미밴드  구입해 보시는 거 추천드립니다 괜찮아요                 미밴드 랑 미밴드 는 모든 게 다 비슷비슷해 보이지만 요렇게 디스플레이 영역을 더 넓게 사용하면서 콘텐츠를 더 많이 보여주고 가독성도 높아졌습니다 거기다가 예전과 달리 별도의 패치를 하지 않아도 중국 내수용인데 앱의 알림 메시지 내용에 한글이 정상적으로 보이네요                 이거 하나만으로도 충분히 구매할 이유가 될 거 같습니다 물론 제 생각이지만요 오른쪽에 미밴드 랑 같이 두고 보면 왼쪽에 미밴드 는 디스플레이를 제외하고는 구별하기 힘들 정도입니다 화면이 전반적으로 커졌다기보다는 동일한 액정 디스플레이 사이즈에 내부적으로 상단하단의 둥그런 부분에 콘텐츠를 표시함으로써 더 넓게 사용하고 더 크게 표시하는 방식이라고 보시면 되겠습니다                앞서 개봉기에서 충전하는 모습까지만 보여드렸잖아요 오늘은 이어서 앱에 연결도 하고 기능도 살펴보고 이것저것 확인하도록 하겠습니다 개봉기 링크는 요기                개봉기 올해도 어김없이 샤오미 미밴드가 출시되었네요 미밴드  들여왔습니다 얼마 전 샤오미 미밴드 가 출시되었고 사전 예약을 하고 있기에 재빨리 신청하였죠 물론 국내 정식 출시          말씀드렸지만 지금 충전하는 충전 케이블은 미밴드 에 사용하던 충전 케이블입니다 호환이 가능하다고 볼 수 있겠습니다 충전이 완료되었다는 말이겠지요 중국 내수용이라 시스템적으로 표시되는 언어는 기본 중국어로 표시가 됩니다 앱에 연결하고 영어로 변경하도록 할게요                추가로 미리 말씀드리자면 아래   앱이랑 연동하고 펌웨어 업그레이드 하면  버전이 됩니다 그 상태에서 충전을 하게되면 요렇게 조금 다른 모습으로 충전 중임을 알려주는 화면을 만나게 됩니다 샤오미 스토리 카페에 올린 개봉기 댓글에 어느 분이 알려주셔서 시도해 보았습니다                지금 오른쪽 손목에는 미밴드 를 착용하고 있고 이미 샤오미   앱은 사용 중이지요 그리고 미밴드 를 사용하기 위해서 새로운 기기 추가 버튼을 누르고 밴드를 선택하면 되겠습니다                 충전을 마치고 확인한 미밴드 의 화면은 요렇게 처음 개봉할 때처럼 연결이 필요하다고 표시될 겁니다                그럼 하나씩 진행해 보도록 할게요 알림 메시지는 동의 그럼 자동으로 검색을 하더라고요 조금 기다리시면시간이 좀 걸릴 수 있으니 느긋하게 기다리세요 밴드에서 승인이라는 화면을 확인하게 될 겁니다                미밴드 화면을 확인하니 요렇게 나타나더군요 느낌적으로 모바일 앱과 연결할 거냐라고 물어보는 듯 화면 아래 체크 표시를 눌러주면 연결이 되는 겁니다 그럼 앱으로 돌아가서 계속할게요                여기 아래 화면의 경우 저는 기존에 샤오미 미밴드 를   앱에 연결해서 사용 중이었잖아요 그래서 새로 연결하는 미밴드 의 경우 여러 개의 밴드시계를 추가하는 경우 개의 기기에서만 데이터 기록 및 알림 수신이 가능하다고 알려주는 겁니다 그래서 미밴드 는 중단하고 미밴드 를 활성화하는 거죠                새로이 추가한 미밴드  기기 활성화 성공이라고 나타납니다 그럼 이제 거의 다 된 겁니다                알림 복구하고 블루투스 연결하고 그리고 도움말 같은 내용을 잠시 확인하고 넘어갑니다                주로 새롭게 추가된 기능을 소개 또는 자랑하는 듯한 내용의 도움말이네요 화면이 커지고 산소포화도 측정 심박수 모니터링 가지 운동 모니터링 그리고 수면 호흡 모니터링까지 그러고 보니 디스플레이 영역이 넓어진 거 외에도 각종 센서가 추가되면서 기능이 많이 추가되었네요                지금 시도 버튼을 눌렀습니다 ㅎㅎ 역시 처음에는 요렇게 리소스도 업데이트하고                펌웨어도 업데이트합니다 시간이 조금 걸릴 겁니다 여유 있게 기다려주세요                이제 처음 사용을 위한 모든 작업을 마쳤습니다   앱에서 샤오미 미밴드 에 대한 메뉴들을 좀 살펴볼게요 스토어 메뉴에는 요렇게 미밴드 화면을 변경하는 정말 다양한 화면들이 있습니다 상단하단 둥그런 부분을 확장해서 사용하는 방식이라 더 보기에 좋더군요 매니저에서는 디스플레이 항목을 커스텀 할 수 있도록 기능을 제공하네요 당분간은 기본으로 갈게요                그 외 알림 진동 건강 모니터링 등 기본적인 메뉴 구조는 동일합니다 다만 건강 모니터링에서 새로 추가된 기능에 대한 모니터링 항목을 제어하는 옵션이 추가된 거 같습니다                요기 밴드 설정이 있네요 일단   앱은 아이폰의 언어를 따라서 한글로 표시가 되니 사용에 문제가 없을 테고 미밴드의 화면은 기본 언어로 중국어에서 영어로 변경하면 되겠습니다 정식 한글 버전이 출시되면 그때는 한글로 설정하시면 되겠죠 지금은 중국 내수용이라                하지만 이미 보셨듯이 이전과 달리 별도의 귀찮은 패치 작업을 하지 않아도 수신된 메시지에서 한글이 깨지지 않고 정상적으로 표시가 됩니다 이 정도면 사용하는데 전혀 지장이 없지요 기타 디스플레이 설정을 조정하여 밴드에서 보이는 앱들 항목을 커스텀 하시면 되겠습니다                  간단하게 기본적으로 화면을 조작하는 부분과 앱들을 보여드릴게요 이전에는 디스플레이 하단에 홈 버튼 같은 기능을 제공하는 영역이 디스플레이 영역과 구분하여 표시가 되었는데 이번에는 전체 화면을 다 사용하니까 조금 다른 부분이 있습니다                            아래에서 위로 디스플레이 영역을 스와이프 하면 요렇게 여러 가지 앱들을 보실 수 있습니다 한데 뭔가 조금 다른게 있어요 앱과 관련된 부분이 아니라 움직이는 방식이 상당히 부드럽게 스크롤 되듯이 넘어갑니다 예전에는 분명 화면 표시 영역이 작아서 그런지 몰라도 앱 단위 별로 끊어서 보여줬는데 이번엔 주르르르르르륵 앱들이 흘러서 지나갑니다                물론 여기에 표시되는 앱들은   앱의 디스플레이 설정에서 항목을 조정하시면 됩니다                자주 사용하는 앱 항목은 남겨두고 국내에서 사용하기 힘든 알리페이 같은 건 제외하면 되겠죠                  그리고 이번에는 화면을 오른쪽에서 왼쪽으로 스와이프 할게요 그럼 역시   앱에 설정된 앱의 내용이 표시가 됩니다 날씨 음악 심박수 호흡 등 원하는 항목으로 설정하시면 됩니다                              마지막으로 기존 홈 버튼 역할이전으로 돌아가기은 어떻게 수행하느냐 요건 왼쪽에서 오른쪽으로 스와이프 하시면 됩니다                            참 이거 확인한다고 하고 그냥 마치려고 했네요 왼쪽이 미밴드  그리고 오른쪽이 미밴드  입니다 다만 오른쪽에 미밴드 의 코어를 빼고 미밴드 의 코어를 그 자리에 넣어 보았습니다 헐 완벽하게 동일한 모습으로 삽입이 되네요  호환 가능해 보입니다 그럼 충전기랑 밴드는 기존꺼 그대로 사용해도 된다는 이야기가 되겠군요                  뭐 워낙 오랜 시간 사용해온 샤오미 미밴드인지라 세대부터 사용하였으니 사용하는데 특별히 문제는 없었으며 화면이 시원시원하게 넓어져서 표시되는 글자의 가독성도 높아졌습니다 훨씬 알림 메시지를 확인하는데 편하더라고요 가격 면에서 초기 프리미엄이 사라지고 착한 가격으로 국내 출시가 된다면 많은 분들이 구입하지 않을까 싶습니다,워치,2021.04.18. 09:57
미밴드6 nfc 스트랩은 5랑 호환이 되네요~,  미밴드를 사고 일주일인가 지나니 가 출시 됐습니다 ㅜ신랑에게 기능으로 문 열리는걸 보여주고 신기해 하길래 냉큼  주고 를 새로 지릅니다 ㅋㅋ 흠흠  알리는 아이디가 없고 타오바오에는 검색이 안되고 번가는 비쌉니다 큐텐으로 가서 예약판매 제품을 사고 아기다리고기다렸는데 도착하기도 전에 액보랑 밴드를 증정하는 행사를 하네요ㅜ배가 슬슬 아프려고 하는 순간 도착합니다 로 주문했으니 실수없이 보내 달라고 당부해둔 덕인지 맞게 잘 도착 했어요이상합니다ㅜ 드럽게 연결이 안됩니다ㅜ 성질이 마구 나빠지려 하기 전에 한번씩 연결이 되네요ㅜ우여곡절끝에 연결 카드개까지 등록 했습니다ㅜ너무 얼리하게 구매한걸까요 금색 테두리가 영롱해 봐줍니다 ㅂㄷㅂㄷ그치만 신랑에게 줍니다ㅜ타오바오에서 그림만 보고 속아 산 짭티 너무 나는 스벅 밴드를 채울 순 없었어요 ㅋ에 밴드를 끼우고 에 밴드를 끼웁니다 잘 호환 되네요 문은 여전히 잘 열려요 좋아요,워치,2021.04.17. 17:56
